Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
162, 984,C,Initial Reports          ,      96.700,    0.780000,Bruhnes/Matuyama
,,,,,,
162, 984,C,Initial Reports          ,     120.700,    0.990000,Jaramillo top
,,,,,,
162, 984,C,Initial Reports          ,     132.400,    1.070000,Jaramillo bottom
,,,,,,
162, 984,C,Initial Reports          ,     196.800,    1.770000,Olduvai top
,,,,,,
162, 984,C,Initial Reports          ,     217.250,    1.950000,Olduvai bottom
,,,,,,
162, 984,C,Initial Reports          ,     240.950,    2.140000, 
,,,,,,
