Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
124, 770,B,Initial Reports          ,     152.500,    4.000000,N19
,,,,,,
124, 770,B,Initial Reports          ,     248.900,    6.950000,D. penultima
,,,,,,
124, 770,B,Initial Reports          ,     373.750,   21.100000,S. delmontensis
,,,,,,
124, 770,B,Initial Reports          ,     379.000,   26.950001,NP25 - NP24
,,,,,,
124, 770,B,Initial Reports          ,     392.000,   32.099998,NP23
,,,,,,
124, 770,B,Initial Reports          ,     395.200,   33.200001,T. tuberosa
,,,,,,
124, 770,B,Initial Reports          ,     399.000,   34.349998,NP22
,,,,,,
124, 770,B,Initial Reports          ,     404.000,   35.799999,NP21
,,,,,,
124, 770,B,Initial Reports          ,     409.500,   38.250000,NP18-NP20
,,,,,,
124, 770,B,Initial Reports          ,     415.000,   41.049999,NP17
,,,,,,
124, 770,B,Initial Reports          ,     420.200,   42.049999,P. chalara
,,,,,,
