leg,site,hole,core,section,top interval depth(cm),top of core depth(cm),top of section(m),sample midpoint depth(m),describer,rock name,piece numbers,texture data,structure data,alteration data,other information data,vesicle data,phenocryst data,groundmass mineral data,replacement mineral data,comments,unknown code
92,597,C,3,1,0.0,55.50,55.50,   55.57,"PEARCE, J. A.",BASALT,PCE 1 (0-7),PCE 1 IS A FINE-GRAINED BASALT WITH A 3MM THICK GLASSY MARGIN CONTAINING FRESH GLASS INSIDE A PALAGONITIZED RIM,,FRESH A 3MM GLASSY MARGIN CONTAINING FRESH GLASS INSIDE PALAGONITIZED RIM,ONE HOLE ABOUT 3MM ACROSS AND RIMMED WITH IRON OXIDE COULD HAVE BEEN A PSEUDOMORPHED PHENO (OL?),"            3           ZEOLITE, SMECTITE comments : THERE IS A THIN VESICULAR ZONE INSIDE THE GLASSY MARGIN CONTAINING A WHITE YELLOW MINERAL- NOT CALCITE COULD BE ZEOLITE(?) OR SMEC(?), THE REMAINDER CONTAINS CA 3% MICROVESICLES",,CPX | PLAG,FE.OX comments :  ONE HOLE ABOUT 3MM ACROSS AND RIMMED WITH IRON OXIDE COULD HAVE BEEN A PSEUDOMORPHED PHENOCRYST (OLIVINE ?) | ZEOLITE comments :  ID ZEOLITE UNCERTAIN IN GLASSY MARGIN | SMEC comments :  ID SMEC UNCERTAIN IN GLASSY MARGIN,,
92,597,C,3,1,8.0,55.50,55.58,   56.95,"PEARCE, J. A.",APHYRIC BASALT,"PCES 2 (9-25), 3 (26-39), 4A (42-56), 4B (57-71), 5A (74-96), 5B (95-111), 6 (114-125), 7 (127-145)","FINE TO MEDIUM-GRAINED, PREDOMINANTLY APHYRIC, RARE MICROPHENOS OF PLAG AND CPX","NOT STRONGLY VEINED, THICKEST (<1MM) ARE OF CALCITE RIMMED BY YELLOW-BROWN CLAY AND HAVE VARIABLE ORIENTATION, VERY THIN HORIZONTAL VEINS CONTAIN SULPHIDE AND DARK GREEN CLAY +/- MANGANESE(?) OXIDE","MODERATE MODERATE ALTERATION REPRESENTED BY CLAY MINERALS (SMECTITE ?) PARTLY PSEUDOMORPHING PYX, PATCHY BROWN OXIDATIVE ALTERATION ZONES THROUGHOUT, OUTSIDE ZONES THE CLAY MINERAL IS GREEN-BLUE INSIDE IT IS YELLOW-BROWN",NO IGNEOUS CONTACTS WITHIN SECTION,"     1.5 3-15          ZEOLITE, CALCITE SUBSPHERICAL |                        CLAY comments : GENERAL INCREASE IN VESICULARITY FROM PCE 2 (CA 3% BY VOLUME) TO PCE 7 (CA 15% BY VOLUME), VESICLES GENERALLY SUBSPHERICAL WITH MAXIMUM SIZE 1.5MM, VESICLE FILLING VARIABLE IN NON-OXIDATIVE ZONES IT IS BLUE GREEN CLAY +/- CALCITE +/- DARK GREEN CLAY, IN OXIDATIVE ZONES IT IS YELLOW BROWN CLAY +/- CALCITE, AT BORDER, YELLOW BROWN CLAY REPLACES BLUE GREEN CLAY, ZEOLITE MAY ALSO BE PRESENT",CPX | PLAG comments : RARE MICROPHENOS OF PLAG AND CPX,PLAG | CPX comments : CPX AND PLAG AND OXIDE ARE PRIMARY MINERALS,OXIDE | CLAY comments :  AROUND PYRITE VEINS DARK GREEN CLAY REPLACES BLUE GREEN CLAY | SULPHIDE | MN.OX | PYRITE | ZEOL | SMEC,,
92,597,C,3,2,0.0,55.50,57.00,   58.50,"ERZINGER, J.",APHYRIC BASALT,"PCES 1 (0-16), 2A (20-40), 2B (40-51), 2C (50-56), 2D (57-92), 3 (94-104), 4 (106-126), 5A (129-142), 5B (140-150)","FINE TO MEDIUM-GRAINED, APHYRIC WITH TRACE MICROPHENOS OF CPX AND PLAG (AND FE.OX IN PCES 1-3, AND 5)","VEINS ARE RARE (EXCEPT PCE 5) AND ARE CA 1-1.5MM THICK AND COMMONLY FILLED WITH DARK ALTERATION MINERALS AND SOME WITH CALCITE (ESPECIALLY PCE 5, WIDTH 5-8MM)","MODERATE VARIATIONS DOWN SECTION, PCES 1+5 ARE OXIDATIVE ALTERATION WITH MAINLY ORANGE FE-OXIDES, PCES 2A- 2D(TOP)+4+3(BOTTOM) HAVE LIGHT GREEN BLUE ALTERATION MINERALS, ALTERATION FRONTS IN PCES 2B+ 2D+3, VEINS IN PCE 5 SOMETIMES HAVE RED-ORANGE ALTERED ZONE NEARBY",NO IGNEOUS CONTACT WITHIN SECTION,"     1-5  1-5          CLAY, FE.OX, |                        CALCITE comments : PCE 1 HAS 1-5% BY VOLUME AND 1-5MM IN DIAMETER, PARTLY FILLED WITH PATCHY BROWN ORANGE CLAY MINERALS WITH RED FE-OXIDE RIM AND SOMETIMES WITH CALCITE IN THE CENTRE |        1   <1 comments : <1% BY VOLUME AND CA 1MM IN DIAMETER, EXCEPT PCE 5 FILLED WITH LIGHT GREEN BLUE ALTERATION MINERALS, SOMETIMES WITH ORANGE RIMS (PCES 2DBOTTOM & 3TOP), SOME FILLED WITH CALCITE",CPX | PLAG comments : TRACE MICROPHENOS OF PLAG AND CPX (+ FE.OX IN PCES1-3+5),CPX | PLAG,FE.OX | CLAY | SMEC comments :  LIGHT GREEN BLUE CLAY MINERALS COULD BE SMEC(?) | ZEOLITE | CLAY.MIN comments :  PSEUDOMORPHING REPLACEMENT OF PRIMARY MINERALS BY LIGHT GREEN CLAY MINERALS (SMEC ?) AND ORANGE RED FE-OXIDES AND ZEOLITE | CALCITE,,
92,597,C,3,3,0.0,55.50,58.50,   59.25,"ERZINGER, J.",APHYRIC BASALT,"PCES 1 (0-20), 2 (22-41), 3 (44-62), 4 (65-75)","FINE TO MEDIUM-GRAINED BASALT, APHYRIC WITH RARE MICROPHENOS OF CPX",VEINS ARE RARE <1MM AND SOME FILLED WITH CALCITE BUT MAINLY FILLED WITH DARK GREEN(?) ALTERATION MINERALS,MODERATE MODERATE ALTERATION DOWN SECTION,NO IGNEOUS CONTACT WITHIN SECTION,"      <1   <1          CLAY, CALCITE, |                        ZEOLITE comments : VESICLES <1% BY VOLUME AND <1MM IN DIAMETER, SOMETIMES EMPTY WITH LIGHT YELLOW RIMS, OTHERS FILLED WITH YELLOW BROWN CLAY AND CALCITE AND MAYBE ALSO WITH ZEOLITES",CPX,PLAG | CPX comments : MINEROLOGY INCLUDES CPX AND PLAG (AND TRACE IRON OXIDES),CLAY | ZEOLITE | FE.OX comments :  REPLACEMENT OF PRIMARY MINERALS BY LIGHT YELLOW PATCHY BROWN CLAY(?) MINERALS + ZEOLITES + FEW ORANGE RED IRON OXIDES | CALCITE,,
92,597,C,4,1,0.0,64.50,64.50,   65.81,"ERZINGER, J.",APHYRIC BASALT,"PCES 1A (0-16), 1B (15-26), 1C (26-50), 1D (51-72), 1E (73-95), 1F (95-111), 1G (110-131)","FINE TO MEDIUM-GRAINED BASALT, APHYRIC WITH TRACE MICROPHENOS OF PYX AND PLAG","VEINS ARE COMMON AND THERE ARE TWO TYPES: A) WITH DARK GREEN SMEC FILLING AND ALTERATION NEXT TO IT <1MM THICK, B) WITH WHITE TO LIGHT BROWN FILLING (NO CALCITE OR ONLY TRACES) OXIDATIVE ALTERATION (FE.OX) NEXT TO IT, 1-5MM IN VICINITY TO THIS TYPE NATIVE COPPER OCCURS","MODERATE MOD ALTERATION WITH VARIATIONS DOWN SECTION, ALTERATION FRONTS IN PCES 1A-C, DARKER PARTS SEEM TO BE MORE ALTERED THAN LIGHT PARTS, IN DARKER PARTS GREEN BLUE DARK ALTERATION MINERALS (SMEC?), TRACE ZEOLITE, PATCHY BROWN ORANGE ALTERATION ON MARGINS OF RIMS",NO IGNEOUS CONTACTS WITHIN SECTION,"      <1<0.1%          SMEC,COPPER comments : TRACE VESICLES (<0.1% BY VOLUME), SOME ARE FILLED WITH DARK GREEN SMECTITE(?) AND SOME NEARLY EMPTY WITH LIGHT YELLOW RIMS, NO CALCITE FILLING, SOME WITH LIGHT GREEN TRANSPARENT CRYSTALS (COPPER MINERALS?)",PYX | PLAG comments : TRACE MICROPHENOS OF PYX AND PLAG,"CPX | PLAG comments : MINEROLOGY INCLUDES CPX+PLAG+TRACES OF OXIDES | COPPER comments : NATIVE COPPER NEAR SOME VEIN (ESPECIALLY PCES 1C- 1E), COPPER DISSEMINATED (<0.1MM)", comments :  REPLACEMENT OF PRIMARY MINERALS BY DIFFERENT SECONDARY MINERALS | SMEC comments :  ID SMECTITE UNCERTAIN | CALCITE | FE.OX,,
92,597,C,4,2,0.0,64.50,66.00,   67.50,"ERZINGER, J.",APHYRIC BASALT,"PCES 1 (0-13), 2A (15-31), 2B (31-45), 2C (44-50), 2D (50-74), 3 (76-79), 4 (80-89), 5A (91-101), 5B ((100-115), 5C (115-117), 5D (119-126), 5E (128-140), 6 (142-150)","FINE TO MEDIUM-GRAINED, APHYRIC WITH TRACE RARE MICROPHENOS OF CPX AND PLAG","VEINS ARE RARE <1MM THICK, MAINLY TWO TYPES A) WITH DARK GREEN FILLING OR LIGHT GREEN ALTERATION MINERALS (SMEC ?) TRACES OF CALCITE, B) WHITE-LIGHT BROWN-YELLOW MINERALS WITH FE-OXIDE OXIDATION HALOS, NATIVE COPPER NEXT TO THE VEINS (ESP 2D+5E), PYRITE VEINS (ESPECIALLY 5E)","SLIGHT TO MODERATE SOME VARIATIONS DOWN SECTION, ALTERATION FRONTS MOSTLY IN VICINITY OF VEINS, DARKER PARTS MORE ALTERED THAN LIGHTER PARTS, DARKER PARTS ARE WITH DARK GREEN ALTERATION MINERALS WHICH SOMETIMES REPLACE PRIMARY MINERALS (SMEC, ZEOL), PCE 5E IS STRONG ALTERED WITH ABUNDANT GREEN SMEC IN MATRIX, FE-OXIDE OXIDATION HALOES NEXT TO VEINS ESPECIALLY IN 2D+5E, NO VISIBLE HALOES IN VEINS WITH FILLINGS AS IN ""A""","NO IGNEOUS CONTACT WITHIN SECTION, ABUNDANT GREEN SMEC(?) IN MATRIX","      <1   <1          FE.OX, PYRITE, |                        COPPER comments : DIFFERENT FILLINGS-GREEN-DARK OPAQUE, LIGHT GREEN TRANSPARENT, WHITE (NO CALCITE), DIFFERENT COPPER MINERALS(?), PYRITE, BLUE GREEN SOME WITH FE-OXIDE RIMS AND GREEN BLUE MINERALS IN CENTRE",PYX | PLAG comments : TRACE MICROPHENOS OF PYX AND PLAG,CPX | PLAG comments : MINEROLOGY INCLUDES CPX+PLAG+TRACES OF FE-OXIDES | COPPER comments : NATIVE COPPER NEAR VEINS (ESPECIALLY 5E+2D)," comments :  ALTERATION MINERALS SOMETIMES REPLACE PRIMARY MINERALS (SMECTITE, ZEOLITE) | FE.OX comments :  PCES 2D,5A+5E | PYRITE | SMEC comments :  ID SMEC UNCERTAIN | CALCITE | ZEOLITE",,
92,597,C,4,3,0.0,64.50,67.50,   68.95,"ERZINGER, J.",APHYRIC BASALT,"PCES 1A (0-25), 1B (12-42), 1C (43-62), 2 (64-67), 3A (70-77), 3B (87-101), 3C (99-115), 4 (116-121), 5 ((124-126), 6A (129-135), 6B (136-144)","FINE TO MEDIUM-GRAINED, APHYRIC WITH TRACE MICROPHENOS OF CPX AND PLAG","VEINS ARE RARE <1MM THICK AND FILLED WITH DARK GREEN MATERIAL, ONE VEIN PCE 1A WITH BROWN ORANGE (IRON- OXIDE ?) ALTERATION MINERALS NEXT TO IT (+/- 1CM HALO)","SLIGHT TO MODERATE ALTERATION WITH A FEW VARIATIONS DOWN SECTION, NEARLY NO FE-OXIDES ONLY NEAR VEINS, +/- 1CM HALO NEAR VEIN IN PCE 1A",NO IGNEOUS CONTACT WITHIN SECTION,"   1-1.5 <0.1          SMEC             SPHERICAL comments : <0.1% BY VOLUME, NEARLY ALL FILLED WITH LIGHT BLUE GREEN ALTERATION MINERALS OR SOMETIMES BLUE SMEC",CPX | PLAG comments : TRACE MICROPHENOS OF CPX AND PLAG,CPX | PLAG comments : MINEROLOGY INCLUDES PLAG AND CPX,SMECTITE | FE.OX comments :  ID FE.OX UNCERTAIN | ZEOLITE comments :  ID ZEOLITE UNCERTAIN comments :  REPLACEMENT OF PRIMARY MINERALS BY ZEOLITE(?) AND SMECTITE,,
92,597,C,4,4,0.0,64.50,69.00,   70.32,"PEARCE, J. A.",APHYRIC BASALTMASSIVE FLOW,"PCES 1A (1-8), 1B (7-31), 2A (34-43), 2B (43-67), 2C (65-85), 2D (85-100), 2E (101-112), 2F (113-125), 2G (125-132)","FINE TO MEDIUM-GRAINED, APHYRIC WITH SPARSE (<<1%) MICROPHENOS OF CPX AND PLAG (CA 1.5MM)","MASSIVE, RARE AND IRREGULAR VEINS, VERY THIN VEINS CONTAIN DARK GREEN CLAY AND (LATER ??) BROWN CLAY WITH ALTERATION HALOES, A FEW CONTAIN DARK GREEN CLAY ONLY ONE OF THESE BETWEEN PCES 2E+2F CONTAINS NATIVE COPPER, ONE VEIN OF VARIABLE THICKNESS (5MM) IN PCES D+E APPEARS TO CONTAIN A FIBROUS MINERAL (ZEOLITE ?) AND YELLOW BROWN CLAY AND CALCITE AND A BLACK DARK RED/BROWN MINERAL (MICA) AND NATIVE COPPER","SLIGHT TO MODERATE ALTERATION MAINLY REPRESENTED BY VARIABLE ALTERATION OF PYX TO DARK GREEN CLAY, PCES 2C-F EXHIBIT OXIDATIVE ALTERATION AND CONTAIN YELLOW BROWN CLAY, ALTERATION FRONT IN PCE 6, THIN VEINS WITH ALTERATION HALOES","NO IGNEOUS CONTACTS, GREY TO GREEN GREY COLOUR","       1  <<1          CLAY             SPHERICAL comments : RARE SPHERICAL VESICLES FILLED WITH CLAY, COLOUR ZONING IN SOME FROM ALMOST BLACK MARGINS TO PALE GREEN CORES",,PYX comments : VARIABLE ALTERATION OF PYX TO DARK GREEN CLAY | CPX | PLAG comments : MINEROLOGY INCLUDES PLAG AND CPX (AND OXIDES) | COPPER comments : NATIVE COPPER IN PCES 2E+2F,CLAY | ZEOLITE comments :  ID ZEOLITE UNCERTAIN | CALCITE | MICA,,
92,597,C,4,5,0.0,64.50,70.50,   71.88,"PEARCE, J. A.",APHYRIC BASALTMASSIVE FLOW,"PCES 1 (0-10), 2 (11-16), 3 (17-30), 4A (32-37), 4B (33-44), 4C (40-52), 4D (45-64), 5A (66-110), 5B (110-113), 5C (114-138)","APHYRIC, FINE TO MEDIUM-GRAINED WITH SPARSE MICRO- PHENOS OF PLAG AND CPX","MASSIVE, TWO VEINS ONLY ONE IN PCE 1 AND A SMALLER IN PCE 3, THE VEIN IN PCE 1 COMPRISES AN OUTER BROWN CLAY(?) ZONE AND THEN AN INNER ZONE GOING FROM BLACK TO DARK GREEN AT THE CENTRE, WIDTH (CA 1MM) AND ORIENTATION IS CA TWENTY DEGREES TO VERTICAL, SMALL SUBVEIN AS ABOVE BUT NO BROWN MATERIAL IN VEIN IN PCE 3, CONTACTS BETWEEN PCES 4A-B-C-D ALSO DARK GREE VEIN MATERIAL","MOD LEAST ALTERED SO FAR BUT STILL SHOWS GREEN/BLUE- GREEN CLAY REPLACEMENT OF PYX IN PLACES, LITTLE OXIDATIVE ALTERATION EXCEPT AROUND VEIN","NO IGNEOUS CONTACTS, UNIFORM GREY COLOR, CONTACTS BETWEEN PCES 4A-B-C-D (CONTAIN DARK GREEN VEIN MATERIAL)",          <<1          CLAY             SUBSPHERICAL comments : RARE VESICLES CONTAINING BLACK TO DARK GREY CLAY, comments : SPARSE (<<1%) MICROPHENOS OF PLAG AND CPX (CA 1-5MM),PLAG | CPX comments : PRIMARY MINEROLOGY IS PLAG AND CPX,CLAY,,
92,597,C,4,6,0.0,64.50,72.00,   73.40,"PEARCE, J. A.",APHYRIC BASALTMASSIVE FLOW,"PCES 1 (1-15), 2A (17-20), 2B (20-22), 2C (22-28), 3 (31-34), 4A (36-41), 4B (41-59), 5 (62-89), 6 (91-108), 7A (110-119), 7B (120-124), 7C (124-133), 8 (136-139)","APHYRIC, FINE TO MEDIUM-GRAINED WITH SPARSE MICRO- PHENOS OF PLAG AND CPX","TWO TYPES OF VEINS, BOTH VERTICAL OR SUBVERTICAL, FIRST TYPE SEEN IN PCES (1-5) CONTAINS DARK GREEN CLAY-VERY THIN (ZEOLITE ?) SECOND TYPE IN PCE 7 IS CA 1MM THICK CONTAINING WHITE PLATY ZEOLITE(?) WITH CALCITE IN CENTRAL VUG, ASSOCIATED IS A MARGINAL YELLOW BROWN CLAY ZONE AND A BROWNISH ALTERATION HALO EXTENDING CA 1.5CM INTO SURROUNDING ROCK","SLIGHT TO MOD IN PCES 1-4 AND PARTS OF 5-8 MAIN EFFECT IS REPLACEMENT OF PYX WITH BLUE-GREEN CLAY, IN PCES 5-8 VARIABLE OXIDATION REPLACES THE BLUE-GREEN WITH YELLOW-BROWN CLAY, OXIDATION FRONT EVIDENT WITHIN PCES 5-8 IN PART SHARP AND IN PART SHOWING MOTTLING, ASSOCIATED WITH THE SECOND TYPE OF VEIN IS A MARGINAL YELLOW BROWN CLAY ZONE AND A BROWNISH ALTERATION HALO EXTENDING CA 1.5CM INTO SURROUNDING ROCK","NO IGNEOUS CONTACT, COLOR IS GREY WITH BROWN PATCHES",   0.5-1               CLAY             SUBSPHERICAL comments : VERY RARE VESICLES ARE SUBSPHERICAL AND CLAY FILLED, comments : SPARSE (<<1%) MICROPHENOS OF PLAG AND CPX,PLAG | CPX comments : PRIMARY MINEROLOGY IS PLAG AND CPX (+ OXIDES) | PYX comments : REPLACEMENT OF PYX BY BLUE-GREEN CLAY IN PCES 1-4+ 5-8,ZEOLITE | CLAY                   PYX | CALCITE,,
