leg,site,hole,core,coretype,section,observer,top interval,piece number top,sub piece top,bottom interval,piece number bottom,sub piece bottom,lithology,color,color number,structures,drilling deformities,unusual occurrences,minerals,paleontology,other,induration,more data available,code,latitude,longitude,depth,top interval depth below sea floor,bottom interval depth below sea floor
108,664,D,001,Hydraulic (Advanced) Piston Core,01,MAZ,000,,,065,,,"mud-bearing foram-nanno ooze(4-32cm) and muddy foram-nanno ooze (32-65cm), void (0-4cm)","gray/light gray (4-12cm), pinkish gray (12-35cm), brown (35-47cm), brown/dark brown (47-65cm)","5y 6/1, 7.5yr 7/2, 7.5yr 5/4, 7.5yr 4/4 (62-65cm), 7.5yr 4/2 (62-65cm)",minor(4-35cm) to moderate (35-55cm) to strong (55-65cm) bioturbation,,,,"nannos, forams",,,,H,0.10733,-23.22750,0000.00,0,65
108,664,D,001,Hydraulic (Advanced) Piston Core,01,MAZ,065,,,106,,,muddy foram-nanno ooze,"brown grading down to brown/dark brown (65-77cm), pink (77-80cm), gray/light gray w/ greenish gray beds (80-106cm)","7.5yr 5/4 grading down to 7.5yr 4/4 (65-77cm), 7.5yr 7/4, 5y 6/1 w/ 5gy 5/1 beds",moderate bioturbation (72-76cm); bedding? (80-106cm),,,,"nannos, forams",,,,H,0.10733,-23.22750,0000.00,65,106
108,664,D,001,Hydraulic (Advanced) Piston Core,01,MAZ,106,,,150,,,muddy foram-nanno ooze,"gray (106-130,138-150cm); gray/light gray (130-138cm)","5y 5/1 (106-130, 138-150cm); 5y 6/1 (130-138cm)",minor bioturbation (130-137cm),,,,"nannos, forams",,,,H,0.10733,-23.22750,0000.00,106,150
108,664,D,001,Hydraulic (Advanced) Piston Core,02,MAZ,000,,,065,,,muddy foram-nanno ooze,"gray (0-12,58-65cm), gray/light gray mottled with gray (12-45cm), light gray (45-58cm)","5y 5/1, 5y 6/1 mottled with 5y 5/1, 7.5yr 7/1","mottling (12-45cm), moderate (0-7cm) to strong (12-45cm) to minor (45-57cm) bioturbation",moderately disturbed (58-65cm),,,"forams, nannos",,,,H,0.10733,-23.22750,0001.50,150,215
108,664,D,001,Hydraulic (Advanced) Piston Core,CC,MAZ,000,,,012,,,muddy foram-nanno ooze,gray grading down to gray/light gray,5y 5/1 grading down to 5y 6/1,minor bioturbation,,,,"forams, nannos",,,,H,0.10733,-23.22750,0002.15,215,227
108,664,D,002,Hydraulic (Advanced) Piston Core,01,MAZ,000,,,150,,,mud-bearing foram-nanno ooze and/or muddy foram-nanno ooze,"hash of gray - gray/light gray - light gray - light greenish gray (97-117cm), gray/light gray (117-150cm)","hash of 5y 5/1 - 5y 6/1 - 5y 7/1 - 5gy 7/1 (97-117cm), 5y 6/1 (117-150cm)",,"soupy (0-97,130-135cm)",,,"forams (esp. 135-150cm), nannos",,,,H,0.10733,-23.22750,0002.30,229,379
108,664,D,002,Hydraulic (Advanced) Piston Core,02,MAZ,000,,,075,,,"mud-bearing foram-nanno ooze (0-18,30-75cm) alternating with muddy foram-nanno ooze (rest)","light gray (0-10,30-75cm), white (10-18cm), light greenish gray (18-23cm), bluish gray (23-25cm), gray (25-30cm)","5y 7/1, 5y 8/1, 5g 7/1 with 5gy 7/1, 5b 5/1, 5y 5/1","minor (0-20,25-30,57-70cm) to moderate (30-57cm) bioturbation",,,,"forams, nannos",,,,H,0.10733,-23.22750,0003.80,379,454
108,664,D,002,Hydraulic (Advanced) Piston Core,02,MAZ,075,,,125,,,mud-bearing foram-nanno ooze and/or muddy foram-nanno ooze @ 75-81cm,"interbedded light gray & light greenish gray (75-81cm), light gray (81-125cm)","interbedded 5y 7/1 & 5gy 7/1, 5y 7/1 (81-85,92-125cm), 7.5yr 7/1 (85-92cm)",moderate (82-85cm) to minor (85-120cm) bioturbation,,,pyrite (~120-125cm),"forams, nannos",,,,H,0.10733,-23.22750,0003.80,454,504
108,664,D,002,Hydraulic (Advanced) Piston Core,02,MAZ,125,,,150,,,mud-bearing foram-nanno ooze and/or muddy foram-nanno ooze,"light gray grading down to pale olive with green mottles (125-144cm), gray/light gray (144-150cm)","5y 7/2 grading down to 5y 6/3 with green mottles (125-144cm), 5y 6/1 (144-150cm)","mottling (125-144cm), moderate bioturbation (125-140,144-150cm)",,,,"forams, nannos",,,,H,0.10733,-23.22750,0003.80,504,529
108,664,D,002,Hydraulic (Advanced) Piston Core,03,MAZ,000,,,061,,,mud-bearing foram-nanno ooze (0-9cm) and/or muddy foram-nanno ooze,"light gray(0-9cm),pale green(9-10,14-15cm),light greenish gray (10-14cm), gray/light gray (15-39cm), gray (39-61cm)","5y 7/2, 5g 7/2, 5g 7/1, 5y 6/1, 5y 5/1","minor (3-7,10-14,16-34,42-60cm) to moderate (60-61cm) bioturbation",,,,"forams, nannos",,,,H,0.10733,-23.22750,0005.30,530,591
108,664,D,002,Hydraulic (Advanced) Piston Core,03,MAZ,061,,,097,,,mud-bearing foram-nanno ooze (87-97cm) and/or muddy foram-nanno ooze (61-87cm),"gray/light gray mottled w/gray(61-75cm),gray mottled w/gray/light gray (75-87cm), light gray (87-97cm), black(97cm)","5y 6/1 mottled w/ 5y 5/1, 5y 5/1 mottled w/ 5y 6/1, 5y 7/1, n2/","mottling (61-87cm), moderate bioturbation",,,,"forams, nannos",,,,H,0.10733,-23.22750,0005.30,591,627
108,664,D,002,Hydraulic (Advanced) Piston Core,03,MAZ,097,,,150,,,muddy foram-nanno ooze,"gray/light gray(97-114,115-127cm), greenish gray(114-115,127-131cm),gray/light gray grading down to gray(131-150cm)","5y 6/1(rest),5g 5/1(114-115,127-131cm), 5y 6/1 grading down to 5y 5/1(131-150cm)","moderate bioturbation (97-127cm), laminae (119,130-131cm)",,,,"forams, nannos",,,,H,0.10733,-23.22750,0005.30,627,680
108,664,D,002,Hydraulic (Advanced) Piston Core,04,MAZ,000,,,067,,,mud-bearing foram-nanno ooze alternating with muddy foram-nanno ooze,"gray/light gray mottled w/light gray(0-20cm),light gray(20-50cm),black(37cm), light greenish gray-pale green (rest)","7.5yr 6/0 mottled with 7.5yr 7/0, 7.5yr 7/0, n2/, banded 5g 7/1 - 5g 6/2","moderate bioturbation (0-18,20-45cm); laminae/banding (50-67cm)",,,,"forams, nannos",,,,H,0.10733,-23.22750,0006.80,680,747
108,664,D,002,Hydraulic (Advanced) Piston Core,04,MAZ,067,,,102,,,mud-bearing foram-nanno ooze alternating with muddy foram-nanno ooze,"light gray (67-87cm), black (80cm), very dark gray to gray (87-96cm), gray/light gray (rest), bleb? (90cm)","7.5yr 7/1(67-87cm), n2/,7.5yr 3/0 grading down to 7.5yr 5/0 (87-96cm), 7.5yr 6/0",moderate (67-100cm) to minor (100-130cm) bioturbation,,,,"forams, nannos",,,,H,0.10733,-23.22750,0006.80,747,782
108,664,D,002,Hydraulic (Advanced) Piston Core,04,MAZ,102,,,150,,,mud-bearing foram-nanno ooze alternating with muddy foram-nanno ooze,"gray (102-130cm), light greenish gray (130-132,140-145cm), white (132-140cm), gray/light gray (145-150cm)","7.5yr 7.0 (102-130cm),5gy 7/1(rest), 7.5yr 8/0 (132-140cm), 7.5yr 6/1(145-150cm)","laminae (131,142-144cm), moderate bioturbation (133-140,145-150cm)",,,,"forams, nannos",,,,H,0.10733,-23.22750,0006.80,782,830
108,664,D,002,Hydraulic (Advanced) Piston Core,05,MAZ,000,,,060,,,mud-bearing foram-nanno ooze alternating with muddy foram-nanno ooze,"light gray (0-22,35-45cm), gray/light gray (22-35,51-60cm), light greenish gray (45-49cm), gray (49-51cm)","7.5yr 7/0, 7.5yr 6/0, 5gy 7/1,  7.5yr 5/0","moderate bi0turbation (3-45,51-60cm), laminae (50cm)",,,,"forams, nannos",,,,H,0.10733,-23.22750,0008.30,830,890
108,664,D,002,Hydraulic (Advanced) Piston Core,05,MAZ,060,,,084,,,mud-bearing foram-nanno ooze alternating with muddy foram-nanno ooze,"light olive gray (60-64cm), light gray (64-70cm), gray/light gray (70-73,76-84cm), light greenish gray (73-76cm)","5y 6/2 (60-64cm), 7.5yr 7/0 (64-70cm), 7.5yr 6/0 (70-73,76-84cm), 5gy 7/1 (rest)","moderate (60-65cm) to minor (66-71,77-84cm) bioturbation, laminae (75cm)",,,,"forams, nannos",,,,H,0.10733,-23.22750,0008.30,890,914
108,664,D,002,Hydraulic (Advanced) Piston Core,05,MAZ,084,,,125,,,"mud-bearing, foram-nannofossil ooze alternating w/ muddy foram-nannofossil ooze","light gray (84-120cm), gray grading down to gray/light gray (120-125cm), green laminae (118cm)","7.5yr 7/0 (84-105cm), 5y 7/2 (105-120cm), 7.5yr 5/0 grading down to 7.5yr 6/0","minor (84-120cm) to moderate (120-125cm), laminae (118cm)",,,,"nannos, forams",,,,H,0.10733,-23.22750,0008.30,914,955
108,664,D,002,Hydraulic (Advanced) Piston Core,05,MAZ,125,,,150,,,mud-bearing foram-nanno ooze alternating with muddy foram-nanno ooze,"light gray (125-140,141-150cm), greenish gray (140-141cm)","7.5yr 7/0 (125-135cm), 5y 7/2 (135-140,141-150cm), 5g 5/1 (140-141cm)",minor bioturbation (125-140cm),,,,"forams, nannos",,,,H,0.10733,-23.22750,0008.30,955,980
108,664,D,002,Hydraulic (Advanced) Piston Core,06,MAZ,000,,,077,,,"mud-bearing foram-nanno ooze alternating with muddy foram-nanno ooze, void (19-22cm)","gray/light gray (0-4,44-56cm), light gray - gray/light gray (4-19cm), light gray (22-44,56-70cm), white (70-77cm)","5y 6/1 (0-4cm), 7.5yr 6/0 (44-56cm), 7.5yr 7/0 - 7.5yr 6/0, 7.5yr 7/0, 7.5yr 8/0",moderate bioturbation (0-75cm),,,,"forams, nannos",,,,H,0.10733,-23.22750,0009.80,980,1057
108,664,D,002,Hydraulic (Advanced) Piston Core,06,MAZ,077,,,150,,,mud-bearing foram-nanno ooze alternating with muddy foram-nanno ooze,"light gray (77-85,109-150cm), gray (85-90,100-102cm), gray/light gray (90-100,102-109cm)","5y 7/1 (77-85m), 7.5yr 7/0 (109-150cm), 7.5yr 5/0, 7.5yr 6/0","minor (110-150cm) to moderate (90-110cm) bioturbation, laminae (78-85cm)",,,,"forams, nannos",,,,H,0.10733,-23.22750,0009.80,1057,1130
108,664,D,002,Hydraulic (Advanced) Piston Core,07,MAZ,000,,,016,,,mud-bearing foram-nanno ooze alternating with muddy foram-nanno ooze,"white(0-2cm), light greenish gray(2-7,13-16cm), black(7cm), gray(7-8cm),gray/light gray(8-13cm),greenish gray(16cm)","7.5yr 8/0, 5gy 7/1, n2/, 7.5yr 5/0, 7.5yr 6/0, 5gy 6/1","minor bioturbation (0-7cm), laminae (10-16cm)",,,,"forams, nannos",,,,H,0.10733,-23.22750,0011.30,1130,1146
108,664,D,002,Hydraulic (Advanced) Piston Core,07,MAZ,016,,,062,,,mud-bearing foram-nanno ooze alternating with muddy foram-nanno ooze,"light gray (rest),white (24-39cm), gray/light gray (39-45cm), light greenish gray (50-51cm), gray (54-55cm)","5y 7/1, 5y 8/1, 5y 6/1, 5g 7/1, 7.5yr 5/0","laminae (16-25,41,46-60cm), minor bioturbation (26-36,41-45cm)",,,,"forams, nannos",,,,H,0.10733,-23.22750,0011.30,1146,1192
108,664,D,002,Hydraulic (Advanced) Piston Core,CC,MAZ,000,,,022,,,mud-bearing foram-nanno ooze and/or muddy foram-nanno ooze,"light gray (0-15cm), white (15-22cm)","5y 7/1, 7.5yr 8/0",,highly disturbed,,,"forams, nannos",,,,H,0.10733,-23.22750,0011.94,1193,1215
108,664,D,003,Hydraulic (Advanced) Piston Core,01,MAZ,000,,,075,,,mud-bearing foram-nanno ooze and muddy foram-nanno ooze,"white to light gray to light greenish gray (35-55cm), light greenish gray(55-65cm), gray/light gray (65-75cm)","5y 8/1 grading down to 5y 7/2 grading down to 5gy 7/1 (35-55cm), 5gy 7/1, 5y 6/1",moderate (35-55cm) to minor (67-75cm) bioturbation,drilling hash,,,"nannos, forams",,,,H,0.10733,-23.22750,0011.80,1180,1255
108,664,D,003,Hydraulic (Advanced) Piston Core,01,MAZ,075,,,150,,,mud-bearing foram-nanno ooze and muddy foram-nanno ooze,"light greenish gray (75-80,92-95cm), light gray (rest), white (135-140cm), gray/light gray (140-150cm)","5gy 7/1, 5y 7/1, 5y 8/1, 5y 6/1","minor (75-87,140-150cm) to moderate (92-140cm) bioturbation, laminae (43,103cm)",,,pyrite-foram rich (140cm),"nannos, forams (esp. 140cm)",,,,H,0.10733,-23.22750,0011.80,1255,1330
