leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding
51,417,A,1,1,0.0,15.0,0.00,0.00,0.15,SA, DARK YELLOWISH BROWN CLAY, 10YR4/4-DARK YELLOWISH BROWN,, HIGHLY DISTURBED,,,, NONCALCAREOUS IN HCL, S OFT, 33211000
51,417,A,1,1,15.0,70.0,0.00,0.15,0.70,SA, YELLOWISH BROWN SILTY CLAY, 10YR5/4-YELLOWISH BRO WN, MOTTLED WITH SEDIMENT FROM BELOW, HIGHLY DISTU RBED,,,," MILDLY CALCAREOUS IN HCL,SMALL BLACK BLEBS SC ATTERED THROUGHOUT", SOFT*,
51,417,A,1,1,70.0,149.0,0.00,0.70,1.49,SA, DARK YELLOWISH BROWN CLAY, 10YR4/4-DARK YELLOWISH BROWN, SMALL BLACK BLEBS SCATTERED THROUGHOUT ENTI RE SECTION, HIGHLY DISTURBED,,,," NONCALCAREOUS IN HCL ,SMALL BLACK BLEBS SCATTERED THROUGHOUT ENTIRE SECTI ON", SOFT*,
51,417,A,1,2,0.0,149.0,0.00,1.50,2.99,SA, DARK YELLOWISH BROWN CLAY, 10YR4/4-DARK YELLOWISH BROWN, HOMOGENEOUS WITH SMALL (<1MM) BLACK BLEBS R ARE (PROMINENT AT 135 AND 142 CM), HIGHLY DISTURBED, SMALL (<1 MM) BLACK BLEBS RARE (PROMINENT AT 135 AND 142 CM),,,, SOFT, 33211000
51,417,A,1,3,0.0,150.0,0.00,3.00,4.50,SA, DARK YELLOWISH BROWN CLAY," 10YR4/4-DARK YELLOWISH BROWN,-BLACK", HOMOGENEOUS TO HIGHLY DISTURBED SHAD ES OF MAJOR COLORING WITH RARE WISPS AND SMALL BLEBS OF BLACK MATERIAL SCATTERED THROUGHOUT, HIGHLY DIS TURBED, RARE WISPS AND SMALL BLACK BLEBS SCATTERED THROUGHOUT (WISPS BETWEEN 10-20 CM AND AT 75 CM),,, N ONCALCAREOUS TO HCL, FIRM, 33211000
51,417,A,1,4,0.0,144.0,0.00,4.50,5.94,SA, DARK YELLOWISH BROWN CLAY," 10YR4/4-DARK YELLOWISH BROWN,-BLACK", HOMOGENEOUS 10YR4/4 WITH BLACK BLEBS AT 83 85 AND 89 CM (4-6 MM IN DIAMETER), HIGHLY DI STURBED, BLACK BLEBS AT 83 85 AND 89 CM (4-6 MM IN DIAMETER)--FERRUGINOUS CLAY,,," NONCALCAREOUS TO HCL,S MEAR SLIDE OF BLACK BLEB AT 89 CM", FIRM*,
51,417,A,1,5,0.0,150.0,0.00,6.00,7.50,SA, DARK YELLOWISH BROWN CLAY," 10YR4/4-DARK YELLOWISH BROWN,-BLACK", HOMOGENEOUS DARK YELLOWISH BROWN WIT H VERY RARE SMALL BLACK FLECKS, HIGHLY DISTURBED, VERY RARE SMALL BLACK FLECKS,,," NONCALCAREOUS TO HCL, SMEAR SLIDE AT 80 CM (MAJOR LITHOLOGY)", FIRM*,
51,417,A,1,6,0.0,98.0,0.00,7.50,8.48,SA, DARK YELLOWISH BROWN," 10YR4/4-DARK YELLOWISH BROW N,-BLACK"," HOMOGENEOUS DARK YELLOWISH BROWN-NO STRUC TURE OR STRETCHED BEDDING,SMALL BLACK BLEB AT 30 CM", HIGHLY DISTURBED, SMALL BLACK BLEB AT 30 CM,,," NON CALCAREOUS TO HCL,NO SMEAR SLIDE", FIRM*,
51,417,A,1,CC,0.0,12.0,0.00,8.58,8.60,SA, DARK YELLOWISH BROWN CLAY," 10YR4/4-DARK YELLOWISH BROWN,-BLACK", HOMOGENEOUS DARK YELLOWISH BROWN WIT H RARE SMALL BLACK FLECKS, HIGHLY DISTURBED, RARE SMALL BLACK FLECKS,, RARE NANNO," NONCALCAREOUS TO HCL,SMEAR SLID E AT 5 CM", FIRM*,
51,417,A,2,1,0.0,150.0,8.50,8.50,10.00,SA, BROWN TO DARK BROWN CLAY," 10YR4/3-BROWN,10YR6/4-L IGHT YELLOWISH BROWN"," BROWN TO DARK BROWN CLAY STRE AKED WITH INTENSELY DEFORMED LIGHT YELLOWISH BROWN C LAY,LIGHTER LITHOLOGY FINER GRAINED AS THIN CM BEDS", HIGHLY DISTURBED,,,," BOTH LIGHT AND DARK UNITS ARE N ONCALCAREOUS TO ACID,SMEAR SLIDES AT 43 CM (MINOR) A ND 70 CM (DOMINANT)", FIRM*,
51,417,A,2,2,0.0,150.0,8.50,10.00,11.50,SA, BROWN TO DARK BROWN CLAY," 10YR3/3-DARK BROWN,10YR 5/4-YELLOWISH BROWN,-BLACK", DARK BROWN CLAY SPOTTED AND STREAKED WITH YELLOWISH BROWN CLAY AND HAVING S MALL (1-2 MM) VAGUE BLACK BLEBS AT 20-30 CM AND 125- 135 CM, HIGHLY DISTURBED, SMALL (1-2 MM) VAGUE BLA CK BLEBS AT 20-30 CM AND 125-135 CM,,," NONCALCAREOUS TO HCL,NO SMEAR SLIDES-SAME LITHOLOGIES AS 2-1", FIR M*,
