Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
126, 793,B,Initial Reports          ,     597.060,   15.270000,base of 2nd normal in Mag Anomaly 5B
,,,,,,
126, 793,B,Initial Reports          ,     665.200,   16.219999,base of 3rd tormal in Anomaly in 5C
,,,,,,
126, 793,B,Initial Reports          ,     713.230,   17.900000,FO S. heteromorphus
,,,,,,
126, 793,B,Initial Reports          ,     737.200,   21.709999,base of 2nd normal in Anomaly 6A
,,,,,,
126, 793,B,Initial Reports          ,     742.000,   21.900000,top of 1st normal in Anomaly 6AA
,,,,,,
126, 793,B,Initial Reports          ,     799.320,   25.200001,LO of S. ciperoensis
,,,,,,
126, 793,B,Initial Reports          ,     824.200,   27.740000,base of 2nd normal in anomaly 8
,,,,,,
126, 793,B,Initial Reports          ,     867.960,   28.200001,LO S. distentus
,,,,,,
126, 793,B,Initial Reports          ,     878.400,   28.150000,top of first normal in Anomaly 5
,,,,,,
126, 793,B,Initial Reports          ,     967.900,   29.209999,base of 2nd normal in Anomaly 9
,,,,,,
126, 793,B,Initial Reports          ,    1095.620,   29.730000,top of 1st normal in Anomaly 10
,,,,,,
126, 793,B,Initial Reports          ,    1136.150,   30.200001,FO S. ciperoensis
,,,,,,
126, 793,B,Initial Reports          ,    1255.500,   30.330000,top of 2nd normal in anomaly 10
,,,,,,
