Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
124, 768,B,Initial Reports          ,     203.000,    5.890000,base of R-subchron
,,,,,,
124, 768,B,Post Moratorium          ,      29.230,    0.274000,FO E. huxleyi
,,,,,,
124, 768,B,Post Moratorium          ,      53.280,    0.474000,LO P. lacunosa
,,,,,,
124, 768,B,Post Moratorium          ,     106.850,    1.270000,LO H. sellii
,,,,,,
124, 768,B,Post Moratorium          ,     114.890,    1.590000,FO G. oceanica s.l.
,,,,,,
124, 768,B,Post Moratorium          ,     118.380,    1.480000,LO C. tropicus
,,,,,,
124, 768,B,Post Moratorium          ,     124.400,    1.880000,LO D.  brouweri
,,,,,,
124, 768,B,Post Moratorium          ,     128.660,    2.290000,LO D. pentaradiatus
,,,,,,
124, 768,B,Post Moratorium          ,     133.520,    2.420000,LO D. surculus
,,,,,,
124, 768,B,Post Moratorium          ,     155.160,    3.510000,LO R. pseudoumbilica
,,,,,,
124, 768,B,Post Moratorium          ,     158.800,    4.000000,LO P. lacunosa
,,,,,,
124, 768,B,Post Moratorium          ,     195.010,    5.260000,LO D. quinqueramus
,,,,,,
124, 768,B,Post Moratorium          ,     228.400,    5.800000,LO D. berggrenii
,,,,,,
