Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
133, 821,A,Post Moratorium          ,      39.300,    0.275000,FO Emiliania huxleyi
,,,,,,
133, 821,A,Post Moratorium          ,     123.100,    0.465000,LO Pseudoemiliania lacunosa
,,,,,,
133, 821,A,Post Moratorium          ,     176.800,    0.920000,small Gephyrocapsa spp. top
,,,,,,
133, 821,A,Post Moratorium          ,     279.200,    1.270000,LO Helicosphaera sellii
,,,,,,
133, 821,A,Post Moratorium          ,     400.000,    1.480000,LO Calcidiscus macintyrei
,,,,,,
