Any taxon above genus,genus modifier,genus name,subgenera modifier,subgenera name,species modifier,species name,subspecies modifier,subspecies name,non-taxa descriptor,normalized_name,taxon_group
,,Cerebrina,,,,lacunata,,,,Cerebrina lacunata,benthic_forams
,,Challengeria,,,,spp.,,,,Challengeria spp.,benthic_forams
,,Charltonina,,,,sp.,,,,Charltonina sp.,benthic_forams
,,Chilostomella,,,,oolina,,,,Chilostomella oolina,benthic_forams
,,Chilostomella,,,,ovoidea,,,,Chilostomella ovoidea,benthic_forams
,,Chilostomella,,,,sp.,,,,Chilostomella sp.,benthic_forams
,,Chilostomella,,,,spp.,,,,Chilostomella spp.,benthic_forams
,,Chilostomellina,,,,fimbriata,,,,Chilostomellina fimbriata,benthic_forams
,,Chrysalogonium,,,,calomorphum,,,,Chrysalogonium calomorphum,benthic_forams
,,Chrysalogonium,,,,crassitestum,,,,Chrysalogonium crassitestum,benthic_forams
,,Chrysalogonium,,,,equisetiformis,,,,Chrysalogonium equisetiformis,benthic_forams
,,Chrysalogonium,,,,intertenuatum,,,,Chrysalogonium intertenuatum,benthic_forams
,,Chrysalogonium,,,,sp.,,,,Chrysalogonium sp.,benthic_forams
,,Chrysalogonium,,,,spp.,,,,Chrysalogonium spp.,benthic_forams
,,Chrysalogonium,,,,tenuicostatum,,,,Chrysalogonium tenuicostatum,benthic_forams
,,Cibicides ,,,,bradyi,,,,Cibicides bradyi,benthic_forams
,,Cibicides,,,,bradyi,,,,Cibicides bradyi,benthic_forams
,,Cibicides,,,cf.,lobatulus,,,,Cibicides cf. lobatulus,benthic_forams
,,Cibicides,,,,collinsi,,,,Cibicides collinsi,benthic_forams
,,Cibicides,,,,fletcheri,,,,Cibicides fletcheri,benthic_forams
,,Cibicides,,,,grossepunctatus,,,,Cibicides grossepunctatus,benthic_forams
,,Cibicides,,,,ihungia,,,,Cibicides ihungia,benthic_forams
,,Cibicides,,,,kullenbergi,,,,Cibicides kullenbergi,benthic_forams
,,Cibicides,,,,lobatulus,,,,Cibicides lobatulus,benthic_forams
,,Cibicides,,,,mckannai,,,,Cibicides mckannai,benthic_forams
,,Cibicides,,,,molestus,,,,Cibicides molestus,benthic_forams
,,Cibicides,,,,mundulus,,,,Cibicides mundulus,benthic_forams
,,Cibicides,,,,neoperforatus,,,,Cibicides neoperforatus,benthic_forams
,,Cibicides,,,,novozelandicus,,,,Cibicides novozelandicus,benthic_forams
,,Cibicides ,,,,pachyderma,,,,Cibicides pachyderma,benthic_forams
,,Cibicides,,,,parki,,,,Cibicides parki,benthic_forams
,,Cibicides,,,,perforatus,,,,Cibicides perforatus,benthic_forams
,,Cibicides,,,,praecinctus,,,,Cibicides praecinctus,benthic_forams
,,Cibicides,,,,refulgens,,,,Cibicides refulgens,benthic_forams
,,Cibicides,,,,robertsonianus,,,,Cibicides robertsonianus,benthic_forams
,,Cibicides,,,,robertsoninaus,,,,Cibicides robertsoninaus,benthic_forams
,,Cibicides,,,,sp.,,,,Cibicides sp.,benthic_forams
,,Cibicides,,,,sp. 1,,,,Cibicides sp. 1,benthic_forams
,,Cibicides,,,,spiralis,,,,Cibicides spiralis,benthic_forams
,,Cibicides,,,,subhaidingeri,,,,Cibicides subhaidingeri,benthic_forams
,,Cibicides,,,,temperatus,,,,Cibicides temperatus,benthic_forams
,,Cibicides,,,,vortex,,,,Cibicides vortex,benthic_forams
,,Cibicides,,,,wuellerstorfi,,,,Cibicides wuellerstorfi,benthic_forams
,,Cibicidina,,,,walli,,,,Cibicidina walli,benthic_forams
,,Cibicidoides,,,aff.,laurisae,,,,Cibicidoides aff. laurisae,benthic_forams
,,Cibicidoides,,,,barnetti,,,,Cibicidoides barnetti,benthic_forams
,,Cibicidoides,,,,bradyi,,,,Cibicidoides bradyi,benthic_forams
,,Cibicidoides,,,cf.,eocaenus,,,,Cibicidoides cf. eocaenus,benthic_forams
,,Cibicidoides,,,cf.,havanensis,,,,Cibicidoides cf. havanensis,benthic_forams
,,Cibicidoides,,,cf.,pachyderma,,,,Cibicidoides cf. pachyderma,benthic_forams
,,Cibicidoides,,,cf.,ungerianus,,,,Cibicidoides cf. ungerianus,benthic_forams
,,Cibicidoides,,,cf.,wuellerstorfi,,,,Cibicidoides cf. wuellerstorfi,benthic_forams
,,Cibicidoides,,,,cicatricosus,,,,Cibicidoides cicatricosus,benthic_forams
,,Cibicidoides,,,,dohmi,,,,Cibicidoides dohmi,benthic_forams
,,Cibicidoides,,,,eocaenus,,,,Cibicidoides eocaenus,benthic_forams
,,Cibicidoides,,,,globulosus,,,,Cibicidoides globulosus,benthic_forams
,,Cibicidoides,,,,grimsdalei,,,,Cibicidoides grimsdalei,benthic_forams
,,Cibicidoides,,,,guazumalensis,,,,Cibicidoides guazumalensis,benthic_forams
,,Cibicidoides,,,,havanensis,,,,Cibicidoides havanensis,benthic_forams
,,Cibicidoides,,,,hyphalus,,,,Cibicidoides hyphalus,benthic_forams
,,Cibicidoides,,,,incrassatus,,,,Cibicidoides incrassatus,benthic_forams
,,Cibicidoides,,,,kullenbergi,,,,Cibicidoides kullenbergi,benthic_forams
,,Cibicidoides,,,,laurisae,,,,Cibicidoides laurisae,benthic_forams
,,Cibicidoides,,,,lobatulus,,,,Cibicidoides lobatulus,benthic_forams
,,Cibicidoides,,,,mckannai,,,,Cibicidoides mckannai,benthic_forams
,,Cibicidoides,,,,micrus,,,,Cibicidoides micrus,benthic_forams
,,Cibicidoides,,,,mundulus,,,,Cibicidoides mundulus,benthic_forams
,,Cibicidoides ,,,,mundulus,,,,Cibicidoides mundulus,benthic_forams
,,Cibicidoides ,,,,ornatus,,,,Cibicidoides ornatus,benthic_forams
,,Cibicidoides,,,,pachyderma,,,,Cibicidoides pachyderma,benthic_forams
,,Cibicidoides,,,,pachyderma,var.,bathyalis,,Cibicidoides pachyderma var. bathyalis,benthic_forams
,,Cibicidoides,,,,praemundulus,,,,Cibicidoides praemundulus,benthic_forams
,,Cibicidoides,,,,pseudoungerianus,,,,Cibicidoides pseudoungerianus,benthic_forams
,,Cibicidoides,,,,refulgens,,,,Cibicidoides refulgens,benthic_forams
,,Cibicidoides,,,,renzi,,,,Cibicidoides renzi,benthic_forams
,,Cibicidoides,,,,robertsonianus,,,,Cibicidoides robertsonianus,benthic_forams
,,Cibicidoides,,,,sp.,,,,Cibicidoides sp.,benthic_forams
,,Cibicidoides,,,,sp. 2,,,,Cibicidoides sp. 2,benthic_forams
,,Cibicidoides,,,cf.,laurisae,,,,Cibicidoides cf. laurisae,benthic_forams
,,Cibicidoides,,,,spp.,,,,Cibicidoides spp.,benthic_forams
,,Cibicidoides,,,,subhaidingerii,,,,Cibicidoides subhaidingerii,benthic_forams
,,Cibicidoides,,,,subspiratus,,,,Cibicidoides subspiratus,benthic_forams
,,Cibicidoides,,,,truncanus,,,,Cibicidoides truncanus,benthic_forams
,,Cibicidoides,,,,wuellerstorfi,,,,Cibicidoides wuellerstorfi,benthic_forams
,,Citharina,,,,plumoides,,,,Citharina plumoides,benthic_forams
,,Clavulina,,,,mexicana,,,,Clavulina mexicana,benthic_forams
,,Clavulina ,,,,sp.,,,,Clavulina sp.,benthic_forams
,,Clavulina,,,,subangularis,,,,Clavulina subangularis,benthic_forams
,,Clavulinoides,,,,sp.,,,,Clavulinoides sp.,benthic_forams
,,Clinapertina,,,,subplanispira,,,,Clinapertina subplanispira,benthic_forams
,,Conglophragmium,,,,irregularis,,,,Conglophragmium irregularis,benthic_forams
,,Conorboides,,,,sp.,,,,Conorboides sp.,benthic_forams
,,Conorotalites,,,,sp.,,,,Conorotalites sp.,benthic_forams
,,Cornuspira,,,,carinata,,,,Cornuspira carinata,benthic_forams
,,Cornuspira,,,,involvens,,,,Cornuspira involvens,benthic_forams
,,Cornuspira,,,,sp.,,,,Cornuspira sp.,benthic_forams
,,Cornuspira,,,,spp.,,,,Cornuspira spp.,benthic_forams
,,Coscinospira,,,,arietina,,,,Coscinospira arietina,benthic_forams
,,Coryphostoma,,,,midwayensis,,,,Coryphostoma midwayensis,benthic_forams
