Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
134, 827,B,Post Moratorium          ,     113.170,    0.280000,FAD Emiliania huxleyi
,,,,,,
134, 827,B,Post Moratorium          ,     141.100,    0.460000,LAD Pseudoemiliania lacunosa
,,,,,,
134, 827,B,Post Moratorium          ,     200.020,    1.450000,LAD Calcidiscus macintyrei
,,,,,,
134, 827,B,Post Moratorium          ,     211.190,    1.580000,FAD Gephyrocapsa oceanica
,,,,,,
134, 827,B,Post Moratorium          ,     224.680,    1.890000,LAD Discoaster brouweri
,,,,,,
134, 827,B,Post Moratorium          ,     227.770,    2.350000,LAD Discoaster pentaradiatus
,,,,,,
