Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
127, 795,A,Post Moratorium          ,      35.000,    0.730000,Brunes/Matuyama
,,,,,,
127, 795,A,Post Moratorium          ,      46.000,    0.900000,Top of Jaramillo
,,,,,,
127, 795,A,Post Moratorium          ,      48.600,    0.980000,Base of Jaramillo
,,,,,,
127, 795,A,Post Moratorium          ,      87.000,    1.660000,Top Olduvai
,,,,,,
127, 795,A,Post Moratorium          ,      97.200,    1.880000,Base of Olduvai
,,,,,,
127, 795,A,Post Moratorium          ,     137.900,    2.470000,Matuyama/Gauss
,,,,,,
127, 795,A,Post Moratorium          ,     239.000,    3.400000,Gauss/Gilbert
,,,,,,
