leg,site,hole,core,section,top interval depth(cm),top of core depth(cm),top of section(m),sample midpoint depth(m),describer,rock name,piece numbers,texture data,structure data,alteration data,other information data,vesicle data,phenocryst data,groundmass mineral data,replacement mineral data,comments,unknown code
65,482,C,9,1,0.0,132.00,132.00,  132.40,"FLOWER, M.",SEDIMENT,PCE 1 (0-40),,,,,,,,,,
65,482,C,9,1,40.0,132.00,132.40,  132.58,"FLOWER, M.",SEDIMENTDOLOMITE,"PCES 2 (42-47), 3A (50-54), 3B (55-58)",,,,,,,,,,
65,482,C,9,1,58.0,132.00,132.58,  133.50,"FLOWER, M.",APHYRIC BASALTMASSIVE,"PCES 4 (61-64), 5 (66-68), 6 (71-74), 7 (75-78), 8 (80-86), 9 (88-98), 10 (100-105), 11 (107-116), 12 (115-120), 13 (120-126), 14 (126-130), 15 (131-140), 16 (142-148)",APHYRIC,"FRAGMENTS OF VEIN FILLED WITH CALCITE AND DISSEMINATED SULFIDE AND SOME SMECTITE IN PCE 4, SIMILAR FILLED CRACKS IN LOWER SECTIONS BUT WITH SULFIDE AND OTHER MINERALS, MASSIVE","SLIGHTLY PCE 4 HAS ALTERATION HALO NEAR VEIN WITH ADJACENT FRESH ROCK, PCES 10-16 ARE FRESH",TOP OF BASEMENT SECTION BASALT-SEDIMENT CONTACT NOT PRESERVED AS IN 482B,           <2          SMECTITE comments : VERY SMALL AMYGOULES PERSIST THROUGHOUT MOST OF CORE,,,SULFIDES comments :  DISSEMINATED SULFIDES VISIBLE IN BASALT NEAR TOP OF SECTION & PARTICULARLY NEAR VEINS | SMECTITE | CALCITE,,
65,482,C,9,2,0.0,132.00,133.50,  133.75,"FLOWER, M.",APHYRIC BASALTMASSIVE,"PCES 1 (0-4), 2 (5-9), 3 (11-19), 4 (20-25)",APHYRIC,"HARILINE CRACKS, MASSIVE",FRESH HARILINE CRACKS SHOWING INCIPIENT ALTERATION,CONTINUING LITHOLOGY FROM CORE 9-1,           <1          SMECTITE comments : MICROAMYGDOULE OF SMECTITE,,,SMECTITE,,
65,482,C,10,1,0.0,139.00,139.00,  140.50,"SCHMINCKE, H.",APHYRIC BASALTMASSIVE,"PCES 1A (1-10), 1B (9-17), 1C (18-24), 1D (25-29), 1E (30-35), 1F (35-45), 1G (46-60), 2A (60-71), 2B (72-81), 3 (82-93), 4A (94-110), 4B (110-125), 5A (127-138), 5B (138-150)","MEDIUM GRAINED, APHYRIC","FRACTURED WITH MOSTLY SUBVERTICAL AND SUBHORIZONTAL FRACTURES, PCES 1A-G BY SUMBERTICAL FRACTURE 0.3 TO 0.8MM WIDE(1A-C) THAT DECREASES TO HAIRLINE FRACTURE AND LINED WITH BROWNISH SULFIDE (CHALCOPYRITE?) FOLLOWED BY PYRITE(?), FRACTURES GENERALLY LINED WITH SMECTITE AND SULFIDE RARELY CARBONATE, MASSIVE","SLIGHTLY PCES 1A-G ARE STRONGLY ALTERED, VEIN HAS PRONOUNCED BLEACHED ALTERATION HALO CONSISTING OF 1)A DARK INNER ZONE OF SMECTITE(?) 2) BLUISH-WHITE ZEOLITES(?) 3) A DARK OUTER RIM & OUTWARD PROTRUSIONS ALONG CROSS FRACTURES, DIFFUSE ALTERATION OUTSIDE MAIN HALO CONSISTS OF SULFIDE N VESICLES AND GROUNDMASS & IN SPOTTY BLEACHED AREAS",GRAIN SIZE & COLOR & VESICLES SUGGEST THAT CORE CONTINUES FROM 9-2,"    .5-1   12          SMECTITE,CARB comments : THROUGHOUT CORE VESICLES ARE FILLED WITH GREEN SMECTITE(?) & LARER VESICLES ALSO WITH CARBONATE IN CENTRAL PART, PARTLY VUGGY OPEN CAVITIES WITH SOME CALCITE AND ZEOLITE(?) GROWING ON SULFIDE CRYSTALS",,,SULFIDE comments :  DISSEMINATED THROUGHOUT ROCK | SMECTITE | CARB | PYRITE comments :  ID PYRITE UNCERTAIN | ZEOLITES comments :  ID ZEOLITES UNCERTAIN,,
65,482,C,10,2,0.0,139.00,140.50,  142.00,"ZOLOTAREV, B.",APHYRIC BASALTMASSIVE,"PCES 1A (0-7), 1B (3-13), 1C (12-17), 1D (18-29), 2 (30-39), 3 (40-50), 4 (51-97), 5A (89-94), 5B (94-120), 5C (121-127), 6 (130-140), 7 (142-150)","MEDIUM GRAINED, APHYRIC","IRREGULAR VERY THIN FRACTURES PCES(1D,5A,5C,7) FILLED WITH DARK MATERIAL(CLAY MINERALS?) AND CARBONATE AND RARE PYRITE, MASSIVE",SLIGHTLY TO MODERATE,GREY,"    .5-3  1-3          PYRITE,CARB,CLAY comments : OCCUR IRREGULARLY & FILLED WITH WHITE AND GREY MATERIAL",,,PYRITE comments :  RARE | CLAY | CARB,,
65,482,C,10,3,0.0,139.00,142.00,  143.14,"SCHMINCKE, H.",APHYRIC BASALT,"PCES 1 (0-5), 2 (7-15), 3 (18-27), 4 (29-35), 5 (37-50), 6 (52-58), 7 (60-70), 8 (72-83), 9 (85-95), 10 (97-105), 11 (107-114)","APHYRIC, MEDIUM GRAINED",,FRESH,"RELATIVELY UNFRACTURED, GREY, SAME COOLING UNIT AS 10-2 BUT SLIGHTLY FINER GRAINED","    .5-3   <3          SMECTITE,CARB, |                        ZEOLITE comments : SPARSELY VESICULAR, SMALLER VESICLES FILLED WITH GREEN SMECTITE(?)-LARGER WITH ADDITIOAL CARBONATE AND ZEOLITE(?) IN CENTRE",,,SMECTITE | ZEOLITE | CARB,,
65,482,C,11,1,0.0,148.00,148.00,  149.50,"FLOWER, M.",APHYRIC BASALTMASSIVE,"PCES 1 (0-10), 2 (14-23), 3 (25-35), 4 (40-46), 5 (47-60), 6 (60-66), 7 (68-72), 8A (73-87), 8B (78-88), 8C (87-92), 9 (94-110), 10 (113-129), 11 (121-130), 12 (130-134), 13 (135-145), 14 (141-150)","AHPYRIC, MEDIUM GRAINED","HAIRLIN CRACKS FILLED WITH CALCITE AND SMECTITE, MASSIVE",SLIGHTLY ALTERATION MAY BE MORE ADVANCED THAN IN EQUIVALENT SEQUENCE IN 482B BUT IS NOT PERVASIVE,"CONTINUOUS SECTION, GREY",           <2          SMECTITE comments : IN SOME PCES,,,SMECTITE comments :  SMECTITE REPLACEMENT IN GROUNDMASS IS PATCHY PROBABLY ASSOCIATED WITH FRACTURES | CALCITE,,
65,482,C,11,2,0.0,148.00,149.50,  151.00,"FLOWER, M.",APHYRIC BASALTMASSIVE,"PCES 1 (1-13), 2 (14-29), 3A (31-36), 3B (35-43), 3C (43-49), 4 (50-54), 5 (55-65), 6 (66-85), 7 (85-90), 8 (90-96), 9 (97-119), 10 (120-134), 11 (135-150)","APHYRIC, MEDIUM GRAINED EXCEPT FOR PCES 3-6",MASSIVE,EXTENSIVE PCES 2A-C ARE APPROXIMATELY 30-50% SMECTITE AND OTHER SECONDARY MINERALS | SLIGHT TO MODERATE PCES 1 AND 3-11,LESS ALTERED THAN 11-1 BUT OTHERWISE IDENTICAL IN LITHOLOGY,,,,SMECTITE comments :  PCES 2A-C ARE APPROXIMATELY 30-50% SMECTITE AND OTHER SECONDARY MINERALS,,
65,482,C,11,3,0.0,148.00,151.00,  152.50,"MORRISON, M. ANN",APHYRIC BASALTMASSIVE,"PCES 1A (0-6), 1B (6-23), 2 (25-52), 3 (53-68), 4 (70-74), 5 (75-80), 6A (83-93), 6B (93-104), 7 (105-112), 8 (114-124), 9 (125-134), 10 (135-136), 11A (138-145), 11B (146-150)",APHYRIC,"MASSIVE, HAIRLINE FRACTURES, SMECTITE AROUND VEINS","FRESH LESS ALTERED THAN 11-2, PCES(1,2,4) SHOW ALTERATION ADJACENT TO HAIRLNE FRACTURES","GREY, CONTINUATION OF COOLING UNIT IN 11-2",            0,,,SMECTITE comments :  GROWTH OF SMECTITE IN GROUNDMASS,,
65,482,C,11,4,0.0,148.00,152.50,  154.00,"MORRISON, M. ANN",APHYRIC BASALTMASSIVE,"PCES 1 (0-8), 2 (10-14), 3 (15-24), 4 (25-35), 5 (36-45), 6 (46-49), 7 (51-53), 8 (55-63), 9 (63-68), 10 (70-75), 11 (75-81), 12 (82-90), 13 (90-109), 14 (110-121), 15 (123-130), 16 (131-140), 17 (142-150)","APHYRIC, PCES 16 & 17 DISTINCTLY FINER GRAINED THAN REST OF SECTION",THIN SMECTITE AND CALCITE VEINS IN PCES(8.9.16.17),FRESH NO OBVIOUS ALTERATION HALOS BUT PLAG PHENOS ARE REPLACED BY MIXTURE OF SMEC & CALCITE,"SAME UNIT AS 11-3, GREY",,"PLAG                1-2 comments : APPROXIMATELY SIX CRYSTALIZED PCES IN 11-4,APPEARANCE OF SMALL PHENOS AT BASE OF MASSIVE UNITVERY SIMILAR TO FIRST UNIT I HOLE 482B",,ZEOLITE | CALCITE comments :  PLAG PHENOS REPLACED BY A MIXTURE OF ZEOLITE AND CALCITE,,
65,482,C,12,1,0.0,157.00,157.00,  158.50,"MORRISON, M. ANN",PLAG PHYRIC BASALTMASSIVE,"PCES 1A (0-9), 1B (8-16), 1C (16-26), 1D (26-36), 1E (36-69), 2 (70-71), 3A (73-74), 3B (73-150)","PHYRIC, GRAIN SIZE INCREASES DOWN FROM PCE 1 TO 3, PCE 1 IS FINE GRAINED WITH NO OBSERVABLE GLASSY RIND","RARE THIN VEINS LINED WITH SMECTITE, MASSIVE",FRESH,"GREY, DIFFERENT COOLING UNIT TO THAT OF CORE 11",            1          SMECTITE comments : OCCASSIONAL VESICLES FILED WITH SMECTITE,,,,,
65,482,C,12,2,0.0,157.00,158.50,  160.00,"MORRISON, M. ANN",PLAG PHYRIC BASALTMASSIVE,"PCES 1A (0-6), 1B (6-20), 1C (20-29), 2A (31-38), 2B (38-42), 3 (43-46), 4A (47-55), 4B (55-63), 5 (64-70), 6A (72-78), 6B (78-84), 6C (85-100), 6D (101-110), 6E (110-118), 6F (119-128), 7 (130-133), 8 (135-140), 9 (142-150)","PHYRIC, GRAIN SIZE SLIGHTLY COARSER THAN 12-1 AND STILL INCREASING TOWARD BASE OF SECTION","OCCASIONAL SMECTITE LINED FRACTURE APPEAR DEVOID OF ALTERATION HALOS, MASSIVE",FRESH,"GREY, SAME UNIT AS 12-1","          1-2          SMECTITE,ZEOLITE comments : MANY VESICLES MOSTLY FILLED WITH SMECTITE AND SOME LARGER ONES MAY HAVE CORE OF ZEOLITE",PLAG        5    TO 5-6 comments : LARGE ARE UP TO 5-6MM WITH AVG 1-2MM IN LENGTH,,SMECTITE,,
65,482,C,12,3,0.0,157.00,160.00,  160.19,"MORRISON, M. ANN",PLAG MOD PHYRIC BASALT,"PCE 1A (0-13), 1B (13-19)",PHYRIC,"SAMPLE BROKE ALONG SMECTITE LINED FRACTURES UP TO 1-2MM WIDE, MINUTE SPECKS OF SULFIDE OCCUR INSIDE THE VEINS",FRESH THIN 1-2MM WIDE ALTERATION HALOS ALONG FRACTURES,SAME AS 12-1 AND 12-2,,PLAG     TO 5,,SMECTITE | SULFIDE,,
65,482,C,13,1,0.0,161.50,161.50,  161.80,"SCHMINCKE, H.",PLAH SPARSELY PHYRIC BASALT,PCE 1 (0-3),PHYRIC,,,"DARK BROWN 1-3MM INDURATED(BAKED?) FORAMINEFERAL MUDSONE COATING ""MINI PILLOW"" WITH 1-2MM THICK BLUISH GLASS(DEVITRIFIED) OVERLYING 1MM VARIOLOTIC ZONE",,PLAG       <3      TO 4,,,,
