Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
113, 696,A,Initial Reports          ,       4.500,    0.300000, 
,,,,,,
113, 696,A,Initial Reports          ,      10.000,    2.650000, 
,,,,,,
113, 696,A,Initial Reports          ,      15.000,    3.000000, 
,,,,,,
113, 696,A,Initial Reports          ,      24.000,    3.200000, 
,,,,,,
113, 696,A,Initial Reports          ,      65.000,    3.450000, 
,,,,,,
113, 696,A,Initial Reports          ,      89.000,    4.200000, 
,,,,,,
