Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
168,1027,B,Initial Reports          ,      36.300,    0.090000,B acme E. huxleyi
,,,,,,
168,1027,B,Initial Reports          ,      71.520,    0.220000,T G. caribbeanica
,,,,,,
168,1027,B,Initial Reports          ,     149.010,    0.280000,B E. huxleyi
,,,,,,
168,1027,B,Initial Reports          ,     198.880,    0.460000,T P. lacunosa
,,,,,,
168,1027,B,Initial Reports          ,     253.100,    0.760000,B G. caribbeanica
,,,,,,
168,1027,B,Initial Reports          ,     363.550,    1.150000,B R. asanoi
,,,,,,
168,1027,B,Initial Reports          ,     429.620,    1.550000,T H. sellii
,,,,,,
168,1027,B,Initial Reports          ,     434.280,    1.580000,T C. macintyrei
,,,,,,
168,1027,B,Initial Reports          ,     445.820,    1.680000,B G. lumina
,,,,,,
