leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code
57,438,A,1,1,,,0.00,0.00,13,"SATO,S.",11/1980,57,POLLEN AND SPORES,,,,,NO AGE GIVEN,900,PPINU0010,Pinus sp.,40%,  ,1
57,438,A,1,1,,,0.00,0.00,13,"SATO,S.",11/1980,57,POLLEN AND SPORES,,,,,NO AGE GIVEN,900,PTSUA0010,Tsuga sp.,09%,  ,1
57,438,A,1,1,,,0.00,0.00,13,"SATO,S.",11/1980,57,POLLEN AND SPORES,,,,,NO AGE GIVEN,900,PTAXU0010,Taxus,08%,  ,1
57,438,A,1,1,,,0.00,0.00,13,"SATO,S.",11/1980,57,POLLEN AND SPORES,,,,,NO AGE GIVEN,900,PALNU0010,Alnus sp.,12%,  ,1
57,438,A,1,1,,,0.00,0.00,13,"SATO,S.",11/1980,57,POLLEN AND SPORES,,,,,NO AGE GIVEN,900,PBETU0010,Betula sp.,08%,  ,1
57,438,A,1,1,,,0.00,0.00,13,"SATO,S.",11/1980,57,POLLEN AND SPORES,,,,,NO AGE GIVEN,900,PCARP0010,Carpinus sp.,05%,  ,1
57,438,A,1,1,,,0.00,0.00,13,"SATO,S.",11/1980,57,POLLEN AND SPORES,,,,,NO AGE GIVEN,900,PFAGU0010,Fagus sp.,01%,  ,1
57,438,A,1,1,,,0.00,0.00,13,"SATO,S.",11/1980,57,POLLEN AND SPORES,,,,,NO AGE GIVEN,900,PQUER0010,Quercus sp.,01%,  ,1
57,438,A,1,1,,,0.00,0.00,13,"SATO,S.",11/1980,57,POLLEN AND SPORES,,,,,NO AGE GIVEN,900,PULMU0010,Ulmus sp.,02%,  ,1
57,438,A,1,1,,,0.00,0.00,13,"SATO,S.",11/1980,57,POLLEN AND SPORES,,,,,NO AGE GIVEN,900,PZELK0010,Zelkova sp.,02%,  ,1
57,438,A,1,1,,,0.00,0.00,13,"SATO,S.",11/1980,57,POLLEN AND SPORES,,,,,NO AGE GIVEN,900,PCHEN0010,Chenopodiaceae,01%,  ,2
57,438,A,1,1,,,0.00,0.00,13,"SATO,S.",11/1980,57,POLLEN AND SPORES,,,,,NO AGE GIVEN,900,PCOMS0010,Compositae,01%,  ,2
