Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
126, 792,B,Post Moratorium          ,       7.900,    0.085000,OA E. huxleyi
,,,,,,
126, 792,B,Post Moratorium          ,      27.700,    0.275000,FO E. huxleyi
,,,,,,
126, 792,B,Post Moratorium          ,      34.800,    0.460000,LO P. lacunosa
,,,,,,
126, 792,B,Post Moratorium          ,      58.900,    0.730000,Bruhnes/Matuyama
,,,,,,
126, 792,B,Post Moratorium          ,      72.800,    0.830000,LO R. asanoi
,,,,,,
126, 792,B,Post Moratorium          ,      82.600,    0.910000,top of Jaramillo
,,,,,,
126, 792,B,Post Moratorium          ,      89.100,    0.980000, 
,,,,,,
