leg,site,hole,core,section,top interval depth(cm),top of core depth(cm),top of section(m),sample midpoint depth(m),describer,rock name,piece numbers,texture data,structure data,alteration data,other information data,vesicle data,phenocryst data,groundmass mineral data,replacement mineral data,comments,unknown code
73,524,,29,1,0.0,285.00,285.00,  286.10,"WEISSERT, H.J.",SEDIMENT,,,,,,,,,,,
73,524,,29,1,110.0,285.00,286.10,  286.50,"WEISSERT, H.J.",APHYRIC BASALT,PCE 1 (110-150),APHYRIC,NUMEROUS CALCITE VEINS ARRANGED PERPENDICULAR TO CORE AXIS & SPACED EVERY 2-3CM,MOD TO EXT RK GRAY,, comments : VESICULAR,,,CALCITE,,
73,524,,29,2,0.0,285.00,286.50,  287.20,"WEISSERT, H.J.",APHYRIC BASALT,"PCE 1A (0-28), 1B (20-44), 1C (45-57), 1D (57-62), 1E (64-70)",APHYRIC,NUMEROUS IRREGULAR CALCITE VEINS SOME WITH GREEN CLAY.MINS(SMEC?) RIMS,MOD TO EXT AY GREEN(POSSIBLY SMEC),,,,,,,
73,524,,30,1,80.0,289.00,289.80,  289.82,"PISCIOTTO, K.",SEDIMENTCALCAREOUS CLAYSTONE,PCE 1 (80-81),,,,,,,,,,
73,524,,30,1,83.0,289.00,289.83,  290.50,"PISCIOTTO, K.",APHYRIC BASALTDOLERITEMASSIVE BASALT,"PCES 2A (83-102), 2B (119-150)","APHYRIC,COARSE-GRAINED","MASSIVE BASALT,SEVERAL VEINS MOSTLY FILLED WITH CALCITE(& MINOR PYR) & LINED WITH DARK GREEN SMEC, ONE HORIZONTAL VEIN FILLED WITH DARK GREEN SMEC AT 95CM(PCE 2A)",MOD TO EXT RK GRAY,,,,,CALCITE | SMEC comments :  DARK GREEN | PYR,,
73,524,,30,2,0.0,289.00,290.50,  292.00,"CARMAN, M.",APHYRIC BASALTDOLERITEMASSIVE BASALT,"PCES 1A (1-9), 1B (9-11), 1C (12-17), 1D (16-21), 1E (22-26), 1F (26-35), 1G (35-40), 1H (40-47), 2A (48-62), 1J (63-75), 1K (75-85), 2A (88-94), 2B (94-99), 3A (103-111), 3B (112-120), 3C (120-129), 4 (132-135), 5 (137-141), 6 (143-150)","APHYRIC,COARSE-GRAINED","PCES 1A+1C FRACTURES ALONG LINES OF IRREGULAR VESICLES & LINED W/PYR,PCES 1I+1K ARE SIMILAR TO PCES 1A+1C EXCEPT FRACTURES ARE FILLED WITH BLUE/ GREEN SMEC,PCE 2A HAS A SMEC-COATED CALCITE-FILLED FRACTURE,FRACTURES ARE WIDELY SPACED(2-10CM)",MOD TO EXT RK GRAY BASALT,,"                       SMEC,PYR         IRREG comments : PCES 1A+1C HAVE VESICLES LINED WITH PYR,BLUE/GREEN SMEC FILLS VESICLES IN PCES 1I-1K,PCE 3A VESICLES ARE EMPTY",,,CALCITE | SMEC comments :  BLUE/GREEN | PYR,,
73,524,,31,1,0.0,294.50,294.50,  295.95,"WEISSERT, H.J.",APHYRIC BASALTDOLERITE,"PCES 1 (0-6), 3 (11-13), 4 (16-27), 5 (28-32), 6A (33-41), 6B (41-50), 6C (49-58), 7 (60-64), 8A (65-85), 8B (85-98), 9 (100-108), 10 (110-123), 11 (125-141)","APHYRIC,EVENLY COARSE-GRAINED","RARE FRACTURES FILLED WITH GREEN CLAY.MINS,SMALL PYR XTLS FOUND IN FRACTURES & DISCOLORED ZONES",MOD TO EXT RK GRAY BASALT,,,,,PYR comments :  SMALL PYR XTLS | CLAY comments :  ID CLAY.MINS UNCERTAIN(POSSIBLY SMEC),,
73,524,,31,1,7.0,294.50,294.57,  294.60,"WEISSERT, H.J.",SEDIMENTCALCAREOUS CLAYSTONE,PCE 2 (7-10),,,,,,,,,,
73,524,,31,2,0.0,294.50,296.00,  296.90,"WEISSERT, H.J.",APHYRIC BASALT,"PCES 1 (0-17), 2 (20-29), 3 (30-33), 4 (36-44), 5 (46-49), 6 (52-55), 7 (58-90)","APHYRIC,COARSE-GRAINED",RARE CLAY-FILLED VEINS IN PCES 1-2+4,MOD TO EXT RK GRAY BASALT,,"                       PYR,SMEC comments : PCE 7 HAS 2 HORIZONS WITH VESICLES FILLED WITH PYR & SMEC(ID SMEC UNCERTAIN)",,,CLAY comments :  CLAY.MINS POSSIBLY SMEC | SMEC comments :  ID SMEC FILLING VESICLES IN PCE 7 UNCERTAIN | PYR comments :  PYR FILLS VESICLES IN PCE 7,,
73,524,,32,2,130.0,303.50,306.30,  306.50,"WEISSERT, H.J.",BASALT,,"FINE-GRAINED,GRAIN-SIZE INCREASES TO VERY COARSE AT BASE",,comments: ALTERED TO BROWN,," comments : VESICULAR AT UPPER CONTACT,VESICLES FLATTENED AND PARALLEL TO CONTACT",,,,,
