leg,site,hole,core,coretype,section,observer,top interval,piece number top,sub piece top,bottom interval,piece number bottom,sub piece bottom,lithology,color,color number,structures,drilling deformities,unusual occurrences,minerals,paleontology,other,induration,more data available,code,latitude,longitude,depth,top interval depth below sea floor,bottom interval depth below sea floor
119,742,A,001,Rotary,01,DOR,000,,,007,,,diatom ooze,olive,5y 5/3,,soupy,,,diatoms,homogeneous,,,R,-67.55340,75.40902,0000.00,0,7
119,742,A,001,Rotary,01,DOR,007,,,150,,,diamicton;void(76-88cm),dark greenish gray,5g 4/1,,soupy,gravel/clasts?<10%;crs sand and subangular granules/clasts?(130-145cm),"metamorphic rock clast?(40mm in length,30-34cm);20mm long coal chip(104-105cm);crs sand(quartz?) streak(130-145cm);small coal chip(<4mm in length,contamination?,~30-34cm)","diatoms;coal chip 20mm in length(104-105cm);small coal chip(<4mm in length,contamination?,~30-34cm)","metamorphic rock clast?(40mm in length,30-34cm)gravel/clasts?<10%;crs sand and subangular granules/clasts?(130-145cm)",,,R,-67.55340,75.40902,0000.00,7,150
119,742,A,001,Rotary,02,JEN,000,,,145,,,diamicton,"dark gray w/ black crumbly remains of clast @ ~16cm,and black clast @ ~94cm",5y 4/1,,,~2% gravel/clasts?,,,"basically of sand,silt,and clay(clay dominant) w/ ~2% gravel/clasts?,mostly <5mm;homogeneous;crumbly remains of clast(~16cm);subrounded clast(~94cm)",soft,,R,-67.55340,75.40902,0001.50,150,295
119,742,A,001,Rotary,02,JEN,145,,,150,,,interstitial water sample,,,,,,,,,,,R,-67.55340,75.40902,0001.50,295,300
119,742,A,001,Rotary,03,JEN,000,,,127,,,diamicton,"dark gray w/ a few pinkish granodiorite clasts,and dark yellowish brown limonitic sand clasts",5y 4/1 w/ a few 10yr 4/6 limonitic sand clasts,,"moderately disturbed (31-41,78-85cm)",~3% gravel/clasts?,"a few larger clasts of crumbly biotite gneiss (2 cm),weathered granodiorite(35 cm),crumbly limonitic sand 53 cm), and biotite gneiss (80,112 cm); basic sediment texture is sand-silt-clay (clay greatest)",diatoms,"~3% gravel/clasts?,mostly <1cm;a few larger clasts of crumbly biotite gneiss(2 cm),weathered granodiorite(35 cm),crumbly limonitic sand (53 cm),and biotite gneiss (80, 112 cm);basic sediment texture is sand-silt-clay(clay greatest)",,,R,-67.55340,75.40902,0003.00,300,427
119,742,A,001,Rotary,CC,DOR,000,,,017,,,diamicton,dark greenish gray,5g 4/1,,soupy,,,diatoms,clayey silt;homogeneous,,,R,-67.55340,75.40902,0004.26,426,443
119,742,A,002,Rotary,01,EHR,000,,,107,,,diamicton(0-90cm);diamictite(90-107cm),dark gray,5y 4/1,larger subrounded vein quartz clasts,highly disturbed(0-22cm) to moderately disturbed(22-107cm),"5% gravel/clasts?,most<1cm","larger clasts are subrounded:gneiss,granite,vein quartz,quartzite,weathered sandstone",diatoms(0-90cm),"clayey silt w/ gravel,5% gravel/clasts?(most <1cm,max.3cm),larger clasts are subrounded of gneiss,granite,vein quartz,quartzite,weathered sandstone(0-90cm)",soft(0-90cm);much harder and very firm(90-107cm),,R,-67.55340,75.40902,0004.50,450,557
119,742,A,003,Rotary,01,EHR,000,,,129,,,diamictite,very dark gray,5y 3/1,massive,drilling breccia(0-10cm);moderately fragmented(10-129cm),~15% gravel/clasts? throughout(largest @ 35-42cm of granetiferous gneiss),"clasts of garnetiferous gneiss(largest,35-42cm),quartz-feldspar gneiss(1-4cm),amphibolite,quartz,feldspar,granite/gneiss,& very minor sandstone",,"compacted;sandy silt w/ minor gravel;homogeneous;clasts are mostly <1cm,the largest is garnetiferous gneiss(35-42cm);12% angular,36% subangular,48% subrounded and 4% rounded clasts;clasts include quartz-feldspar gneiss(1-4cm),amphibolite,quartz,feldspar,granite/gneiss,& very minor sandstone","firm,compacted but friable",,R,-67.55340,75.40902,0014.10,1410,1539
119,742,A,003,Rotary,01,EHR,129,,,134,,,interstitial water sample,,,,,,,,,,,R,-67.55340,75.40902,0014.10,1539,1544
119,742,A,004,Rotary,01,EHR,000,,,083,,,diamictite,black,5y 2.5/1,massive,slightly fractured(0-45cm) to moderately fragmented(45-83cm) or moderately fragmented (0-83 cm),"sand-silt-clay w/ gravel;gravel content:5%(0-20,50-83cm),15%(20-50cm)","clasts of quartz-feldspar-garnet-gneiss(largest,5cm across,0-4cm,cave-in?),granite & quartz-feldspar-garnet-biotite gneiss(47-49cm),granite(6cm across,66-69cm)",,"sand-silt-clay w/ gravel;homogeneous;clasts of quartz-feldspar-garnet-gneiss(largest,5cm across,0-4cm,cave-in?),granite & quartz-feldspar-garnet-biotite gneiss(47-49cm),granite(6cm across,66-69cm);most clasts are <1cm;19% angular,35% subangular,38% subrounded,and 8% rounded clasts, compacted","firm, compacted but friable",,R,-67.55340,75.40902,0023.70,2370,2453
119,742,A,005,Rotary,CC,EHR,000,,,012,,,diamictite,black,5y 2.5/1,massive;banded clasts/dropstones? of quartz-feldspar-biotite-garnet gneiss(0-6cm;strongly banded @ 7-11cm),drilling breccia,"<1cm across,~3% gravel(excluding two large clasts);banded clasts/dropstones? of quartz-feldspar-biotite-garnet gneiss(0-6cm;strongly banded @ 7-11cm)",banded clasts of quartz-feldspar-biotite-garnet gneiss(0-6cm;strongly banded @ 7-11cm),,"massive;<1cm across,~3% gravel(excluding two large clasts);banded clasts/dropstones? of quartz-feldspar-biotite-garnet gneiss(0-6cm;strongly banded @ 7-11cm)",,,R,-67.55340,75.40902,0033.40,3340,3352
119,742,A,006,Rotary,01,DOR,000,,,040,,,"diamictite(0-10cm),metamorphic boulders and gravel (10-40cm)",black(0-10cm),5y 2.5/1(0-10cm),,drilling breccia,~3% gravel(0-10cm);up to 60mm in size of high-grade gneiss and granulite metamorphic boulders and pebbles(10-40cm),"rock fragments(metamorphic boulders and pebbles,up to 60mm in size,consisting of high-grade gneiss and guanulite,10-40cm)",,gneissic clasts were completely isolated from matrix,,,R,-67.55340,75.40902,0037.90,3790,3830
