leg,site,hole,core,coretype,section,observer,top interval,piece number top,sub piece top,bottom interval,piece number bottom,sub piece bottom,lithology,color,color number,structures,drilling deformities,unusual occurrences,minerals,paleontology,other,induration,more data available,code,latitude,longitude,depth,top interval depth below sea floor,bottom interval depth below sea floor
121,756,D,001,Rotary,01,DEH,000,,,001,,,interstitial water sample,,,,,,,,,,,R,-27.35480,87.59740,0000.00,0,1
121,756,D,001,Rotary,01,DEH,001,,,148,,,nannofossil ooze with foraminifers,white faintly mottled with lighter shades of white,10yr 8/1,moderate bioturbation; mottling,slightly disturbed,,,nannos; forams,,,,R,-27.35480,87.59740,0000.00,1,148
121,756,D,001,Rotary,01,DEH,148,,,150,,,interstitial water sample,,,,,,,,,,,R,-27.35480,87.59740,0000.00,148,150
121,756,D,001,Rotary,02,DEH,000,,,148,,,nannofossil ooze with foraminifers,white,10yr 8/2,moderate bioturbation; mottling,slightly disturbed,,,nannos; forams,,,,R,-27.35480,87.59740,0001.50,150,298
121,756,D,001,Rotary,02,DEH,148,,,150,,,interstitial water sample,,,,,,,,,,,R,-27.35480,87.59740,0001.50,298,300
121,756,D,001,Rotary,03,DEH,000,,,148,,,nannofossil ooze with foraminifers,white,"10yr 8/2 (0-80cm); 10yr 8/2 and 10yr 8/1 (both are ""fudge twirl"" at 80-140cm)",moderate bioturbation; mottling,moderately disturbed,,,nannos; forams,labeled as core 3 on visual core description,,,R,-27.35480,87.59740,0003.00,300,448
121,756,D,001,Rotary,03,DEH,148,,,150,,,interstitial water sample,,,,,,,,labeled as core 3 on visual core description,,,R,-27.35480,87.59740,0003.00,448,450
121,756,D,001,Rotary,04,DEH,000,,,148,,,nannofossil ooze with foraminifers,white with white mottling,10yr 8/2 with streaked parabolic 10yr 8/1 mottling,moderate bioturbation; parabolic mottling,moderately disturbed,,,nannos; forams,mottles in intertwined patterns (presumably from drilling disturbance),,,R,-27.35480,87.59740,0004.50,450,598
121,756,D,001,Rotary,04,DEH,148,,,150,,,interstitial water sample,,,,,,,,,,,R,-27.35480,87.59740,0004.50,598,600
121,756,D,001,Rotary,05,DEH,000,,,146,,,nannofossil ooze with foraminifers,white,10yr 8/2 with parabolic 10yr 8/1 mottles/layers/streaks,moderate bioturbation; parabolic mottles/layers/streaks,moderately disturbed,,,nannos; forams,mottling in intertwined patterns (presumably from drilling disturbance),,,R,-27.35480,87.59740,0006.00,600,746
121,756,D,001,Rotary,05,DEH,146,,,150,,,interstitial water sample,,,,,,,,,,,R,-27.35480,87.59740,0006.00,746,750
121,756,D,001,Rotary,06,DEH,000,,,148,,,nannofossil ooze with foraminifers,white,10yr 8/2 with parabolic streaks of 10yr 8/1,moderate bioturbation; parabolic streaks,moderately disturbed,,,nannos; forams,mottling in intertwined patterns (presumably from drilling disturbance),,,R,-27.35480,87.59740,0007.50,750,898
121,756,D,001,Rotary,06,DEH,148,,,150,,,interstitial water sample,,,,,,,,,,,R,-27.35480,87.59740,0007.50,898,900
121,756,D,001,Rotary,07,DEH,000,,,058,,,nannofossil ooze with foraminifers,white,10yr 8/2 with parabolic streaks of 10yr 8/1,moderate bioturbation; parabolic streaks,moderately disturbed,,,nannos; forams,streaks in intertwined patterns (presumably from drilling disturbance),,,R,-27.35480,87.59740,0009.00,900,958
121,756,D,001,Rotary,07,DEH,058,,,059,,,interstitial water sample,,,,,,,,,,,R,-27.35480,87.59740,0009.00,958,959
121,756,D,002,Rotary,01,DEH,000,,,146,,,nannofossil ooze with foraminifers,very pale brown with sparse white mottles,10yr 7/3 with sparse 10yr 8/2 mottles,moderate bioturbation; sparse mottles,slightly disturbed,,,nannos; forams,,,,R,-27.35480,87.59740,0070.10,7009,7155
121,756,D,002,Rotary,01,DEH,146,,,150,,,interstitial water sample,,,,,,,,,,,R,-27.35480,87.59740,0070.10,7155,7159
121,756,D,002,Rotary,02,DEH,000,,,150,,,nannofossil ooze with foraminifers,"very pale brown with lighter pale brown mottles (45-53,113cm)","10yr 7/3 with 10yr 8/3 mottles (45-53,113cm)","moderate bioturbation; mottles (45-53,113cm)",slightly disturbed,,,nannos; forams,,,,R,-27.35480,87.59740,0071.60,7159,7309
