leg,site,hole,core,section,top interval depth(cm),top of core depth(cm),top of section(m),sample midpoint depth(m),describer,rock name,piece numbers,texture data,structure data,alteration data,other information data,vesicle data,phenocryst data,groundmass mineral data,replacement mineral data,comments,unknown code
59,448,A,10,1,0.0,290.00,290.00,  291.05,"ZAKARIADZE, G.",VOLCANICLASTIC BRECCIA,"PCE 1A (0-5), 1B (5-9), 2A (11-22), 2B (21-31), 2C (31-47), 2D (47-55), 2E (56-62), 2F (63-69), 2G (69-75), 2H (75-81), 2I (81-84), 2J (84-89), 3A (90-92), 3B (93-96), 3C (97-105)","CLASTS ARE 2X5CM (AVERAGE SIZE) ANGULAR-UNSORTED- UNORIENTED AND ARE COMPOSED OF FINE-GRAINED LAMINATED TUFF, GROUNDMASS IS FINE-GRAINED, BASE OF UNIT 1 PCES 2H-3C ARE PROGRESSIVELY ENRICHED WITH CLASTS OF FINE-GRAINED HIGHLY VESICULAR BASALT, CLASTS OF MEDIUM DARK GRAY (N4) ANGULAR AND VARYING IN SIZE FROM 3X4CM TO 2X1CM AND LESS ARE FOUND BELOW 75CM, SMALL CLASTS OF BROWNISH GRAY (5YR6/1) FINE-GRAINED TUFFS ALONG WITH CLASTS OF VOLCANIC GLASS ALTERED TO BROWN SMECTITE ARE FOUND AT THE BASE OF THIS UNIT (NEAR PCE 3C)",TUFF CLASTS ARE HOMOGENEOUS,FRESH,CLASTS IN THE UPPER PORTION PCES 1A-2G ARE FROM LIGHT OLIVE GRAY (5Y5/2) TO YELLOWISH GRAY (5Y7/2), comments : VOLCANICLASTS ARE VESICULAR,,CARB comments : CARBONATE MATRIX IS FINE-GRAINED AND TUFFACEOUS | ZEOLITE comments : ID UNCERTAIN BUT MAY BE PRESENT IN MATRIX,SMECTITE comments :  REPLACES VOLCANIC GLASS | CARB comments :  IN MATRIX | ZEOLITE comments :  ID UNCERTAIN POSSIBLY IN MATRIX,,
59,448,A,10,1,105.0,290.00,291.05,  291.50,"ZAKARIADZE, G.",APHYRIC BASALT,"PCE 4A (106-111), 4B (112-117), 4C (116-120), 4D (118-122), 4E (122-127), 5 (129-135), 6A (137-142), 6B (142-146), 6C (146-150)",APHYRIC,FRACTURES FILLED WITH FINE-GRAINED MATRIX OF TUFF BRECCIA THAT MIGRATED FROM ABOVE AND IS NOT THICKER THAN 0.5CM,FRESH,DARK GRAY BASALT,     2-3   25 comments : SPHERICAL AND IRREGULAR AND COMPLETELY EMPTY,,PLAG comments : ELONGATED LATHS | PYX comments : ID UNCERTAIN BUT THERE IS PRESENT A MAFIC MINERAL,CARB comments :  FROM MATRIX OF TUFF BRECCIA FOUND IN FRACTURES,,
59,448,A,10,2,0.0,290.00,291.50,  293.00,"ZAKARIADZE, G.",APHYRIC BASALT,"PCE 1A (0-4), 1B (5-7), 1C (8-13), 1D (14-19), 1E (20-22), 1F (23-26), 1G (26-28), 1H (28-33), 1I (35-37), 1J (39-43), 2A (45-49), 2B (50-54), 3A (82-85), 3B (87-91), 4A (97-103), 4B (104-111), 4C (111-113), 5 (116-133), 6A (135-138), 6B (139-142), 6C (144-148)","APHYRIC, FINE-GRAINED, MINERALOGICALLY AND TEXTURALLY THE SAME AS SECTION 10-1, GLASS PCE 6C",FRACTURES FILLED WITH THE OVERLYING MICRO TUFF BRECCIA AND THESE VEINS ARE 3-4CM THICK,MODERATELY,, comments : VESICULAR BASALT,,,,,
59,448,A,10,3,0.0,290.00,293.00,  294.47,"ZAKARIADZE, G.",APHYRIC BASALT,"PCE 1 (1-6), 2A (8-14), 2B (15-18), 2C (19-25), 3 (26-32), 4A (34-39), 4B (40-47), 4C (48-52), 4D (52-55), 4E (56-64), 4F (64-70), 5A (73-75), 5B (76-84), 5C (85-89), 5D (90-95), 5E (95-99), 5F (100-105), 5G (105-109), 5H (110-117), 5I (117-120), 5J (121-128), 6 (130-138), 7 (141-146)","APHYRIC, FINE-GRAINED, TEXTURALLY AND MINERALOGICALLY THE SAME AS CORE 10 SECTIONS 1+2, GLASS IS PRESENT IN PCES 1+5B+5D",,MODERATELY,, comments : HIGHLY VESICULAR,,,,,
59,448,A,10,4,0.0,290.00,294.50,  296.00,"ISHI, TERUAKI",PLAG-CPX MODERATELY PHYRIC BASALT,"PCE 1 (1-4), 2A (6-18), 2B (19-24), 2C (25-27), 2D (28-33), 2E (33-46), 3 (50-54), 4A (55-65), 4B (66-70), 4C (71-78), 4D (78-83), 4E (83-91), 4F (91-98), 4G (98-102), 4H (102-106), 4I (106-115), 4J (117-125), 4K (125-130), 4L (130-136), 4M (137-141), 4N (142-145), 4O (145-150)","PLAG-CPX MODERATELY PHYRIC, HYALOPILITIC TEXTURE",VEINS FILLED WITH CARBONATE AND ZEOLITES (?),MODERATELY,,"     3-5    2          CALCITE, ZEOLITE comments : FEW BIG VESICLES SOME ARE FILLED WITH CALCITE OR ZEOLITES AND INCREASE IN AMOUNT WITH DEPTH TO PCE 4H |     <0.5   20          CARB, ZEOLITE comments : THESE SMALLER VESICLES ARE THROUGHOUT SECTION AND SOME ARE FILLED WITH CALCITE AND ZEOLITE",PLAG        2        <2 | CPX comments : RARE PHENOS | OL                   <1 comments : ID UNCERTAIN MAY BE PRESENT AS PSEUDOMORPHS IN AGROUNDMASS OF TABULAR PLAG AND CPX,PLAG comments : TABULAR | CPX comments : HYALOPILITIC GROUNDMASS,CALCITE comments :  IN VESICLES AND VEINS | ZEOLITE comments :  IN VESICLES AND VEINS,,
59,448,A,11,1,0.0,299.50,299.50,  301.00,"MATTEY, D.",PLAG MODERATELY PHYRIC BASALT,"PCE 1A (0-10), 1B (10-15), 1C (16-20), 2A (22-24), 2B (24-27), 2C (25-27), 2D (27-30), 2E (30-35), 3A (37-43), 3B (44-51), 3C (51-56), 3D (57-62), 3E (63-69), 3F (70-75), 3G (75-79), 3H (80-82), 3I (82-87), 3J (87-95), 4A (96-100), 4B (100-105), 5 (107-115), 6A (116-119), 6B (118-123), 6C (124-129), 7A (133-137), 7B (137-145)","PLAG MODERATELY PHYRIC, FINE-GRAINED APHANITIC GROUNDMASS, GLASS IS MODERATELY ALTERED AND VEINED WITH CALCITE AND ZEOLITE, BASALTIC BRECCIA WITH A WHITE CALCAREOUS MATRIX PCES 6A+6B+6C, GLASS PRESENT IN PCES 1C+2B+2D+3G",VEINS WITH CALCITE AND ZEOLITES,MODERATELY,WHITE TO PALE GREEN CHALK ROCK WITH BASALT MAKES UP PCE 1A,     1-315-20 comments : POROUS ROCK HIGHLY VESICULAR AND VESICLES ARE SPHERICAL,PLAG       <5       1-2 comments : EUHEDRAL OR GLOMEROPHYRIC PHENOS, comments : FINE-GRAINED AND APHANITIC,CALCITE comments :  IN VEINS AND MATRIX OF BRECCIA | ZEOLITE comments :  IN VEINS,,
59,448,A,11,2,0.0,299.50,301.00,  302.50,"ISHI, TERUAKI",PLAG MODERATELY PHYRIC BASALT,"PCE 1A (0-10), 1B (10-15), 1C (15-20), 1D (20-30), 1E (30-35), 1F (36-44), 1G (44-51), 2 (53-63), 3A (65-74), 3B (74-80), 3C (81-87), 3D (88-95), 3E (96-104), 3F (104-110), 3G (110-119), 3H (110-122), 3I (122-129), 3J (129-138), 3K (138-144), 3L (144-150)","PLAG MODERATELY PHYRIC, TEXTURALLY AND MINERALOGICALLY THE SAME AS CORE 11-1",VEINS ARE FILLED BY WHITE MINERALS CALCITE AND ZEOLITE (?),MODERATELY,,"       5   15          CALCITE, ZEOLITE comments : SOME VESICLES ARE FILLED |      0.5   20-30          CALCITE, ZEOLITE comments : SOME VESICLES ARE FILLED",PLAG comments : PRISMATIC XTLS | OL comments : VERY RARE BUT TWO GRAINS ARE OBSERVED IN PCE 3K,PLAG | CPX,CALCITE comments :  IN VEINS AND VESICLES | ZEOLITE comments :  ID UNCERTAIN MAY BE PRESENT IN VESICLES AND VEINS,,
59,448,A,11,3,0.0,299.50,302.50,  303.02,"ISHI, TERUAKI",PLAG MODERATELY PHYRIC BASALT,"PCE 1 (0-9), 2 (12-19), 3A (24-32), 3B (33-40), 4 (43-50)","PLAG MODERATELY PHYRIC, MINERALOGICALLY AND TEXTURALLY THE SAME AS CORE 11-1",,EXTENSIVELYcomments: PCES 1+2+4 | MODERATELYcomments: PCES 3A+3B,,,,,,,
59,448,A,12,1,0.0,309.00,309.00,  310.46,"ISHI, TERUAKI",PLAG MODERATELY PHYRIC BASALTPILLOW BASALT,"PCE 1 (2-8), 2A (11-16), 2B (16-24), 2C (24-29), 3 (31-39), 4 (41-47), 5 (50-54), 6 (56-62), 7 (65-71), 8 (73-79), 9 (80-89), 10 (91-96), 11 (99-106), 12 (107-115), 13 (116-121), 14 (123-135), 15 (138-146)","PLAG MODERATELY PHYRIC, FINE-GRAINED HYALOPILITIC TO INTERSERTAL GROUNDMASS WITH INTERGRANULAR GLASSY MATRIX, GLASS IS PRESENT IN PCE 1+8+11, RIMS OF GLASS ARE PARTIALLY REPLACED WITH BROWN SMECTITE, AT PILLOW MARGINS ROCK HAS INTERGRANULAR MESOSTASIS","VEINS (0.1-0.5MM) ARE FILLED WITH FINE-GRAINED CARBONATE AND ZEOLITE, PILLOWS",MODERATELY,MEDIUM DARK GRAY BASALT,     2-5   20          ZEOLITE comments : SPHERICAL AND IRREGULAR IN SHAPE MAINLY EMPTY BUT SOMETIMES FILLED |     <0.2 comments : SMALL VESICLES ARE MAINLY EMPTY-VESICULARITY APPARENTLY DECREASES IN PILLOWS,PLAG      1-2     0.5-1 comments : PRISMATIC XTLS,"PLAG | PYX comments : CONSISTS OF PLAG+PYX AND INTERGRANULAR GLASSY MATRIX, HYALOPILITIC TO INTERSERTAL AND 50-80% XTLIZED",SMECTITE comments :  REPLACES GLASS | CARB comments :  IN VEINS | ZEOLITE comments :  IN VEINS AND VESICLES,,
59,448,A,12,2,0.0,309.00,310.50,  310.89,"ZAKARIADZE, G.",PLAG MODERATELY PHYRIC BASALTPILLOW BASALT,"PCE 1A (2-5), 1B (6-12), 1C (14-18), 2 (22-38)","PLAG MODERATELY PHYRIC, MINERALOGICALLY AND TEXTURALLY THE SAME AS CORE 12-1",,EXTENSIVELY,,,,,,,
