leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id
56,436,,1,1,0.0,147.0,0.00,0.00,1.47,MU, DIATOMACEOUS MUD," 5Y4/2,-OLIVE GREY,-LT.OLIVE GREY,-BLACKISH"," HOMOGENEOUS,90-105 AND 147-150 CM VOID", ONLY SLIGHTLY DEFORMED BY DRILLING, FEW MM TO CM DIA BLACKISH SPOTS CONSISTING OF PYRITE-RICH DIATOMACEOUS MUD, PYRITE (IN BLK. SPOTS),,, SOFT*,,a6ad338ce1d7fda83e4dddd0252ded1b
56,436,,1,2,0.0,150.0,0.00,1.50,3.00,MU," DIATOMACEOUS MUD,VOLCANIC ASH"," 5Y4/2,-OL:GRY,-LT. OL.GRY,5GY5/2-DUSKY YELLOW GREEN,N9-V.LT.GREY"," HOMOGENEOUS OL.GRY TO LT.OL.GRY DIAT. MUD W/TWO DISTINCT LAYERS (W/SHARP BOUNDARIES) AT 18-21 AND 82-85 CM OF VOLCANIC ASH (MAINLY COMPOSED OF GLASS FRAGS--87%-- AND MINOR AMOUNTS OF FELDSPAR),FROM 80-82 CM 5GY5/2 VITRIC MUD,89-90 CM 2 N9 ASH PATCHES", VERY SLIGHTLY DISTURBED BY DRILLING,," FELDSPAR,GLASS FRAGS",, 0-8 CM VOID, SOFT*,,a792a7b48af639eaff04eb1cf56f525c
56,436,,1,3,0.0,150.0,0.00,3.00,4.50,MU, DIATOM-BEARING MUD," 5Y5/3,-OL.GRY,-LT.OL.GRY, 5GY2/1-GREENISH BLACK", 103-105 CM 5GY2/1 PATCH OF VITRIC MUD (30% VOLC. GLASS), INT DIST,,,,, SOFT*,,b55a7544a47f37cfda5ca2953b867549
56,436,,1,4,0.0,142.0,0.00,4.50,5.92,MU, VITRIC DIATOMACEOUS MUD," 5Y4/2-OL.GRY TO LT.OL. GRY,N7-LT.GRY,5GY2/1-GREENISH BLK"," 19-21 CM N7 VITRIC ASH SPOT,109-111 CM PATCH OF 5GY2/1 VITRIC ASH,128-142 CM TWO LG. PATCHES OF N7 VITRIC ASH (VITRIC SILT) CONSISTING OF MAINLY GLASS FRAGS AND LESS AMTS OF FELDSPAR,142-150 CM VOID", STRONGLY DEFORMED BY DRILLING,, FELDSPAR, DIATOMS,, SOFT, 33213000.3450.3651,b3f1318ad746f68f4cc6732386107e55
56,436,,1,5,0.0,98.0,0.00,6.00,6.98,MU, VITRIC DIATOMACEOUS MUD," 5Y4/2,-OL.GRY,-LT.GRY, N7-LT.GRY"," OL.GRY TO LT.GRY VITRIC DIAT. MUD WITH INTERCALATIONS (ESP. 81-87 CM) OF VITRIC MUD,14-20 AND 39-46 CM LARGER PATCHES OF N7 VITRIC ASH", INTEN SELY DEFORMED,,, DIATOMS,, SOFT*,,07505dfc7c192ebeedca666532c30573
56,436,,1,CC,0.0,12.0,0.00,7.08,7.10,MU," VITRIC DIAT. MUD,VITRIC ASH", 5Y4/2-OL.GRY TO LT. GRY, LG. PATCHES OF LT.GRY VITRIC ASH IN 5Y4/2 VITR DIAT MUD, INTENSELY DEFORMED,,, DIAT,, SOFT, 33213000.3450.3651,8de8ee22c85cc27c7d44761927486d1c
56,436,,2,1,0.0,150.0,8.00,8.00,9.50,MU, DIATOM OOZE," 5Y4/2,-OL.GRY,-LT.OL.GRY,5G2/1-GRNSH BLK,5GY4/2-DUSKY YELLOW GREEN,-GRYSH OL. GRN"," 5Y4/2 DIATOM OOZE W/NUMEROUS 5G2/1 SPOTS AND PATCHES (EX: 60-61 125-127 AND 134-139 CM),AT 144 CM 1 CM DIA FRAG. OF VITRIC TUFF,99-100 CM 5GY4/2 DIATOM SPICULE OOZE SPOT/PATCH"," INTENSELY DEFORMED,0-30 CM PIPE RUST CONTAMINATION", 5G2/1 SPOTS IS DIATOM OOZE RICH IN PYRITE, DIAT OOZE RICH IN PYRITE (AT 61 CM 25% PYRITE)," DIATOM,SPICULES",,, 22112220,f43a43409bc54becafc63c13fe3d5ebc
56,436,,2,2,0.0,150.0,8.00,9.50,11.00,MU, DIATOM-SPICULE OOZE," 5Y4/2,-OL.GRY,-LT.OL.GRY, N3-DK.GRY", 5Y4/2 DIAT-SPIC OOZE W/DARKER SPOTS AND PATCHES (EX. 50 CM), INTENSELY DEFORMED, AT 57 CM 2X1 CM ROUNDED PEBBLE OF A N3 ?METAMORPHOSED VOLC. ROCK?, BOTH DKR PATCHES AND ROUNDED PEBBLE CONTAIN ABUNDANT PYRITE," DIAT,SPICULE",,, 22112220,6ab8240cb770a7df608a6cf9a55b73cf
56,436,,2,3,0.0,104.0,8.00,11.00,12.04,MU, VITRIC DIATOM SPICULE OOZE," 5Y4/2,-OL.GRY,-LT.OL. GRY,5GY4/2-DUSKY YEL. GRN,-GRYISH OL.GRN"," 0-82 CM 5Y4/2(VITRIC)DIAT. SPICULE OOZE,82-110CM 5GY4/2 VITR IC DIATOM SPICULE OOZE,100-105CM VOID FILLED W/PIPE RUST CONTAMINATION", INTENSELY DEFORMED,,,,, SOFT*,,5f208bca7e22228b66ba711719c7c25b
56,436,,2,CC,0.0,5.0,8.00,12.14,12.09,MU, VITRIC DIATOM SPICULE OOZE,,,,,,, SEE ABOVE, SOFT, 22112220,387fbb8f00be3841296f9c28f0cee01d
