Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
149, 898,A,Initial Reports          ,       0.435,    0.260000,B. Emiliania huxleyi
,,,,,,
149, 898,A,Initial Reports          ,      16.350,    0.460000,T. Pseudoemilinia lacunosa
,,,,,,
149, 898,A,Initial Reports          ,      34.510,    0.810000,T. Reticulofenestra sp.A (>6.5micron)
,,,,,,
149, 898,A,Initial Reports          ,      54.590,    0.870000,B. Gephyrocapsa omega
,,,,,,
149, 898,A,Initial Reports          ,      71.340,    0.980000,B. Reticulofenestra sp.A (>6.5micron)
,,,,,,
149, 898,A,Initial Reports          ,      89.950,    1.100000,B. Gephyrocapsa spp. (>5.5micron)
,,,,,,
149, 898,A,Initial Reports          ,     105.590,    1.190000,T. common Helicosphaera sellii
,,,,,,
149, 898,A,Initial Reports          ,     121.215,    1.370000,B. Gephyrocapsa spp. (>5.5micron)
,,,,,,
149, 898,A,Initial Reports          ,     125.340,    1.470000,T. Calcidiscus macintyrei (>10 micron)
,,,,,,
149, 898,A,Initial Reports          ,     138.255,    1.540000,T. Calcidiscus tropicus (cir.>/= 11.5 micron)
,,,,,,
149, 898,A,Initial Reports          ,     139.740,    1.580000,B. Gephyrocapsa oceanica (>/= 4.0 micron)
,,,,,,
149, 898,A,Initial Reports          ,     149.635,    1.640000,B. Gephyrocapsa caribbeanica (>/= 4.0 micron)
,,,,,,
149, 898,A,Initial Reports          ,     161.420,    1.880000,T. Discoaster brouweri
,,,,,,
149, 898,A,Initial Reports          ,     163.395,   12.200000,B. Discoaster kugleri
,,,,,,
149, 898,A,Initial Reports          ,     169.010,   13.370000,T. Spenolithus heteromorphus
,,,,,,
149, 898,A,Initial Reports          ,     209.325,   16.000000,T. Helicosphaera ampliaperta
,,,,,,
149, 898,A,Initial Reports          ,     220.635,   17.600000,T. Catapsydrax dissimilis
,,,,,,
149, 898,A,Initial Reports          ,     234.375,   20.000000,T. Triquetrorhabdulus carinatus
,,,,,,
149, 898,A,Initial Reports          ,     263.065,   24.700001,T. common Cyclicargolithus abisectus
,,,,,,
149, 898,A,Initial Reports          ,     331.835,   29.400000,B. Sphenolithus ciperoensis
,,,,,,
