Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
133, 819,A,Post Moratorium          ,       8.400,    0.075000,FO Emiliania huxleyi  Acme
,,,,,,
133, 819,A,Post Moratorium          ,      29.400,    0.275000,FO Emiliania huxleyi
,,,,,,
133, 819,A,Post Moratorium          ,      32.400,    0.465000,LO Pseudoemiliania lacunosa
,,,,,,
133, 819,A,Post Moratorium          ,      56.100,    0.920000,small Gephyrocapsa spp.  top
,,,,,,
133, 819,A,Post Moratorium          ,     189.200,    1.270000,LO Helicosphaera sellii
,,,,,,
133, 819,A,Post Moratorium          ,     400.000,   22.900000,LO Calcidiscus macintyrei
,,,,,,
