leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id,sample
44,392,A,1,1,52.0,80.0,50.50,51.02,51.30,, CALCAREOUS OOZE (NANNO ?)," 5Y7/3-PALE YELLOW, -GR AY", PROBABLY SOME CLAY GRAY SMEARS, MODERATELY DIS TURBED,, QUARTZ GRAINS ?, PLANKTONIC FORAMS COMMON," STRUCTURELESS, CLEAR AREAS OF 20 MICRONS MAY BE GA S BUBBLES, PROBABLY FORAM NANNOFOSSIL OOZE AS BELOW WITHOUT TERRIGENOUS COMPONENT", FIRM, 11111210,a6daedd14b65a7a931a9c627c6204fcf,44-392A-1-1
44,392,A,1,1,80.0,100.0,50.50,51.30,51.50,, NANNO OOZE (MARLY ?), 5YR8/2-PINKISH WHITE,, MODE RATELY DISTURBED,,,, STRUCTURELESS, SOFT, 00000000,46a16058d6c643b72c4bc8d635961fcd,44-392A-1-1
44,392,A,1,1,100.0,150.0,50.50,51.50,52.00,, FORAM NANNOFOSSIL OOZE," 10YR7/3-VERY PALE BROWN, -DARK GRAY, -LIGHT GRAY",," MODERATELY DISTURBED, STRE AKS FROM SAWING AT 120-135 CM",,,," DARK GRAY AND LIGHT GRAY SPLOTCHES AT 113-121 CM, STRUCTURELESS, TERRIGE NOUS COMPONENT", FIRM, 00000000,481ab25b81740c8257371b87238ed088,44-392A-1-1
44,392,A,1,2,1.0,15.0,50.50,52.01,52.15,, FORAM NANNO OOZE, 10YR7/3-VERY PALE BROWN,, SLIGH TLY DISTURBED,,,,, FIRM, 00000000,19adecc44e263164f93f38b706e833aa,44-392A-1-2
44,392,A,1,2,15.0,56.0,50.50,52.15,52.56,, NANNO OOZE, 5YR8/2-PINKISH WHITE,, SLIGHTLY DISTU RBED,,,, STRUCTURELESS, SOFT, 00000000,77bbae432470e28ab3514364188ad2a3,44-392A-1-2
44,392,A,1,2,56.0,150.0,50.50,52.56,53.50,, FORAM NANNO OOZE," 10YR8/4-VERY PALE BROWN, 10YR8/ 3-VERY PALE BROWN, 5YR8/2-PINKISH WHITE"," VAGUE LAYE RING WITH SHADES OF COLOR AND COARSE LAMINAE, CARBON ACEOUS MUD BLEBS AT 127-128 CM", SLIGHTLY TO MODERAT ELY DISTURBED,,, MORE FORAMS," 10YR8/4 WITH 10YR8/3 S TREAKS, 5YR8/2 AT 88-89 CM AND 135-137 CM", FIRM, 00000000,a5da837feb90198147a8bb22397dd513,44-392A-1-2
44,392,A,2,1,20.0,150.0,66.00,66.20,67.50,, MARLY NANNO OOZE," 10YR4/1-DARK GRAY, 5Y6/1-LIGHT GRAY, 5G4/1-DARK GREENISH GRAY, 5Y7/2-PALE OLIVE, 5Y 6/3-LIGHT GRAY", PARALLEL GRADATION AT 45-55 CM," SE VERELY DISTURBED AT 120-150 CM PROBABLY A DRILLING B LEND OF TWO OOZES, REST MODERATELY DISTURBED",,," OYSTE R (OR OTHER PELECYPOD) FRAGMENT AT 53 CM, CRINOID ST EM ? AT 100 CM"," STRUCTURELESS, TERRIGENOUS, MATT, 1 0YR4/1 AT 20-41 CM 45-46 CM 110-113 CM, 5Y6/1 AT 41- 43 CM 79-85 CM, 5G4/1 AT 43-79 CM WITH SMEARS OF LIG HT GRAY, 5G4/1 AND 5Y6/1 AT 85-110 CM VOID AT 113-120 CM, 5Y7/2 AND 5Y6/3 AT 120-150 CM"," FIRM AT 20-120 CM, SOFT AT 120-150 CM (PLASTIC)", 00000000,2069b72a6c9f3786f803f326f77621b4,44-392A-2-1
44,392,A,2,2,95.0,150.0,66.00,68.45,69.00,, MARLY NANNO OOZE," 5Y7/2-PALE OLIVE, 5Y6/3-LIGHT G RAY",, SEVERELY DISTURBED,,,, MIXTURE OF COLORS AND SED IMENTS, SOFT, 00000000,b54e98f68729bebd0cb7f825c03bf3b9,44-392A-2-2
44,392,A,2,3,0.0,150.0,66.00,69.00,70.50,, MARLY NANNO OOZE," 5Y6/3-LIGHT GRAY, 5Y7/2-PALE OL IVE",," SEVERELY DISTURBED, MIXTURE COURTESY OF BIT",,,,, SOFT, 00000000,b3943f8b7c7e32ff961878b6e5448de3,44-392A-2-3
44,392,A,3,1,5.0,110.0,79.00,79.05,80.10,, MARLY NANNO OOZE," 10YR4/1-DARK GRAY, 5Y6/3-LIGHT GRAY", 10YR4/1 WITH MOTTLES AT 5-85 CM, HIGHLY DIST ORTED,,,," MIXED ?, 5Y6/3 AT 85-110 CM, 10YR4/1 AT 101- 105 CM", SOFT, 00000000,0790b2ff37d484f4f423b64bc1ee2ebc,44-392A-3-1
