Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
144, 873,B,Post Moratorium          ,       0.360,    0.120000,LO Globigerinoides ruber (pink)
,,,,,,
144, 873,B,Post Moratorium          ,       3.630,    1.300000,FO Pulleniatina finalis
,,,,,,
144, 873,B,Post Moratorium          ,       5.050,    1.800000,LO Globigerinoides extremus
,,,,,,
144, 873,B,Post Moratorium          ,      12.570,    2.900000,LO Dendroglobigerina altispira
,,,,,,
144, 873,B,Post Moratorium          ,      13.500,    3.000000,LO Sphaerodinellopsis
,,,,,,
144, 873,B,Post Moratorium          ,      17.710,    3.800000,"Pullentiatina, first coiling reversal"
,,,,,,
144, 873,B,Post Moratorium          ,      18.460,    3.900000,LO Pullentiatina spectabilis
,,,,,,
144, 873,B,Post Moratorium          ,      24.170,    5.100000,FO Sphaeroidinella dehiscens
,,,,,,
144, 873,B,Post Moratorium          ,      26.450,    5.200000,FO Pullentiatina spectabilis
,,,,,,
144, 873,B,Post Moratorium          ,      29.180,    5.300000,FO Globigerinoides conglobatus
,,,,,,
144, 873,B,Post Moratorium          ,      29.190,   11.500000,LO Fohsella
,,,,,,
144, 873,B,Post Moratorium          ,      32.120,   12.600000,FO Fohsella robusta
,,,,,,
144, 873,B,Post Moratorium          ,      43.380,   13.100000,FO Fohsella fohsi
,,,,,,
144, 873,B,Post Moratorium          ,      43.390,   14.900000,FO Fohsella peripheroronda
,,,,,,
144, 873,B,Post Moratorium          ,      45.480,   15.200000,FO Orbulina
,,,,,,
144, 873,B,Post Moratorium          ,      45.490,   16.500000,FO Praeorbulina curva
,,,,,,
