leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id,sample
58,444,A,1,1,20.0,25.0,82.00,82.20,82.25,DM, VITRIC CLAY + CLAY + MUD WITH ASH,,,,,,,, SOFT + SOUPY, 33213000,9d42c6f85b10cb674d228561e1f702f5,58-444A-1-1
58,444,A,1,1,25.0,50.0,82.00,82.25,82.50,DM, MUD + ASH," 10YR6/2 LT BROWNISH GRAY,10YR6/3-PALE BROWN,10YR5/2-2.5YR5/2,10YR4/2-DK GRAY"," 10YR6 MUD WITH 5/2 STREAKS OF ASH AND DK GRAY ASH STREAKS, SLIGHT BIOTURBATION", MOD DIST,,,,, SOFT TO FIRM*,,7439894a5c2d0664d15ee1fe3d0e3893,58-444A-1-1
58,444,A,1,1,50.0,78.0,82.00,82.50,82.78,DM, FINE MUDDY ASH, 2.5Y4/2-DK GRAYISH BROWN," LAYERS NOT EVIDENT, EITHER INTENSE BIOTURB OR DEFORMATION OF CORE, HAS DARKER MOTTLING", HIGHLY DIST,,,, STIFFER AND MORE CRUMBLY, SOFT TO FIRM, 33213000,44c28cb6737a0909731a9e3fb0160b67,58-444A-1-1
58,444,A,1,1,78.0,110.0,82.00,82.78,83.10,DM, MUD WITH TOUGHER CLAY PORTIONS," 2.5Y5/2-GRAYISH BROWN,5Y4/2-5/2-OLIVE GRAY"," MUD IS BROWNISH, CLAY IS OLIVE", HIGHLY DIST*,,,,,,,94ceefb0bde1eb0fb42be470967070ad,58-444A-1-1
58,444,A,1,1,110.0,130.0,82.00,83.10,83.30,DM, MUD," 2.5Y5/2-GRAYISH BROWN,5Y4/2-5/2-OLIVE GRAY",,,,,, SIMILAR TO 50-78 CM, SOFT*,,91e558b1683e1abeb48b2eb4446dad7b,58-444A-1-1
58,444,A,1,1,130.0,140.0,82.00,83.30,83.40,DM, CALC CLAY, 5Y4/2-5/2-OLIVE GRAY, DK STREAKS (ASH?) OF DEFORMED BEDDING, MOD DIST,,,,, SOFT*,,ab81f6ad761ab2dc6aaad47421e071a8,58-444A-1-1
58,444,A,1,1,140.0,150.0,82.00,83.40,83.50,DM, SLIGHTLY SILTY CALC? CLAY, 2.5Y6/4-LT YELLOW BROWN, BIOTURB PROMINENT, MOD DIST,,,,, SOFT*,,2493601e7401aedaa0385ccd2b02b655,58-444A-1-1
58,444,A,1,2,0.0,31.0,82.00,83.50,83.81,DM, CALC? CLAY MUD," 2.5Y6/2-GRAYISH BROWN,2.5Y6/4-LT YELLOW BROWN"," MUD IS GRAYISH MOTTLED WITH YELLOWISH , BIOTURB", HIGHLY DIST,,,,, SOFT*,,2c184e3173619c61effb0e2de2980925,58-444A-1-2
58,444,A,1,2,31.0,70.0,82.00,83.81,84.20,DM, MUD OR MUDDY ASH, 2.5Y4/2-DK GRAYISH BROWN," S BIOTURB, DARKER MOTTLING, STREAKING, 31-50 CM IS SOUP", HIGHLY DIST,,,, LIKE 50-78 CM IN 5-1, SOUPY, 33213000,aa90a3a3544fd92f7baadc3e294df8dd,58-444A-1-2
58,444,A,1,2,70.0,80.0,82.00,84.20,84.30,DM, MUD," 2.5Y4/2-DK GRAYISH BROWN,5Y5/3-OLIVE, 2.5Y6/2-LT BROWNISH GRAY,2.5Y6/4-LT YELLOW BROWN", MUD IS DARK WITH LIGHTER MOTTLING, SLIGHTLY DIST,,,,, STIFF SOFT, 33213000,61e340f3b289a16657189683465d62d9,58-444A-1-2
