Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
113, 694,B,Initial Reports          ,      13.400,    4.200000, 
,,,,,,
113, 694,B,Initial Reports          ,     112.000,    5.100000, 
,,,,,,
113, 694,B,Initial Reports          ,     166.500,    6.650000, 
,,,,,,
113, 694,B,Initial Reports          ,     177.050,    8.050000, 
,,,,,,
113, 694,B,Initial Reports          ,     257.900,   11.100000, 
,,,,,,
113, 694,B,Initial Reports          ,     357.450,   14.550000, 
,,,,,,
