leg,site,hole,core,section,top interval depth(cm),top of core depth(cm),top of section(m),sample midpoint depth(m),describer,rock name,piece numbers,texture data,structure data,alteration data,other information data,vesicle data,phenocryst data,groundmass mineral data,replacement mineral data,comments,unknown code
37,335,,5,2,0.0,448.00,449.50,  451.00,"FLOWER, M.",PLAG-OL MOD PHYRIC BASALT,"PCES 1 (2-8), 2A (10-20), 2B (20-32), 2C (32-40), 3 (43-54), 4 (55-60), 5 (62-67), 6 (70-75), 7A (77-82), 7B (82-97), 8 (100-104), 9A (107-118), CALCITE VEINS IN PCES 2A+3+6+7+9B, UP TO 1CM THICK IN PCES 7A+7B, FINE CALCITE AMYGDULES IN PCE 9B, FRAMEWORK OF SKELETAL PLAG AND OL WITH MESOSTASIS OF BRANCHING PLAG-PYX VARIOLITES","MOD PHYRIC, GNDMASS GLASSY TO VARIOLITIC, GLASS RINDS IN PCES 1+2A+5+7A+9A+9B+10, POSSIBLE CHILL ZONE AT PCE 4 TO ABOVE FLOW/PILLOW(?), FRAGMENTS OF CHILL? IN PCE 5, PCE 5 IS FINE-GRAINED AND GLASSY, PCE 8 IS FINE-GRAINED, PCE 9A IS VERY FINE-GRAINED",,"comments: PLAG PHENOS IN PCE 3 APPEAR ALTERED, PCE 6 SOMEWHAT PALAGONITIZED",,"                       SMEC,CARB comments : VESICULAR, FILLED OR COATED WITH SMEC AND CARB","COMBINE   1-5      TO 1 comments : INCLUDING PLAG+OL, MOSTLY PLAG, PLAG TO 1MM | OL       TO 3 comments : OL IS UP TO 3%, OL IN FORM OF AGGREGATES UP TO8MM, AGGREGATES INCREASE IN ABUNDANCE AT PCE 3",,"SMEC    10-20 comments :  FILLING OR COATING VESICLES, ABUNDANT INTERSTITIAL SMEC | CARB comments :  FILLING OR COATING VESICLES, IN VEINS",,
37,335,,5,3,0.0,448.00,451.00,  451.60,"FLOWER, M.",PLAG-OL MOD PHYRIC BASALT,"PCES 1A (2-10), 1B (10-15), 1C (15-25), 1D (25-35), 2 (36-45), 3 (45-58)","MOD PHYRIC, GLASSY RINDS MIXED WITH VEINS IN PCE 1","CARB VEINS IN PCES 1A+1B, ZEOLITE AMYGDULES IN PCES 1C+1D+2",,UNIT CONTINUOUS FROM 5-2,,"COMBINE   1-5 comments : INCLUDING PLAG+OL, PLAG MORE ABUNDANT THAN OL",,ZEOLITE comments :  FILLING AMYGDULES | CARB comments :  IN VEINS,,
37,335,,6,1,0.0,457.50,457.50,  458.85,"FLOWER, M.",PLAG-OL SPARSELY TO MOD PHYRIC BASALT,"PCES 1A (2-11), 1B (12-15), 1C (17-25), 1D (25-32), 1E (32-36), 2 (39-42), 2A (42-51), 2B (52-60), 2C (60-67), 2D (67-70), 3A (73-88), 3B (88-98), 3C (98-115), 3D (115-125), 3E (125-132)","SPARSELY TO MOD PHYRIC, GLASSY RIND IN PCE 3A, PROBABLY MORE RINDS PRESENT WHICH HAVE NOT BEEN NOTED, PCE 3A IS SLIGHTLY MORE COARSELY GRAINED, GNDMASS GLASSY TO VARIOLITIC","THICK CARB VEIN UP TO 5MM IN PCE 2B, THICK LITHIFIED SEDIMENT VEIN IN PCE 2D, FRAMEWORK OF SKELETAL PLAG AND OL WITH MESOSTASIS OF BRANCHING PLAG-PYX VARIOLITES",,UNIT IS CONTINUOUS FROM 5-3,"                       SMEC,ZEOLITE |                        CHALCEDONY comments : FINELY VESICULAR, FILLED WITH SMEC & ZEOLITE AND CHALCEDONY","COMBINE   1-5 comments : INCLUDING PLAG+OL, PLAG MORE ABUNDANT THAN OL,PLAG IS 3MM, OL IS 1MM | AUGITE   RARE comments : GREEN AUGITE, VERY RARE, PRESENT IN PCE 3BPOSSIBLY",,"SMEC    10-20 comments :  IN VESICLES, ABUNDANT INTERSTITIAL SMEC | ZEOLITE comments :  IN VESICLES | CHALC comments :  IN VESICLES | CARB comments :  IN VEINS",,
37,335,,6,2,0.0,457.50,459.00,  460.50,"FLOWER, M.",PLAG-OL SPARSELY PHYRIC BASALTSIMILAR TO 6-1PCES 8+12 ARE LITHIFIED SEDIMENT,"PCES 1 (2-16), 2 (18-25), 3 (27-31), 4 (34-39), 5 (40-49), 6 (50-59), 7 (60-69), 8 (71-78), 9 (88-92), 10 (94-100), 11 (103-124), 12 (125-147)","SPARSELY PHYRIC, GLASS RINDS IN PCES 9-11, CARB COATING IN PCE 7",FINE CARB VEINING IN PCE 1,,,"                       SMEC,ZEOLITE |                        CHALCEDONY comments : FINELY VESICULAR, FILLED WITH SMEC+ZEOLITE+CHALC","COMBINE   1-5 comments : INCLUDING PLAG+OL, OVERALL PLAG MORE ABUNDANT,OL INCREASES DOWN CORE | AUGITE      0 comments : NO GREEN AUGITE SEEN",,SMEC | ZEOLITE | CHALC,,
37,335,,6,3,0.0,457.50,460.50,  462.00,"FLOWER, M.",PLAG-OL SPARSELY PHYRIC BASALTCONTINUOUS FROM 6-2,"PCES 1 (2-8), 2 (10-16), 3 (17-21), 4A (23-27), 4B (27-39), 5 (40-44), 6 (45-56), 7 (57-65), 8 (67-74), 9 (75-86), 10A (87-98), 10B (99-108), 10C (108-115), 11 (116-122), 12A (123-132), 12B (131-136), 13 (139-148)","SPARSELY PHYRIC, FINE-GRAINED BASALT, GLASS RINDS COMMON IN PCES 2+4A+7+10A+12B","FINE CALCITE/SILICA AMYGDULES, CALCITE VEINS IN PCES 4+10A",SLIGHTLY,,,"COMBINE   1-5 comments : INCLUDING PLAG+OL, PLAG IS MORE ABUNDANT, PLAG2MM, OL 1MM | PYX      RARE comments : GREEN PYX VERY UNCERTAIN, MAY BE ALTERED OL",,CARB,,
37,335,,6,4,0.0,457.50,462.00,  463.50,"FLOWER, M.",PLAG-OL MOD PHYRIC BASALTSEDIMENTARY INTERCALATIONCONTINUOUS SEQUENCE FROM 6-4,"PCES 1A (2-10), 1B (10-20), 1C (20-26), 2A (29-37), 2B (38-40), 3A (43-55), 3B (55-58), 3C (59-63), 3D (65-69), 4 (72-77), 5A (78-87), 5B (88-93), 5C (93-100), 6A (102-110), 6B (110-114), 7 (117-128), 8 (130-137), 9 (139-149)","MOD PHYRIC, VARYING TO SPARSELY PHYRIC, NUMEROUS INCIPIENT BRECCIATION?","FINE AMYGDULES FILLED WITH SMEC AND/OR CHLORITE(?) (GREEN), POSSIBLY ZEOLITE FILLING IN ADDITION, CARB VEINING, THICK VEINING IN PCE 9",,,,"COMBINE   1-5 comments : INCLUDING PLAG+OL, PLAG>OL, PLAG IS 2-3MM, OL IS1-2MM",,CARB comments :  IN VEINS,,
37,335,,6,5,0.0,457.50,463.50,  464.91,"FLOWER, M.",PLAG-OL MOD PHYRIC BASALTCONTINUOUS FROM 6-4,"PCES 1A (2-17), 1B (18-37), 1C (37-43), 1D (44-47), 2 (49-53), 3 (55-60), 4A (63-74), 4B (75-80), 4C (80-90), 4D (90-97), 5 (99-105), 6A (107-114), 6B (114-117), 6C (118-128), 6D (129-132), 6E (134-137), 6F (137-140)","MOD PHYRIC, VARYING TO SPARSELY, GLASS RINDS AT PCES 1D+6C+6E, MINOR BRECCIATION AT BOTTOM OF SECTION-BASALT SAME LITHOLOGY",THICK COMPLEX SEDIMENTARY VEINING (CALCITE) UP TO 2CM THICK,,,,"COMBINE   1-5 comments : INCLUDING PLAG+OL, PLAG>OL",,CALCITE comments :  IN VEINS,,
37,335,,6,6,0.0,457.50,465.00,  466.35,"FLOWER, M.",PLAG-OL MOD PHYRIC BASALTCONTINUOUS FROM 6-5SEDIMENT INTERCALATION-PCES 6A+6BPCE 1 IS BRECCIA,"PCES 1 (2-15), 2 (17-27), 3 (28-36), 4 (40-44), 5 (46-49), 6A (52-58), 6B (57-66), 7A (68-76), 7B (76-83), 7C+D (84-93), 8A (95-106), 8B (107-114), 8C (115-120), 8D (120-129), 83 (129-133)","MOD PHYRIC, VARYING TO SPARSELY PHYRIC, PCE 1 IS BRECCIA, GLASS RINDS IN PCES 1+3+8A+8D","CALCITE AMYGDULES, THICK VEIN? IN PCE 6A, MUCH FINE CARB VEINING, SEDIMENT-BASALT CONTACT IN PCE 6B",,, comments : FINELY VESICULAR,"COMBINE   1-5      TO 2 comments : INCLUDING PLAG+OL, PLAG>OL",,CALCITE comments :  IN AMYGDULES,,
37,335,,6,CC,0.0,457.50,466.60,  467.48,"FLOWER, M.",PLAG-OL MOD PHYRIC BASALTIDENTICAL TO 6-6 EXCEPT FOR LARGER PHENOS,"PCES 1 (1-24), 2 (26-35), 3 (37-48), 4 (50-57), 5 (60-77), 6 (78-88), 7 (90-96)","MOD PHYRIC, VARYING TO SLIGHTLY, GLASSY RINDS IN PCES 1+2+5-7, CALCITE COATING IN PCE 1, FINE- GRAINED","CARB VEINING, AMYGDULES FILLED WITH CHALCEDONY+ ZEOLITE(?) AND HEMATITE",SLIGHTLY,OXIDIZED ZONES, comments : FINELY VESICULAR,"COMBINE   1-5 comments : INCLUDING PLAG+OL, PLAG>OL, LARGER PHENOS THANTHOSE IN OTHER SECTIONS OF THIS CORE, PLAG TO 8MM,OL TO 4MM",,ZEOLITE comments :  FILLING AMYGDULES | CHALC comments :  FILLING AMYGDULES | HEMATITE comments :  FILLING AMYGDULES,,
37,335,,7,1,0.0,467.00,467.00,  468.43,"FLOWER, M.",PLAG-OL MOD PHYRIC BASALTCONTINUOUS FROM 6CC,"PCES 1 (1-11), 2A (13-24), 2B (24-33), 3 (35-40), 4 (41-49), 5A (50-60), 5B (60-68), 6 (70-75), 7 (76-85), 8A (88-92), 8B (90-100), 8C (100-105), 9A (108-122), 9B (123-130), 10 (133-142)","MOD PHYRIC, GLASSS RINDS IN PCES 2A+3+5A+8B+9A+10","SILICA AND ZEOLITE AMYGDULES, FINE CALCITE VEINING",,,,"COMBINE   1-5 comments : INCLUDING PLAG+OL, PLAG>OL, PLAG TO 4MM, OL TO2MM",,SILICA comments :  IN AMYGDULES | ZEOLITE comments :  IN AMYGDULES | CALCITE comments :  IN VEINS,,
