Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
162, 982,C,Initial Reports          ,      20.100,    0.780000,Bruhnes/Matuyama
,,,,,,
162, 982,C,Initial Reports          ,      24.300,    0.990000,Jaramillo top
,,,,,,
162, 982,C,Initial Reports          ,      25.700,    1.070000,Jaramillo bottom
,,,,,,
162, 982,C,Initial Reports          ,      36.850,    1.770000,Olduvai top
,,,,,,
162, 982,C,Initial Reports          ,      40.500,    1.950000,Olduvai bottom
,,,,,,
162, 982,C,Initial Reports          ,      41.850,    2.140000,Reunion II top
,,,,,,
162, 982,C,Initial Reports          ,      51.300,    2.580000, 
,,,,,,
