leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id
94,609,B,1,1,0.0,150.0,0.00,0.00,1.50,ME, CALCAREOUS MUD," BROWN,YELLOWISH BROWN",,,,,,, SOFT, 00000000,84ea6461d08407af56971358e418bb8a
94,609,B,1,2,0.0,140.0,0.00,1.50,2.90,ME, CALCAREOUS MUD, BROWN TO OLIVE GRAY,,,,,,, SOFT, 00000000,6a75b4ecdece9be1b05e7fde78134b5a
94,609,B,1,3,0.0,16.0,0.00,3.00,3.16,ME, CALCAREOUS MUD, GRAYISH BROWN,,,,,,, SOFT, 33213000.1110,d6c8917a8c08f2b0191e60d1df76007e
94,609,B,1,3,16.0,41.0,0.00,3.16,3.41,ME, MARLY FORAM NANNOFOSSIL OOZE, GRAY,,, PEBBLES,,,, SOFT, 00000000,f4e8c8bf933f4b8be9a81f704ed0fbda
94,609,B,1,CC,0.0,23.0,0.00,3.51,3.64,ME, MARLY FORAM NANNOFOSSIL OOZE, GRAY,,,,,,, SOFT, 00000000,6619c5c03b7d3901fb73abe71637b5a8
94,609,B,2,1,0.0,62.0,3.60,3.60,4.22,LDK, CALCAREOUS MUD," BROWNISH GRAY,GRAYISH BROWN,PALE BLUE",,,,,,, SOFT, 00000000,dc80e57c94e2b950a887b40723d909d4
94,609,B,2,1,62.0,140.0,3.60,4.22,5.00,LDK, FORAM NANNOFOSSIL OOZE, WHITE,,,,,,, SOFT, 00000000,bdf5549913b84586bfc7c0931cc09731
94,609,B,2,1,140.0,150.0,3.60,5.00,5.10,LDK, CALCAREOUS MUD, LIGHT BROWNISH GRAY,,,,,,, SOFT, 00000000,934dc337861bca34d227e0c1451afab0
94,609,B,2,2,0.0,22.0,3.60,5.10,5.32,LDK, CALCAREOUS MUD, LIGHT BROWNISH GRAY,,,,,,, SOFT, 00000000,af4425af0cf5e07806630f79cdd4f381
94,609,B,2,2,22.0,150.0,3.60,5.32,6.60,LDK, FORAM NANNOFOSSIL OOZE," GRAY,PALE BLUE GREEN,GRAYISH PURPLE",, MODERATELY DISTURBED,,,,, SOFT, 00000000,80132ccf8a03ea5ee2fbaf276e9ef910
94,609,B,2,3,0.0,80.0,3.60,6.60,7.40,LDK, FORAM NANNOFOSSIL OOZE," GRAY,WHITE",,,,,,, SOFT, 00000000,00a8e4c77f5322892a1d3fa1828d75fe
94,609,B,2,3,80.0,150.0,3.60,7.40,8.10,LDK, CALCAREOUS MUD," LIGHT GRAY,OLIVE GRAY,GRAY-GREEN,PALE BLUE", BEDDING,,,,,, SOFT, 33213000.1110,b3013b4241e51e7f4a5f0747754a0f62
94,609,B,2,4,0.0,138.0,3.60,8.10,9.48,LDK, CALCAREOUS MUD," GRAYISH BROWN,BROWN,GRAY",,,,,,, SOFT, 00000000,fdf359884b0eadd0f8a18d952e278ec9
94,609,B,2,4,138.0,150.0,3.60,9.48,9.60,LDK, FORAM NANNOFOSSIL OOZE, GRAY,,, VOLCANOGENIC DEPOSIT, VOLCANIC ASH,,, SOFT, 00000000,17d581409aec86e9264003eb34af0b5d
94,609,B,2,5,0.0,10.0,3.60,9.60,9.70,LDK, FORAM NANNOFOSSIL OOZE, GRAY,,,,,,, SOFT, 00000000,56a22083a59ea23b619957f631a6edbc
94,609,B,2,5,10.0,107.0,3.60,9.70,10.67,LDK, CALCAREOUS MUD," OLIVE GRAY,BROWNISH GRAY",,,,,,, SOFT, 00000000,a87ad7fa478c1246634059688c32ce37
94,609,B,2,5,107.0,150.0,3.60,10.67,11.10,LDK, FORAM NANNOFOSSIL OOZE, GRAY,,,,,,, SOFT, 11111210.1221,b3ccc3a7aa6f84221df8d5634cbe5d6b
94,609,B,2,6,0.0,50.0,3.60,11.10,11.60,LDK, FORAM NANNOFOSSIL OOZE," GRAY,WHITE",,,,,,, SOFT, 00000000,33217825ac137f9fcd03bd35537aee5f
94,609,B,2,6,50.0,120.0,3.60,11.60,12.30,LDK, CALCAREOUS MUD," GRAY,BROWNISH GRAY",,,,,,, SOFT, 00000000,8413b4db6849964e4bb6c3e3b5fb6aa2
94,609,B,2,6,120.0,150.0,3.60,12.30,12.60,LDK, FORAM NANNOFOSSIL OOZE," WHITE,BROWNISH GRAY",,,,,,, SOFT, 00000000,3aba7c53b8a73adfe14580600a611690
94,609,B,2,7,0.0,27.0,3.60,12.60,12.87,LDK, FORAM NANNOFOSSIL OOZE, GRAY,, GREATLY DISTURBED,,,,, SOFT, 00000000,6651e72e690cec9ac29ce9cf7b98c536
94,609,B,2,CC,0.0,14.0,3.60,12.97,13.01,LDK, FORAM NANNOFOSSIL OOZE," WHITE,GRAY",, GREATLY DISTURBED,,,,, SOFT, 00000000,d6f1fffe3e45d36155bb7cd1c6c0edcc
94,609,B,3,1,0.0,150.0,13.20,13.20,14.70,LDK, CALCAREOUS MUD," GREENISH GRAY,GRAY",,, PEBBLES,,,, SOFT, 00000000,02c90a603f30d5145f769f7fac046b0b
94,609,B,3,2,0.0,12.0,13.20,14.70,14.82,LDK, CALCAREOUS MUD, OLIVE GRAY,,,,,,, SOFT, 00000000,dad3d791dd7a99e556d4f0ca68c5bbb9
94,609,B,3,2,12.0,150.0,13.20,14.82,16.20,LDK, FORAM NANNOFOSSIL OOZE," WHITE,GRAY",,,,,,, SOFT, 00000000,2b28e002e82de0a4f31b722c0bfaf76e
94,609,B,3,3,0.0,150.0,13.20,16.20,17.70,LDK, FORAM NANNOFOSSIL OOZE," WHITE,GRAY",,,,,,, SOFT, 00000000,f5838b9508766b02d889a56779208132
94,609,B,3,4,0.0,20.0,13.20,17.70,17.90,LDK, FORAM NANNOFOSSIL OOZE," WHITE,GRAY",,,,,,, SOFT, 00000000,b113adbd7488c42452484e651264e4d6
94,609,B,3,4,20.0,150.0,13.20,17.90,19.20,LDK, CALCAREOUS MUD," GRAY,GREENISH GRAY",,,,,,, SOFT, 00000000,f331846ba1307f0b67e6a6a98faae1be
94,609,B,3,5,0.0,150.0,13.20,19.20,20.70,LDK, CALCAREOUS MUD," GRAY,GREENISH GRAY",,,,,,, SOFT, 00000000,2eaaa00f516ae93219e60f2a104a3bb3
94,609,B,3,6,0.0,138.0,13.20,20.70,22.08,LDK, CALCAREOUS MUD," GRAY,GREENISH GRAY",,,, PYRITE,,, SOFT, 00000000,d2056b8fd300407f13fb00be27cb8658
94,609,B,3,CC,0.0,7.0,13.20,22.18,22.15,LDK, FORAM NANNO OOZE, GRAY,,,,,,, SOFT, 00000000,0c7dc4c80e5c656e8d1d16f5a2703d59
94,609,B,4,1,0.0,150.0,22.80,22.80,24.30,GU, MARLY NANNO OOZE," WHITE,GRAY,OLIVE GRAY", LAMINAE,,,,,, SOFT, 00000000,55f47edf045faa2b6989585d6b020cac
94,609,B,4,2,0.0,47.0,22.80,24.30,24.77,GU, NANNOFOSSIL OOZE," OLIVE GRAY,GRAY", COLOR BANDING,,,,,, SOFT, 00000000,47b5fdf34286bc8cf41d09c0217d9303
94,609,B,4,2,47.0,61.0,22.80,24.77,24.91,GU, CALCAREOUS MUD, OLIVE GRAY,,,,,,, SOFT, 00000000,1f4764424daaf7a2e96b7a7eddac649c
