Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
168,1028,A,Initial Reports          ,      29.760,    0.090000,B acme E. huxleyi
,,,,,,
168,1028,A,Initial Reports          ,      59.190,    0.220000,T G. caribbeanica
,,,,,,
168,1028,A,Initial Reports          ,      63.340,    0.280000,B E. huxleyi
,,,,,,
168,1028,A,Initial Reports          ,      92.530,    0.460000,T P. lacunosa
,,,,,,
168,1028,A,Initial Reports          ,     101.160,    0.760000,B G. caribbeanica
,,,,,,
168,1028,A,Initial Reports          ,     124.280,    1.150000,B R. asanoi
,,,,,,
168,1028,A,Initial Reports          ,     130.600,    1.230000,T G. lumina
,,,,,,
