leg,site,hole,age mnemonic,auxiliary age mnemonic,top of section depth(m),bottom of section depth(m),special condition,age,auxiliary age,averaged age,age top of section(million years),age bottom of section(million years),average age(million years)t,data source
89,585,,RECENT,,0.0,1.5,MISSING HOLE OR DRILLED INTERVAL,NO AGE GIVEN,,NO AGE GIVEN,    0,0.011,.0055,INITIAL CORE DESCRIPTIONS
89,585,,LOWER PLEISTOCENE,,1.5,6.8,,NO AGE GIVEN,,NO AGE GIVEN,  1.2,  1.8,  1.5,INITIAL CORE DESCRIPTIONS
89,585,,LOWER MIOCENE,MIDDLE EOCENE,6.8,255.9,,NO AGE GIVEN,NO AGE GIVEN,NO AGE GIVEN,   16,   49, 32.5,INITIAL CORE DESCRIPTIONS
89,585,,MIDDLE EOCENE,,265.5,302.9,,NO AGE GIVEN,,NO AGE GIVEN,   43,   49,   46,INITIAL CORE DESCRIPTIONS
89,585,,LOWER EOCENE,,302.9,366.9,,NO AGE GIVEN,,NO AGE GIVEN,   49, 53.5,51.25,INITIAL CORE DESCRIPTIONS
89,585,,UPPER PALEOCENE,,366.9,367.3,,NO AGE GIVEN,,NO AGE GIVEN, 53.5,   60,56.75,INITIAL CORE DESCRIPTIONS
89,585,,LOWER PALEOCENE,,367.3,389.5,,NO AGE GIVEN,,NO AGE GIVEN,   60,   65, 62.5,INITIAL CORE DESCRIPTIONS
89,585,,MAESTRICHTIAN,,389.5,420.0,,NO AGE GIVEN,,NO AGE GIVEN,   65,   70, 67.5,INITIAL CORE DESCRIPTIONS
89,585,,UPPER CAMPANIAN,,420.0,435.8,,NO AGE GIVEN,,NO AGE GIVEN,   70,   74,   72,INITIAL CORE DESCRIPTIONS
89,585,,CAMPANIAN,,462.7,503.7,A LEGITIMATE AGE INVERSION,NO AGE GIVEN,,NO AGE GIVEN,   70,   78,   74,INITIAL CORE DESCRIPTIONS
89,585,,SANTONIAN,CONIACIAN,503.7,512.9,,NO AGE GIVEN,NO AGE GIVEN,NO AGE GIVEN,   78,   86,   82,INITIAL CORE DESCRIPTIONS
89,585,,TURONIAN,,512.9,522.0,,NO AGE GIVEN,,NO AGE GIVEN,   86,   92,   89,INITIAL CORE DESCRIPTIONS
89,585,,LOWER TURONIAN,UPPER CENOMANIAN,522.0,540.3,,NO AGE GIVEN,NO AGE GIVEN,NO AGE GIVEN,   90,   95, 92.5,INITIAL CORE DESCRIPTIONS
89,585,,CENOMANIAN,,549.5,572.1,,NO AGE GIVEN,,NO AGE GIVEN,   92,  100,   96,INITIAL CORE DESCRIPTIONS
89,585,,UPPER ALBIAN,,572.1,581.2,,NO AGE GIVEN,,NO AGE GIVEN,  100,  104,  102,INITIAL CORE DESCRIPTIONS
89,585,,MIDDLE ALBIAN,,581.2,667.8,,NO AGE GIVEN,,NO AGE GIVEN,  104,  106,  105,INITIAL CORE DESCRIPTIONS
89,585,,LOWER ALBIAN,,667.8,722.7,,NO AGE GIVEN,,NO AGE GIVEN,  106,  108,  107,INITIAL CORE DESCRIPTIONS
89,585,,ALBIAN,APTIAN,722.7,731.8,,NO AGE GIVEN,NO AGE GIVEN,NO AGE GIVEN,  100,  110,  105,INITIAL CORE DESCRIPTIONS
89,585,,UPPER APTIAN,,741.0,750.1,,NO AGE GIVEN,,NO AGE GIVEN,  108,  112,  110,INITIAL CORE DESCRIPTIONS
