leg,site,hole,core,section,top interval depth(cm),top of core depth(cm),top of section(m),sample midpoint depth(m),describer,rock name,piece numbers,texture data,structure data,alteration data,other information data,vesicle data,phenocryst data,groundmass mineral data,replacement mineral data,comments,unknown code
33,317,A,31,1,111.0,905.50,906.61,  906.87,"JACKSON, E.D.",SEDIMENT (SILTSTONE),"PCES 1 (111-114), 2 (114-122), 3 (122-126), 4 (126-131), 5 (131-136), 6 (131-135), 7 (135-137), 8 (134-137)",,,,,,,,,,
33,317,A,31,1,137.0,905.50,906.87,  907.00,"JACKSON, E.D.",APHYRIC BASALT,"PCES 9 (137-148), 9A (148-150)","APHYRIC, GROUNDMASS VERY FINE (< 0.05 MM) AND LOOKS INTERSERTAL",,comments: GROUNDMASS PARTIALLY ALTERED,"CONTACT BETWEEN SILT AND BASALT OCCURS BETWEEN BROKEN PIECES - IF TRULY ADJACENT CONTACT VERY SHARP, PCES 9 AND 9A ARE DARK GREENISH GREY, FLOW UNIT 1","     1.5   15          ZEOLITE, OTHER   ELONGATE |    2 X 5   15          ZEOLITE, OTHER   ELONGATE comments : VESICULAR, VESICLES AVERAGE 1.5 MM AT TOP AND 2 X 5 MM AT BASE, IRREGULAR SHAPES - MORE OR LESS ELONGATE AND PERPENDICULAR TO CORE AXIS, FILLED WITH DARK GREENISH BLACK MATERIAL + A FEW ZEOLITE FILLINGS, VESICLES ARE 15 PERCENT",," comments : GROUNDMASS VERY FINE (< 0.05 MM), LOOKS INTERSERTAL, GROUNDMASS PARTIALLY ALTERED",ZEOLITE comments :  IN VESICLES,,
33,317,A,31,2,0.0,905.50,907.00,  907.25,"JACKSON, E.D.",APHYRIC BASALT,"PCES 1 (5-14), 2 (14-17), 3 (17-25)",,,,"BASALT SAME AS CORE 31 SECTION 1 (135-150 CM), FLOW UNIT 1",,,,,,
33,317,A,31,2,25.0,905.50,907.25,  907.28,"JACKSON, E.D.",SEDIMENT (SILTSTONE),PCE 4 (25-28),,,,PROBABLY SEPARATES FLOW UNITS - BUT PART OF SECTION IS MISSING FOR NEITHER BASALT ABOVE OR BELOW SHOW CHILL EFFECTS,,,,,,
33,317,A,31,2,28.0,905.50,907.28,  907.88,"JACKSON, E.D.",BASALT,"PCES 5 (28-46), 6 (46-50), 7 (50-54), 8 (55-61), 9 (61-66), 10 (66-70), 11 (70-80), 12 (80-88)",GROUNDMASS A LITTLE COARSER AND SEEMS TO CONTAIN LESS ALTERED GLASS,,comments: GROUNDMASS SEEMS TO CONTAIN LESS ALTERED GLASS,"DARK GREENISH GREY, FLOW UNIT 2","   2 X 4   20 comments : VESICULAR WITH 2 X 4 MM AVERAGE, VESICLES 20 PERCENT, SIZE INCREASING FROM 2 X 4 MM NEAR TOP TO 4 X 8 MM AT BASE, AT TOP COMPLETELY FILLED WITH GREENISH BLACK TO GREENISH GREY MATERIAL - GRADUALLY OPEN DOWNWARD UNTIL ONLY VESICLE WALLS ARE COATED WITH THIS MATERIAL",PYX comments : BASALT CONTAINS TINY MICROPHENOCRYSTS OFPYROXENE,,,,
33,317,A,31,2,88.0,905.50,907.88,  907.98,"JACKSON, E.D.",SEDIMENT (SILTSTONE),"PCES 13 (88-93), 14 (88-91), 15 (88-91), 16 (88-91), 17 (92-94), 18 (94-97)",,,,PROBABLY SEPARATES FLOW UNITS - BUT PART OF SECTION IS MISSING - BASALTS ON EITHER SIDE DIFFERENT BUT DO NOT SHOW CHILLED CONTACTS,,,,,,
33,317,A,31,2,98.0,905.50,907.98,  908.48,"JACKSON, E.D.",BASALT,"PCES 19 (99-106), 20 (106-109), 21 (110-112), 22 (112-117), 23 (117-119), 24 (119-124), 25 (124-127), 26 (128-131), 27 (128-130), 28 (130-132), 29 (132-134), 30 (133-135), 31 (135-138), 32 (139-141), 33 (142-144), 34 (144-146)",GROUNDMASS VERY FINE AND APPEARS INTERSERTAL,,,"DARK GREENISH GREY, FLOW UNIT 3","   3 X 5   20          ZEOLITE, OTHER comments : VERY VESICULAR, VESICLES IRREGULAR - WORMY - ROUNDED, AVERAGE OF 3 X 5 MM THROUGHOUT - BUT REACH AS LARGE AS 5 X 10 MM, RATHER EVENLY DISPERSED THROUGH THIS SECTION, VESICLES LINED WITH GREENEST BLACK MATERIAL FILLED WITH LIGHT BLUE GREEN MATERIAL, A VERY FEW FILLED INSIDE WITH COARSE WHITE ZEOLITES WITH GREENISH BLACK RIM",PYX       < 5       0.5 comments : SMALL AMOUNTS OF PYROXENE MICROPHENOCRYSTS,,ZEOLITE comments :  A VERY FEW VESICLES FILLED WITH WHITE ZEOLITES INSIDE A GREENISH BLACK RIM,,
33,317,A,31,3,0.0,905.50,908.50,  908.62,"JACKSON, E.D.",BASALT,"PCES 1 (0-4), 2 (3-5), 3 (3-5), 4 (2-5), 5 (5-9), 6 (9-12)",,,,"BASALT IS SAME AS BASE OF SECTION 2, FLOW UNIT 3",,,,,,
33,317,A,31,3,12.0,905.50,908.62,  909.00,"JACKSON, E.D.",BASALT,"PCES 7 (13-44), 8 (45-50)","SAME AS UPPER PORTION OF THIS SECTION EXCEPT GROUNDMASS IS COARSER AND MORE DIABASIC, SPARSE MICROPHENOCRYSTS CONTINUE",,,FLOW UNIT 3,   1 X 2 < 10 comments : SAME AS ABOVE BUT VESICLES ARE SPARSER AND SMALLER (1 X 2 MM), comments : SPARSE MICROPHENOCRYSTS CONTINUE,,SULFIDES comments :  SULFIDE MINERALS ON PCE 7 AND LOOKS LIKE CHALCOPYRITE | CHALPYR,,
33,317,A,31,3,50.0,905.50,909.00,  909.27,"JACKSON, E.D.",BASALT,"PCES 9 (50-54), 10 (55-60), 11 (60-73), 12 (73-77)",BASALT MUCH LIKE THAT AT BASE OF SECTION 2 BUT COARSER,,,FLOW UNIT 3,"   4 X 5               ZEOLITE comments : BASALT MUCH LIKE THAT AT BASE OF SECTION 2 BUT VESICLES ARE LESS ABUNDANT AND COARSER, VESICLES AVERAGE 4 X 5 MM BUT RANGE UP TO GAS TRAILS OF 10 X 25 MM, ALL LINED BY BLACKISH GREY MARL, 50 PERCENT FILLED WITH COARSE WHITE ZEOLITES",,,ZEOLITES comments :  IN VESICLES,,
