leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code
47,398,D,1,CC,,,0.00,0.10, 1,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,274,FGLOA0326,Globorotalia miozea cibaoensis,PRESENT,  ,1
47,398,D,4,2,36.0,38.0,366.00,367.87, 3,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,270,FGLOD0070,Globigerinoides bollii,PRESENT,  ,1
47,398,D,4,4,16.0,18.0,366.00,370.67, 2,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,272,FGLOA0006,Globorotalia acostaensis,PRESENT,  ,1
47,398,D,4,4,16.0,18.0,366.00,370.67, 2,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,272,FGLOA0310,Globorotalia merotumida,PRESENT,  ,1
47,398,D,4,5,34.0,36.0,366.00,372.35, 1,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,272,FGLOA0108,Globorotalia continuosa,PRESENT,  ,1
47,398,D,5,2,53.0,55.0,394.50,396.54, 2,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,272,FGLOA0377,Globorotalia partimlabiata,PRESENT,  ,1
47,398,D,5,2,53.0,55.0,394.50,396.54, 2,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,272,FSPHE0090,Sphaeroidinellopsis subdehiscens,PRESENT,  ,1
47,398,D,5,4,61.0,63.0,394.50,399.62, 1,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,268,FGLOG0230,Globigerina druryi,PRESENT,  ,1
47,398,D,5,5,26.0,28.0,394.50,400.77, 2,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,272,FGLOA0422,Globorotalia praemenardi praemenardi,PRESENT,  ,1
47,398,D,5,5,26.0,28.0,394.50,400.77, 2,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,272,FGLOA0497,Globorotalia siakensis group,PRESENT,  ,1
47,398,D,6,3,33.0,35.0,413.50,416.84, 1,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,268,FGLOG0830,Globigerina woodi woodi,PRESENT,  ,1
47,398,D,6,4,36.0,38.0,413.50,418.37, 1,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,268,FGLOG0674,Globigerina regina,PRESENT,  ,1
47,398,D,6,5,67.0,69.0,413.50,420.18, 2,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,268,FGLOA0386,Globorotalia peripheroronda,PRESENT,  ,1
47,398,D,6,5,67.0,69.0,413.50,420.18, 2,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,268,FGLOG0596,Globigerina praebulloides,PRESENT,  ,1
47,398,D,6,CC,,,413.50,423.06, 3,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,282,FGLOA0040,Globorotalia aragonensis,PRESENT,  ,1
47,398,D,6,CC,,,413.50,423.06, 3,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,282,FGLOQ0150,Globoquadrina dehiscens dehiscens,PRESENT,  ,1
47,398,D,6,CC,,,413.50,423.06, 3,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,282,FSPHE0017,Sphaeroidinellopsis disjuncta,PRESENT,  ,1
47,398,D,7,2,41.0,43.0,432.50,434.42, 1,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,270,FGLOD0530,Globigerinoides subquadratus,PRESENT,  ,1
47,398,D,7,2,131.0,133.0,432.50,435.32, 1,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,268,FGLOG0810,Globigerina venezuelana,PRESENT,  ,1
47,398,D,7,3,9.0,11.0,432.50,435.60, 2,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,270,FGLOD0500,Globigerinoides sicanus,PRESENT,  ,1
47,398,D,7,3,9.0,11.0,432.50,435.60, 2,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,270,FGLOE0010,Globigerinatella insueta,PRESENT,  ,1
47,398,D,7,3,122.0,124.0,432.50,436.73, 3,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,272,FGLOA0352,Globorotalia obesa,PRESENT,  ,1
47,398,D,7,3,122.0,124.0,432.50,436.73, 3,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,272,FGLOQ0100,Globoquadrina baroemoenensis,PRESENT,  ,1
47,398,D,7,3,122.0,124.0,432.50,436.73, 3,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,272,FGLOQ0240,Globoquadrina langhiana,PRESENT,  ,1
47,398,D,8,2,70.0,72.0,451.50,453.71, 2,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOA0420,Globorotalia praemenardi archaeomenardi,PRESENT,  ,1
47,398,D,8,2,70.0,72.0,451.50,453.71, 2,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOA0424,Globorotalia praescitula,PRESENT,  ,1
47,398,D,8,3,76.0,78.0,451.50,455.27, 1,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,274,FGLOA0332,Globorotalia miozea miozea,PRESENT,  ,1
47,398,D,8,3,104.0,106.0,451.50,455.55, 3,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,270,FGLOA0021,Globorotalia acrostoma,PRESENT,  ,1
47,398,D,8,3,104.0,106.0,451.50,455.55, 3,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,270,FGLOA0332,Globorotalia miozea miozea,PRESENT,  ,1
47,398,D,8,3,104.0,106.0,451.50,455.55, 3,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,270,FGLOD0320,Globigerinoides quadrilobatus altiaperturus,PRESENT,  ,1
47,398,D,8,4,133.0,135.0,451.50,457.34, 1,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,268,FGLOG0810,Globigerina venezuelana,PRESENT,  ,1
47,398,D,8,CC,,,451.50,459.58, 1,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,270,FGLOD0320,Globigerinoides quadrilobatus altiaperturus,PRESENT,  ,1
47,398,D,9,2,36.0,38.0,470.50,472.37, 2,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,270,FGLOA0505,Globorotalia sp.,PRESENT,  ,1
47,398,D,9,2,36.0,38.0,470.50,472.37, 2,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,270,FGLOT0070,Globigerinita dissimilis dissimilis,PRESENT,  ,1
47,398,D,9,6,127.0,129.0,470.50,479.28, 4,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,270,FGLOQ0060,Globoquadrina altispira globosa,PRESENT,  ,1
47,398,D,9,6,127.0,129.0,470.50,479.28, 4,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,270,FGLOQ0160,Globoquadrina dehiscens praedehiscens,PRESENT,  ,1
47,398,D,9,6,127.0,129.0,470.50,479.28, 4,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,270,FGLOT0060,Globigerinita dissimilis ciperoensis,PRESENT,  ,1
47,398,D,9,6,127.0,129.0,470.50,479.28, 4,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,270,FGLOT0310,Globigerinita unicava unicava,PRESENT,  ,1
47,398,D,9,CC,,,470.50,480.06, 1,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,282,FGLOQ0160,Globoquadrina dehiscens praedehiscens,PRESENT,  ,1
47,398,D,13,1,9.0,11.0,527.50,527.80, 3,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FCATA0160,Catapsydrax unicavus,PRESENT,  ,1
47,398,D,13,1,9.0,11.0,527.50,527.80, 3,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOA0498,Globorotalia siakensis,PRESENT,  ,1
47,398,D,13,1,9.0,11.0,527.50,527.80, 3,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOG0680,Globigerina rohri,PRESENT,  ,1
47,398,D,13,1,91.0,93.0,527.50,528.62, 2,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FCATA0030,Catapsydrax dissimilis,PRESENT,  ,1
47,398,D,13,1,91.0,93.0,527.50,528.62, 2,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FCATA0160,Catapsydrax unicavus,PRESENT,  ,1
47,398,D,13,2,42.0,44.0,527.50,529.63, 1,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FCATA0160,Catapsydrax unicavus,PRESENT,  ,1
47,398,D,13,2,96.0,98.0,527.50,530.17, 1,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FCATA0160,Catapsydrax unicavus,PRESENT,  ,1
47,398,D,13,3,40.0,42.0,527.50,531.11, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FCATA0030,Catapsydrax dissimilis,PRESENT,  ,1
47,398,D,13,3,40.0,42.0,527.50,531.11, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FCATA0160,Catapsydrax unicavus,PRESENT,  ,1
47,398,D,13,3,40.0,42.0,527.50,531.11, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOA0362,Globorotalia opima nana,PRESENT,  ,1
47,398,D,13,3,40.0,42.0,527.50,531.11, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOG0680,Globigerina rohri,PRESENT,  ,1
47,398,D,13,3,40.0,42.0,527.50,531.11, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOQ0370,Globoquadrina tripartita,PRESENT,  ,1
47,398,D,13,4,21.0,23.0,527.50,532.42, 1,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FFORA0010,Forams planktonic indent.,PRESENT,  ,1
47,398,D,13,4,131.0,132.0,527.50,533.52, 3,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FCATA0160,Catapsydrax unicavus,PRESENT,  ,1
47,398,D,13,4,131.0,132.0,527.50,533.52, 3,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOA0498,Globorotalia siakensis,PRESENT,  ,1
47,398,D,13,4,131.0,132.0,527.50,533.52, 3,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOQ0370,Globoquadrina tripartita,PRESENT,  ,1
47,398,D,13,5,65.0,67.0,527.50,534.36, 1,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FFORA0010,Forams planktonic indent.,PRESENT,  ,1
47,398,D,13,5,134.0,136.0,527.50,535.05, 4,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FCATA0160,Catapsydrax unicavus,PRESENT,  ,1
47,398,D,13,5,134.0,136.0,527.50,535.05, 4,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOA0362,Globorotalia opima nana,PRESENT,  ,1
47,398,D,13,5,134.0,136.0,527.50,535.05, 4,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOA0498,Globorotalia siakensis,PRESENT,  ,1
47,398,D,13,5,134.0,136.0,527.50,535.05, 4,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOG0680,Globigerina rohri,PRESENT,  ,1
47,398,D,13,6,30.0,31.0,527.50,535.51, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FCASS0010,Cassigerinella chipolensis,PRESENT,  ,1
47,398,D,13,6,30.0,31.0,527.50,535.51, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOA0256,Globorotalia kugleri,PRESENT,  ,1
47,398,D,13,6,30.0,31.0,527.50,535.51, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOA0308,Globorotalia mendacis,PRESENT,  ,1
47,398,D,13,6,30.0,31.0,527.50,535.51, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOA0362,Globorotalia opima nana,PRESENT,  ,1
47,398,D,13,6,30.0,31.0,527.50,535.51, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOA0498,Globorotalia siakensis,PRESENT,  ,1
47,398,D,13,6,30.0,31.0,527.50,535.51, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOG0035,Globigerina angulisuturalis,PRESENT,  ,1
47,398,D,13,6,88.0,90.0,527.50,536.09, 3,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOA0362,Globorotalia opima nana,PRESENT,  ,1
47,398,D,13,6,88.0,90.0,527.50,536.09, 3,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOG0035,Globigerina angulisuturalis,PRESENT,  ,1
47,398,D,13,6,88.0,90.0,527.50,536.09, 3,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOG0680,Globigerina rohri,PRESENT,  ,1
47,398,D,13,CC,,,527.50,536.98, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FCATA0030,Catapsydrax dissimilis,PRESENT,  ,1
47,398,D,13,CC,,,527.50,536.98, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FCATA0160,Catapsydrax unicavus,PRESENT,  ,1
47,398,D,13,CC,,,527.50,536.98, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOA0362,Globorotalia opima nana,PRESENT,  ,1
47,398,D,13,CC,,,527.50,536.98, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOA0498,Globorotalia siakensis,PRESENT,  ,1
47,398,D,13,CC,,,527.50,536.98, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOG0320,Globigerina galavisi,PRESENT,  ,1
47,398,D,14,1,12.0,14.0,537.00,537.13, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FCATA0030,Catapsydrax dissimilis,PRESENT,  ,1
47,398,D,14,1,12.0,14.0,537.00,537.13, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FCATA0160,Catapsydrax unicavus,PRESENT,  ,1
47,398,D,14,1,12.0,14.0,537.00,537.13, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOA0362,Globorotalia opima nana,PRESENT,  ,1
47,398,D,14,1,12.0,14.0,537.00,537.13, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOG0035,Globigerina angulisuturalis,PRESENT,  ,1
47,398,D,14,1,12.0,14.0,537.00,537.13, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOQ0370,Globoquadrina tripartita,PRESENT,  ,1
47,398,D,14,1,37.0,39.0,537.00,537.38, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FCATA0024,Catapsydrax ciperoensis,PRESENT,  ,1
47,398,D,14,1,37.0,39.0,537.00,537.38, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FCATA0030,Catapsydrax dissimilis,PRESENT,  ,1
47,398,D,14,1,37.0,39.0,537.00,537.38, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FCATA0160,Catapsydrax unicavus,PRESENT,  ,1
47,398,D,14,1,37.0,39.0,537.00,537.38, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOA0362,Globorotalia opima nana,PRESENT,  ,1
47,398,D,14,1,37.0,39.0,537.00,537.38, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOG0680,Globigerina rohri,PRESENT,  ,1
47,398,D,15,1,35.0,37.0,546.50,546.86, 2,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FCATA0030,Catapsydrax dissimilis,PRESENT,  ,1
47,398,D,15,1,35.0,37.0,546.50,546.86, 2,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FCATA0160,Catapsydrax unicavus,PRESENT,  ,1
47,398,D,15,1,63.0,65.0,546.50,547.14, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FCATA0030,Catapsydrax dissimilis,PRESENT,  ,1
47,398,D,15,1,63.0,65.0,546.50,547.14, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FCATA0160,Catapsydrax unicavus,PRESENT,  ,1
47,398,D,15,1,63.0,65.0,546.50,547.14, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOA0362,Globorotalia opima nana,PRESENT,  ,1
47,398,D,15,1,63.0,65.0,546.50,547.14, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOA0364,Globorotalia opima opima,PRESENT,  ,1
47,398,D,15,1,63.0,65.0,546.50,547.14, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOG0680,Globigerina rohri,PRESENT,  ,1
47,398,D,15,1,63.0,65.0,546.50,547.14, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOQ0370,Globoquadrina tripartita,PRESENT,  ,1
47,398,D,15,1,117.0,119.0,546.50,547.68, 1,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOA0364,Globorotalia opima opima,COMMON,  ,1
47,398,D,15,2,11.0,13.0,546.50,548.12, 4,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FCATA0030,Catapsydrax dissimilis,PRESENT,  ,1
47,398,D,15,2,11.0,13.0,546.50,548.12, 4,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FCATA0160,Catapsydrax unicavus,PRESENT,  ,1
47,398,D,15,2,11.0,13.0,546.50,548.12, 4,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOG0680,Globigerina rohri,PRESENT,  ,1
47,398,D,15,2,11.0,13.0,546.50,548.12, 4,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOQ0370,Globoquadrina tripartita,PRESENT,  ,1
