Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
116, 719,A,Initial Reports          ,      37.700,    0.470000,N/A
,,,,,,
116, 719,A,Initial Reports          ,     153.100,    0.930000,N/A
,,,,,,
116, 719,A,Initial Reports          ,     168.500,    2.200000,N/A
,,,,,,
116, 719,A,Initial Reports          ,     168.800,    2.470000,N/A
,,,,,,
116, 719,A,Initial Reports          ,     203.700,    3.500000,N/A
,,,,,,
116, 719,A,Initial Reports          ,     277.300,    5.300000,N/A
,,,,,,
116, 719,A,Initial Reports          ,     285.300,    5.600000,N/A
,,,,,,
116, 719,A,Initial Reports          ,     385.700,    5.900000,N/A
,,,,,,
