Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,MAJ Lith. prefix+name [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Clast abundance,Macrofossil,MAJ Lith. ave. grain size ,Diagenetic constituent,Diagenetic constituent composition,General interval comment,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Lithology Suffix,Minor Lithology Prefix,Minor Lithology Suffix,Minor Lithology Name,row_index
363-U1485A-3H-6-A,94,112,25.44,25.62,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,3,H,6,A,,,,,45
363-U1485A-3H-6-A,112,117,25.62,25.67,,silty sand [S54],silty sand,,10Y 3/1 (very dark greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,3,H,6,A,,,,,46
363-U1485A-3H-6-A,117,140,25.67,25.9,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,3,H,6,A,,,,,47
363-U1485A-3H-7-A,0,89,26,26.89,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,3,H,7,A,,,,,48
363-U1485A-3H-CC-A,0,8,26.89,26.97,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,3,H,CC,A,,,,,49
363-U1485A-3H-CC-A,8,14,26.97,27.03,,silty sand [S54],silty sand,,10Y 3/1 (very dark greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,3,H,CC,A,,,,,50
363-U1485A-3H-CC-A,14,24,27.03,27.13,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,3,H,CC,A,,,,,51
363-U1485A-4H-1-A,0,60,26.5,27.1,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,4,H,1,A,,,,,52
363-U1485A-4H-2-A,0,35,27.1,27.45,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,4,H,2,A,,,,,53
363-U1485A-4H-2-A,41,85,27.51,27.95,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,4,H,2,A,,,,,54
363-U1485A-4H-2-A,85,87,27.95,27.97,,silty sand [S54],silty sand,,5GY 3/1 (very dark greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,4,H,2,A,,,,,55
363-U1485A-4H-2-A,87,132,27.97,28.42,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,4,H,2,A,,,,,56
363-U1485A-4H-2-A,132,143,28.42,28.53,,silty sand [S54],silty sand,,5GY 3/1 (very dark greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,4,H,2,A,,,,,57
363-U1485A-4H-2-A,143,145,28.53,28.55,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,4,H,2,A,,,,,58
363-U1485A-4H-3-A,0,93,28.6,29.53,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,4,H,3,A,,,,,59
363-U1485A-4H-3-A,93,94,29.53,29.54,,silty sand [S54],silty sand,,5GY 3/1 (very dark greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,4,H,3,A,,,,,60
363-U1485A-4H-3-A,94,112,29.54,29.72,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,4,H,3,A,,,,,61
363-U1485A-4H-3-A,112,114,29.72,29.74,,silty sand [S54],silty sand,,5GY 3/1 (very dark greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,4,H,3,A,,,,,62
363-U1485A-4H-3-A,114,134,29.74,29.94,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,4,H,3,A,,,,,63
363-U1485A-4H-4-A,0,15,29.99,30.14,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,4,H,4,A,,,,,64
363-U1485A-4H-4-A,15,18,30.14,30.17,,silty sand [S54],silty sand,,5GY 3/1 (very dark greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,4,H,4,A,,,,,65
363-U1485A-4H-4-A,18,67,30.17,30.66,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,4,H,4,A,,,,,66
363-U1485A-4H-4-A,67,69,30.66,30.68,,silty sand [S54],silty sand,,5GY 3/1 (very dark greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,4,H,4,A,,,,,67
363-U1485A-4H-4-A,69,101,30.68,31,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,4,H,4,A,,,,,68
363-U1485A-4H-4-A,101,108,31,31.07,,silty sand [S54],silty sand,,5GY 3/1 (very dark greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,4,H,4,A,,,,,69
363-U1485A-4H-4-A,108,108,31.07,31.07,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,4,H,4,A,,,,,70
363-U1485A-4H-5-A,0,7,31.17,31.24,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,4,H,5,A,,,,,71
363-U1485A-4H-5-A,12,16,31.29,31.33,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,4,H,5,A,,,,,72
363-U1485A-4H-5-A,16,18,31.33,31.35,,silty sand [S54],silty sand,,5GY 3/1 (very dark greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,4,H,5,A,,,,,73
363-U1485A-4H-5-A,18,45,31.35,31.62,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,4,H,5,A,,,,,74
363-U1485A-4H-5-A,45,50,31.62,31.67,,silty sand [S54],silty sand,,5GY 3/1 (very dark greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,4,H,5,A,,,,,75
363-U1485A-4H-5-A,50,59,31.67,31.76,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,4,H,5,A,,,,,76
363-U1485A-4H-5-A,59,64,31.76,31.81,,silty sand [S54],silty sand,,5GY 3/1 (very dark greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,4,H,5,A,,,,,77
363-U1485A-4H-5-A,64,73,31.81,31.9,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,4,H,5,A,,,,,78
363-U1485A-4H-5-A,77,80,31.94,31.97,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,4,H,5,A,,,,,79
363-U1485A-4H-5-A,80,83,31.97,32,,silty sand [S54],silty sand,,5GY 3/1 (very dark greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,4,H,5,A,,,,,80
363-U1485A-4H-5-A,83,108,32,32.25,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,4,H,5,A,,,,,81
363-U1485A-4H-5-A,108,112,32.25,32.29,,silty sand [S54],silty sand,,5GY 3/1 (very dark greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,4,H,5,A,,,,,82
363-U1485A-4H-5-A,112,115,32.29,32.32,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,4,H,5,A,,,,,83
363-U1485A-4H-5-A,115,119,32.32,32.36,,silty sand [S54],silty sand,,5GY 3/1 (very dark greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,4,H,5,A,,,,,84
363-U1485A-4H-5-A,119,125,32.36,32.42,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,4,H,5,A,,,,,85
363-U1485A-4H-5-A,128,145,32.45,32.62,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,4,H,5,A,,,,,86
363-U1485A-4H-6-A,0,2,32.67,32.69,,silty sand [S54],silty sand,,5GY 3/1 (very dark greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,4,H,6,A,,,,,87
363-U1485A-4H-6-A,2,38,32.69,33.05,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,4,H,6,A,,,,,88
363-U1485A-4H-6-A,45,78,33.12,33.45,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,4,H,6,A,,,,,89
363-U1485A-4H-6-A,78,85,33.45,33.52,,silty sand [S54],silty sand,,5GY 3/1 (very dark greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,4,H,6,A,,,,,90
363-U1485A-4H-6-A,85,125,33.52,33.92,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,4,H,6,A,,,,,91
363-U1485A-4H-7-A,0,8,33.97,34.05,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,4,H,7,A,,,,,92
363-U1485A-4H-7-A,19,93,34.16,34.9,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,4,H,7,A,,,,,93
363-U1485A-4H-7-A,93,95,34.9,34.92,,silty sand [S54],silty sand,,5GY 3/1 (very dark greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,4,H,7,A,,,,,94
363-U1485A-4H-7-A,95,108,34.92,35.05,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,4,H,7,A,,,,,95
363-U1485A-4H-7-A,108,110,35.05,35.07,,silty sand [S54],silty sand,,5GY 3/1 (very dark greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,4,H,7,A,,,,,96
363-U1485A-4H-7-A,110,120,35.07,35.17,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,4,H,7,A,,,,,97
363-U1485A-4H-7-A,120,123,35.17,35.2,,silty sand [S54],silty sand,,5GY 3/1 (very dark greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,4,H,7,A,,,,,98
363-U1485A-4H-7-A,123,133.5,35.2,35.305,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,4,H,7,A,,,,,99
363-U1485A-4H-8-A,0,76,35.47,36.23,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,4,H,8,A,,,,,100
363-U1485A-4H-CC-A,0,33,36.23,36.56,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,4,H,CC,A,,,,,101
363-U1485A-5H-1-A,0,100,36,37,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,5,H,1,A,,,,,102
363-U1485A-5H-1-A,106,145,37.06,37.45,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,5,H,1,A,,,,,103
363-U1485A-5H-2-A,0,131,37.5,38.81,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,5,H,2,A,,,,,104
363-U1485A-5H-2-A,131,142,38.81,38.92,,silty sand [S54],silty sand,,5GY 3/1 (very dark greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,5,H,2,A,,,,,105
363-U1485A-5H-2-A,142,144,38.92,38.94,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,5,H,2,A,,,,,106
363-U1485A-5H-3-A,0,128,38.99,40.27,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,5,H,3,A,,,,,107
363-U1485A-5H-3-A,128,134,40.27,40.33,,silty sand [S54],silty sand,,5GY 3/1 (very dark greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,5,H,3,A,,,,,108
363-U1485A-5H-3-A,134,140,40.33,40.39,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,5,H,3,A,,,,,109
363-U1485A-5H-4-A,0,101,40.49,41.5,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,5,H,4,A,,,,,110
363-U1485A-5H-4-A,110,137,41.59,41.86,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,5,H,4,A,,,,,111
363-U1485A-5H-5-A,0,23,41.92,42.15,,silty sand [S54],silty sand,,5GY 3/1 (very dark greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,5,H,5,A,,,,,112
