Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,MAJ Lith. prefix+name [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Clast abundance,Macrofossil,MAJ Lith. ave. grain size ,Diagenetic constituent,Diagenetic constituent composition,General interval comment,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Lithology Suffix,Minor Lithology Prefix,Minor Lithology Suffix,Minor Lithology Name,row_index
363-U1486D-4H-6-A,45,100,27.01,27.56,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,D,4,H,6,A,,,,,50
363-U1486D-4H-6-A,100,125,27.56,27.81,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,D,4,H,6,A,,,,,51
363-U1486D-4H-6-A,125,128,27.81,27.84,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,N 3 (very dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1486,D,4,H,6,A,,,,,52
363-U1486D-4H-6-A,128,151,27.84,28.07,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,D,4,H,6,A,,,,,53
363-U1486D-4H-7-A,0,123,28.07,29.3,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5Y 6/4 (pale olive),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,D,4,H,7,A,,,,,54
363-U1486D-4H-CC-A,0,74,29.3,30.04,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,D,4,H,CC,A,,,,,55
363-U1486D-5H-1-A,0,43,29.7,30.13,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,D,5,H,1,A,,,,,56
363-U1486D-5H-1-A,43,77,30.13,30.47,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,D,5,H,1,A,,,,,57
363-U1486D-5H-1-A,77,108,30.47,30.78,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,D,5,H,1,A,,,,,58
363-U1486D-5H-1-A,108,139,30.78,31.09,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,D,5,H,1,A,,,,,59
363-U1486D-5H-1-A,139,150,31.09,31.2,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,D,5,H,1,A,,,,,60
363-U1486D-5H-2-A,0,150,31.2,32.7,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,D,5,H,2,A,,,,,61
363-U1486D-5H-3-A,0,126,32.7,33.96,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,D,5,H,3,A,,,,,62
363-U1486D-5H-3-A,126,150,33.96,34.2,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,D,5,H,3,A,,,,,63
363-U1486D-5H-4-A,0,150,34.2,35.7,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,Thin ash at 77 cm.,,,,,,,,,,,,,363,U1486,D,5,H,4,A,,,,,64
363-U1486D-5H-5-A,0,150,35.7,37.2,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,Thin ash at 70 cm.,,,,,,,,,,,,,363,U1486,D,5,H,5,A,,,,,65
363-U1486D-5H-6-A,0,123,37.2,38.43,,nannofossil clay [X363],nannofossil clay,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,D,5,H,6,A,,,,,66
363-U1486D-5H-6-A,123,131,38.43,38.51,,ashy clayey silt [X363],ashy clayey silt,,5YR 4/2 (dark reddish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1486,D,5,H,6,A,,,,,67
363-U1486D-5H-6-A,131,150,38.51,38.7,,nannofossil clay [X363],nannofossil clay,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,D,5,H,6,A,,,,,68
363-U1486D-5H-7-A,0,75,38.7,39.45,,nannofossil clay [X363],nannofossil clay,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,D,5,H,7,A,,,,,69
363-U1486D-5H-CC-A,0,25,39.45,39.7,,nannofossil clay [X363],nannofossil clay,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,D,5,H,CC,A,,,,,70
363-U1486D-6H-1-A,0,65,39.2,39.85,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5Y 6/2 (light olive gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,D,6,H,1,A,,,,,71
363-U1486D-6H-1-A,65,67,39.85,39.87,,ash(tuff) [MMK88m],ash(tuff),,10YR 5/2 (grayish brown),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,D,6,H,1,A,,,,,72
363-U1486D-6H-1-A,67,114,39.87,40.34,clay-rich foraminifer-rich [X363],nannofossil ooze [Leg339],clay-rich foraminifer-rich nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,D,6,H,1,A,,,,,73
363-U1486D-6H-1-A,114,117,40.34,40.37,,ash(tuff) [MMK88m],ash(tuff),,5YR 4/1 (dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,D,6,H,1,A,,,,,74
363-U1486D-6H-1-A,117,150,40.37,40.7,clay-rich foraminifer-rich [X363],nannofossil ooze [Leg339],clay-rich foraminifer-rich nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,D,6,H,1,A,,,,,75
363-U1486D-6H-2-A,0,63,40.7,41.33,clay-rich foraminifer-rich [X363],nannofossil ooze [Leg339],clay-rich foraminifer-rich nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,D,6,H,2,A,,,,,76
363-U1486D-6H-2-A,63,150,41.33,42.2,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5Y 6/2 (light olive gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,D,6,H,2,A,,,,,77
363-U1486D-6H-3-A,0,12.8,42.2,42.328,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5Y 6/2 (light olive gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,D,6,H,3,A,,,,,78
363-U1486D-6H-3-A,12.8,13,42.328,42.33,,ash(tuff) [MMK88m],ash(tuff),,10YR 2/1 (black),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,D,6,H,3,A,,,,,79
363-U1486D-6H-3-A,13,62,42.33,42.82,clay-rich foraminifer-rich [X363],nannofossil ooze [Leg339],clay-rich foraminifer-rich nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,D,6,H,3,A,,,,,80
363-U1486D-6H-3-A,62,64,42.82,42.84,,ash(tuff) [MMK88m],ash(tuff),,10YR 4/2 (dark grayish brown),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,D,6,H,3,A,,,,,81
363-U1486D-6H-3-A,64,120,42.84,43.4,clay-rich foraminifer-rich [X363],nannofossil ooze [Leg339],clay-rich foraminifer-rich nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,D,6,H,3,A,,,,,82
363-U1486D-6H-3-A,120,150,43.4,43.7,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5Y 6/2 (light olive gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,D,6,H,3,A,,,,,83
363-U1486D-6H-4-A,0,118,43.7,44.88,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5Y 6/2 (light olive gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,D,6,H,4,A,,,,,84
363-U1486D-6H-4-A,118,150,44.88,45.2,clay-rich foraminifer-rich [X363],nannofossil ooze [Leg339],clay-rich foraminifer-rich nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,D,6,H,4,A,,,,,85
363-U1486D-6H-5-A,0,46,45.2,45.66,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5Y 6/2 (light olive gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,D,6,H,5,A,,,,,86
363-U1486D-6H-5-A,46,49,45.66,45.69,,ash(tuff) [MMK88m],ash(tuff),,10YR 4/2 (dark grayish brown),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,D,6,H,5,A,,,,,87
363-U1486D-6H-5-A,49,86,45.69,46.06,clay-rich foraminifer-rich [X363],nannofossil ooze [Leg339],clay-rich foraminifer-rich nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,D,6,H,5,A,,,,,88
363-U1486D-6H-5-A,86,150,46.06,46.7,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5Y 6/2 (light olive gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,D,6,H,5,A,,,,,89
363-U1486D-6H-6-A,0,109,46.7,47.79,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5Y 6/2 (light olive gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,D,6,H,6,A,,,,,90
363-U1486D-6H-6-A,109,123,47.79,47.93,clay-rich foraminifer-rich [X363],nannofossil ooze [Leg339],clay-rich foraminifer-rich nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,D,6,H,6,A,,,,,91
363-U1486D-6H-6-A,123,150,47.93,48.2,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5Y 6/2 (light olive gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,D,6,H,6,A,,,,,92
363-U1486D-6H-7-A,0,67,48.2,48.87,clay-rich foraminifer-rich [X363],nannofossil ooze [Leg339],clay-rich foraminifer-rich nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,D,6,H,7,A,,,,,93
363-U1486D-6H-CC-A,0,21,48.87,49.08,clay-rich foraminifer-rich [X363],nannofossil ooze [Leg339],clay-rich foraminifer-rich nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,D,6,H,CC,A,,,,,94
363-U1486D-7H-1-A,0,3,48.7,48.73,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5Y 6/2 (light olive gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,D,7,H,1,A,,,,,95
363-U1486D-7H-1-A,3,4,48.73,48.74,,ash(tuff) [MMK88m],ash(tuff),,10YR 2/1 (black),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,D,7,H,1,A,,,,,96
363-U1486D-7H-1-A,4,150,48.74,50.2,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5Y 6/2 (light olive gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,D,7,H,1,A,,,,,97
363-U1486D-7H-2-A,0,150,50.2,51.7,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5Y 6/2 (light olive gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,D,7,H,2,A,,,,,98
363-U1486D-7H-3-A,0,15,51.7,51.85,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5Y 6/2 (light olive gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,D,7,H,3,A,,,,,99
363-U1486D-7H-3-A,15,16,51.85,51.86,,ash(tuff) [MMK88m],ash(tuff),,5YR 4/2 (dark reddish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,D,7,H,3,A,,,,,100
363-U1486D-7H-3-A,16,74,51.86,52.44,clay-rich foraminifer-rich [X363],nannofossil ooze [Leg339],clay-rich foraminifer-rich nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,D,7,H,3,A,,,,,101
363-U1486D-7H-3-A,74,80,52.44,52.5,,ash(tuff) [MMK88m],ash(tuff),,5YR 4/1 (dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,D,7,H,3,A,,,,,102
