Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,MAJ Lith. prefix+name [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Clast abundance,Macrofossil,MAJ Lith. ave. grain size ,Diagenetic constituent,Diagenetic constituent composition,General interval comment,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Lithology Suffix,Minor Lithology Prefix,Minor Lithology Suffix,Minor Lithology Name,row_index
363-U1490A-3H-3-A,0,32,16.7,17.02,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,3,H,3,A,,,,,34
363-U1490A-3H-3-A,32,38,17.02,17.08,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,3,H,3,A,,,,,35
363-U1490A-3H-3-A,38,132,17.08,18.02,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,3,H,3,A,,,,,36
363-U1490A-3H-3-A,132,134,18.02,18.04,clay-bearing nannofossil-rich [X363],foraminiferal ooze [Leg339],clay-bearing nannofossil-rich foraminiferal ooze,,N 8 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,3,H,3,A,,,,,37
363-U1490A-3H-3-A,134,140,18.04,18.1,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,3,H,3,A,,,,,38
363-U1490A-3H-4-A,0,31,18.2,18.51,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,3,H,4,A,,,,,39
363-U1490A-3H-4-A,31,50,18.51,18.7,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,3,H,4,A,,,,,40
363-U1490A-3H-4-A,50,143,18.7,19.63,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,3,H,4,A,,,,,41
363-U1490A-3H-4-A,143,146,19.63,19.66,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,3,H,4,A,,,,,42
363-U1490A-3H-4-A,146,150,19.66,19.7,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,3,H,4,A,,,,,43
363-U1490A-3H-5-A,0,112,19.7,20.82,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,3,H,5,A,,,,,44
363-U1490A-3H-5-A,112,116,20.82,20.86,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,3,H,5,A,,,,,45
363-U1490A-3H-5-A,116,150,20.86,21.2,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,3,H,5,A,,,,,46
363-U1490A-3H-6-A,0,70,21.2,21.9,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,3,H,6,A,,,,,47
363-U1490A-3H-6-A,70,80,21.9,22,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,3,H,6,A,,,,,48
363-U1490A-3H-6-A,80,82,22,22.02,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,3,H,6,A,,,,,49
363-U1490A-3H-6-A,82,108,22.02,22.28,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,3,H,6,A,,,,,50
363-U1490A-3H-6-A,108,117,22.28,22.37,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,3,H,6,A,,,,,51
363-U1490A-3H-6-A,117,140,22.37,22.6,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,3,H,6,A,,,,,52
363-U1490A-3H-7-A,0,37,22.7,23.07,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,3,H,7,A,,,,,53
363-U1490A-3H-7-A,37,43,23.07,23.13,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,3,H,7,A,,,,,54
363-U1490A-3H-7-A,43,70,23.13,23.4,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,3,H,7,A,,,,,55
363-U1490A-3H-CC-A,0,14,23.4,23.54,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,3,H,CC,A,,,,,56
363-U1490A-4H-1-A,0,10,23.2,23.3,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,4,H,1,A,,,,,57
363-U1490A-4H-1-A,10,62,23.3,23.82,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,4,H,1,A,,,,,58
363-U1490A-4H-1-A,62,90,23.82,24.1,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,4,H,1,A,,,,,59
363-U1490A-4H-1-A,90,146,24.1,24.66,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,4,H,1,A,,,,,60
363-U1490A-4H-1-A,146,150,24.66,24.7,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,4,H,1,A,,,,,61
363-U1490A-4H-2-A,0,4,24.7,24.74,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,4,H,2,A,,,,,62
363-U1490A-4H-2-A,4,28,24.74,24.98,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,4,H,2,A,,,,,63
363-U1490A-4H-2-A,28,38,24.98,25.08,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,4,H,2,A,,,,,64
363-U1490A-4H-2-A,38,89,25.08,25.59,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,4,H,2,A,,,,,65
363-U1490A-4H-2-A,89,95,25.59,25.65,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,5BG 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,4,H,2,A,,,,,66
363-U1490A-4H-2-A,95,150,25.65,26.2,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,4,H,2,A,,,,,67
363-U1490A-4H-3-A,0,39,26.2,26.59,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,4,H,3,A,,,,,68
363-U1490A-4H-3-A,39,52,26.59,26.72,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,4,H,3,A,,,,,69
363-U1490A-4H-3-A,52,96,26.72,27.16,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,4,H,3,A,,,,,70
363-U1490A-4H-3-A,96,111,27.16,27.31,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8.5 (white),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,4,H,3,A,,,,,71
363-U1490A-4H-3-A,111,132,27.31,27.52,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,4,H,3,A,,,,,72
363-U1490A-4H-3-A,132,140,27.52,27.6,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,5PB 8/1 (light bluish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,4,H,3,A,,,,,73
363-U1490A-4H-4-A,0,20,27.7,27.9,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,5PB 8/1 (light bluish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,4,H,4,A,,,,,74
363-U1490A-4H-4-A,20,68,27.9,28.38,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,4,H,4,A,,,,,75
363-U1490A-4H-4-A,68,119,28.38,28.89,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,4,H,4,A,,,,,76
363-U1490A-4H-4-A,119,150,28.89,29.2,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,4,H,4,A,,,,,77
363-U1490A-4H-5-A,0,18,29.2,29.38,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,4,H,5,A,,,,,78
363-U1490A-4H-5-A,18,25,29.38,29.45,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,5PB 8/1 (light bluish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,4,H,5,A,,,,,79
363-U1490A-4H-5-A,25,150,29.45,30.7,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,4,H,5,A,,,,,80
363-U1490A-4H-6-A,0,12,30.7,30.82,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,4,H,6,A,,,,,81
363-U1490A-4H-6-A,12,47,30.82,31.17,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,4,H,6,A,,,,,82
363-U1490A-4H-6-A,47,104,31.17,31.74,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,4,H,6,A,,,,,83
363-U1490A-4H-6-A,104,107,31.74,31.77,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,5PB 8/1 (light bluish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,4,H,6,A,,,,,84
363-U1490A-4H-6-A,107,119,31.77,31.89,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,4,H,6,A,,,,,85
363-U1490A-4H-7-A,0,38,31.89,32.27,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,4,H,7,A,,,,,86
363-U1490A-4H-7-A,38,101,32.27,32.9,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,2.5Y 8/2 (pale yellow),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,4,H,7,A,,,,,87
363-U1490A-4H-CC-A,0,10,32.9,33,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,2.5Y 8/2 (pale yellow),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,4,H,CC,A,,,,,88
363-U1490A-5H-1-A,0,16,32.7,32.86,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,5,H,1,A,,,,,89
363-U1490A-5H-1-A,16,19,32.86,32.89,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,5PB 7/1 (light bluish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,5,H,1,A,,,,,90
363-U1490A-5H-1-A,19,150,32.89,34.2,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,5,H,1,A,,,,,91
363-U1490A-5H-2-A,0,77,34.2,34.97,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,5,H,2,A,,,,,92
363-U1490A-5H-2-A,77,90,34.97,35.1,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,5PB 7/1 (light bluish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,5,H,2,A,,,,,93
363-U1490A-5H-2-A,90,150,35.1,35.7,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,5,H,2,A,,,,,94
363-U1490A-5H-3-A,0,30,35.7,36,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,5,H,3,A,,,,,95
363-U1490A-5H-3-A,30,45,36,36.15,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,5PB 7/1 (light bluish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,5,H,3,A,,,,,96
363-U1490A-5H-3-A,45,150,36.15,37.2,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,5,H,3,A,,,,,97
363-U1490A-5H-4-A,0,51,37.2,37.71,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10Y 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,5,H,4,A,,,,,98
363-U1490A-5H-4-A,51,150,37.71,38.7,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,5,H,4,A,,,,,99
363-U1490A-5H-5-A,0,25,38.7,38.95,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,5,H,5,A,,,,,100
363-U1490A-5H-5-A,25,35,38.95,39.05,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8.5 (white),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,5,H,5,A,,,,,101
363-U1490A-5H-5-A,35,150,39.05,40.2,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,5,H,5,A,,,,,102
363-U1490A-5H-6-A,0,111,40.2,41.31,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,5,H,6,A,,,,,103
