Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,MAJ Lith. prefix+name+suffix [read only],TEPHRA type,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Bioturbation intensity rank [read only],Clast abundance,Number of clasts (>2mm),Clast 1 igneous -  grain size,Clast 1 igneous -  roundness,Clast 2 sediment - grain size,Clast 2 sediment - roundness,Clast 3 metamorphic - grain size,Clast 3 metamorphic - roundness,Lith. accessory shell fragment,Lith. accessory cement,Lith. accessory nodule/concretion,Lith. accessory sulfide,Lithological accessories comment,Macrofossil,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank [read only],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank [read only],Diagenetic constituent,Diagenetic constituent composition,Deformational structures,structure,General interval comment,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W
346-U1430A-3H-5-A,0,9,19.1,19.19,,clayey silt [MMK88],with foraminifers [Leg339],clayey silt  with foraminifers ,,,,lamination,5Y 3/1 (very dark gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,5,A
346-U1430A-3H-5-A,9,9.5,19.19,19.195,,tephra [FS84],,tephra ,vitric,,,,N 2.5 (black),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,5,A
346-U1430A-3H-5-A,9.5,34.5,19.195,19.445,,clayey silt [MMK88],with foraminifers [Leg339],clayey silt  with foraminifers ,,,,lamination,5Y 3/1 (very dark gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,5,A
346-U1430A-3H-5-A,34.5,35,19.445,19.45,,tephra [FS84],,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,5,A
346-U1430A-3H-5-A,35,45,19.45,19.55,,clayey silt [MMK88],with foraminifers [Leg339],clayey silt  with foraminifers ,,,,lamination,5Y 3/1 (very dark gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,5,A
346-U1430A-3H-5-A,45,49,19.55,19.59,,tephra [FS84],,tephra ,pumice,,,,N 8 (white),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,5,A
346-U1430A-3H-5-A,49,60.5,19.59,19.705,,clayey silt [MMK88],with foraminifers [Leg339],clayey silt  with foraminifers ,,,,lamination,5Y 3/1 (very dark gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,5,A
346-U1430A-3H-5-A,60.5,62,19.705,19.72,,tephra [FS84],,tephra ,vitric,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,5,A
346-U1430A-3H-5-A,62,66,19.72,19.76,,clayey silt [MMK88],with foraminifers [Leg339],clayey silt  with foraminifers ,,,,lamination,5Y 3/1 (very dark gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,5,A
346-U1430A-3H-5-A,66,78,19.76,19.88,,clayey silt [MMK88],,clayey silt ,,,,,5GY 5/1 (greenish gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,5,A
346-U1430A-3H-5-A,78,82,19.88,19.92,,silty clay [MMK88],,silty clay ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,5,A
346-U1430A-3H-5-A,82,93,19.92,20.03,,clayey silt [MMK88],,clayey silt ,,,,,5GY 5/1 (greenish gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,5,A
346-U1430A-3H-5-A,93,115,20.03,20.25,foraminifer rich,clayey silt [MMK88],,foraminifer rich clayey silt ,,,,lamination,5Y 5/2 (olive gray),,,,,,,,,,,,,,,,,foraminifer rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,5,A
346-U1430A-3H-5-A,115,122,20.25,20.32,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,5GY 7/1 (light greenish gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,5,A
346-U1430A-3H-5-A,122,122.5,20.32,20.325,,tephra [FS84],,tephra ,scoria,,,,N 2.5 (black),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,5,A
346-U1430A-3H-5-A,122.5,123,20.325,20.33,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,5GY 7/1 (light greenish gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,5,A
346-U1430A-3H-5-A,123,125,20.33,20.35,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,5,A
346-U1430A-3H-5-A,125,131,20.35,20.41,,foraminiferal ooze [Leg339],,foraminiferal ooze ,,,,lamination,5Y 7/2 (light gray),,,,,,,,,,,,,,,,,foraminiferal ooze ,foraminiferal ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,5,A
346-U1430A-3H-5-A,131,132,20.41,20.42,,tephra [FS84],,tephra ,vitric,,,,N 3 (very dark gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,5,A
346-U1430A-3H-5-A,132,141,20.42,20.51,,foraminiferal ooze [Leg339],,foraminiferal ooze ,,,,lamination,5Y 7/2 (light gray),,,,,,,,,,,,,,,,,foraminiferal ooze ,foraminiferal ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,5,A
346-U1430A-3H-5-A,141,149,20.51,20.59,,clayey silt [MMK88],,clayey silt ,,,,,5GY 5/1 (greenish gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,5,A
346-U1430A-3H-5-A,149,150,20.59,20.6,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,5GY 7/1 (light greenish gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,5,A
346-U1430A-3H-6-A,0,10,20.6,20.7,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,5GY 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,6,A
346-U1430A-3H-6-A,10,39,20.7,20.99,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,,,,lamination,5Y 6/2 (light olive gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,6,A
346-U1430A-3H-6-A,39,40,20.99,21,,tephra [FS84],,tephra ,vitric,,,,N 2.5 (black),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,6,A
346-U1430A-3H-6-A,40,43.5,21,21.035,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,,,,lamination,5Y 6/2 (light olive gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,6,A
346-U1430A-3H-6-A,43.5,44,21.035,21.04,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,6,A
346-U1430A-3H-6-A,44,47,21.04,21.07,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,,,,lamination,5Y 6/2 (light olive gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,6,A
346-U1430A-3H-6-A,47,60,21.07,21.2,,silty clay [MMK88],,silty clay ,,,,color banding,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,6,A
346-U1430A-3H-6-A,60,62,21.2,21.22,,tephra [FS84],,tephra ,pumice,,,patch or bleb,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,6,A
346-U1430A-3H-6-A,62,65,21.22,21.25,,silty clay [MMK88],,silty clay ,,,,color banding,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,6,A
346-U1430A-3H-6-A,65,66,21.25,21.26,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,6,A
346-U1430A-3H-6-A,66,140,21.26,22,,silty clay [MMK88],,silty clay ,,,,color banding,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,6,A
346-U1430A-3H-6-A,140,144,22,22.04,,,,,pumice,volcaniclastic-bearing,2,,N 8 (white),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,6,A
346-U1430A-3H-6-A,140,150,22,22.1,foraminifer rich,clayey silt [MMK88],,foraminifer rich clayey silt ,,,,,5Y 5/3 (olive),heavy [DB86],3,,,,,,,,,,,,,,,foraminifer rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,6,A
346-U1430A-3H-7-A,0,27,22.1,22.37,foraminifer rich,clayey silt [MMK88],,foraminifer rich clayey silt ,,,,,5Y 5/3 (olive),heavy [DB86],3,,,,,,,,,,,,,,,foraminifer rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,7,A
346-U1430A-3H-7-A,27,55,22.37,22.65,,silty clay [MMK88],,silty clay ,,,,,5Y 3/1 (very dark gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,7,A
346-U1430A-3H-CC-A,0,14,22.65,22.79,,silty clay [MMK88],,silty clay ,,,,,5Y 2.5/2 (black),slight [DB86],1,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,CC,A
346-U1430A-3H-CC-A,14,16,22.79,22.81,,tephra [FS84],,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,CC,A
346-U1430A-3H-CC-A,16,28,22.81,22.93,,silty clay [MMK88],,silty clay ,,,,,5Y 2.5/2 (black),slight [DB86],1,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,3,H,CC,A
346-U1430A-4H-1-A,0,13,22.6,22.73,,tephra [FS84],,tephra ,pumice,,,,N 8 (white),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,1,A
346-U1430A-4H-1-A,13,24,22.73,22.84,,calcareous ooze [Leg339],,calcareous ooze ,,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,calcareous ooze ,calcareous ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,1,A
346-U1430A-4H-1-A,24,25,22.84,22.85,,tephra [FS84],,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,1,A
346-U1430A-4H-1-A,25,28,22.85,22.88,,calcareous ooze [Leg339],,calcareous ooze ,,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,calcareous ooze ,calcareous ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,1,A
346-U1430A-4H-1-A,28,40,22.88,23,,tephra [FS84],,tephra ,pumice,,,,N 8 (white),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,1,A
346-U1430A-4H-1-A,40,64,23,23.24,,calcareous ooze [Leg339],,calcareous ooze ,,,,color banding,5Y 5/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,calcareous ooze ,calcareous ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,1,A
346-U1430A-4H-1-A,53,55,23.13,23.15,,,,,pumice,,,patch or bleb,N 8 (white),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,1,A
346-U1430A-4H-1-A,64,68,23.24,23.28,,tephra [FS84],,tephra ,pumice,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,1,A
346-U1430A-4H-1-A,68,126,23.28,23.86,,calcareous ooze [Leg339],,calcareous ooze ,,,,color banding,5Y 5/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,calcareous ooze ,calcareous ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,1,A
346-U1430A-4H-1-A,126,129,23.86,23.89,,tephra [FS84],,tephra ,,,,,N 8 (white),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,1,A
346-U1430A-4H-1-A,129,150,23.89,24.1,,calcareous ooze [Leg339],,calcareous ooze ,,,,color banding,5Y 5/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,calcareous ooze ,calcareous ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,1,A
346-U1430A-4H-2-A,0,58,24.1,24.68,,calcareous ooze [Leg339],,calcareous ooze ,,,,color banding,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,calcareous ooze ,calcareous ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,2,A
346-U1430A-4H-2-A,58,66,24.68,24.76,,tephra [FS84],,tephra ,pumice,,,,N 8 (white),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,2,A
346-U1430A-4H-2-A,66,87,24.76,24.97,,calcareous ooze [Leg339],,calcareous ooze ,,,,color banding,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,calcareous ooze ,calcareous ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,2,A
346-U1430A-4H-2-A,87,101,24.97,25.11,,clayey silt [MMK88],,clayey silt ,,,,lamination,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,2,A
346-U1430A-4H-2-A,101,150,25.11,25.6,,calcareous ooze [Leg339],,calcareous ooze ,,,,color banding,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,calcareous ooze ,calcareous ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,2,A
346-U1430A-4H-2-A,134,135,25.44,25.45,,,,,pumice,,,patch or bleb,N 8 (white),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,2,A
346-U1430A-4H-3-A,0,10,25.6,25.7,,calcareous ooze [Leg339],,calcareous ooze ,,,,,5Y 3/2 (dark olive gray),heavy [DB86],3,,,,,,,,,,,,,,,calcareous ooze ,calcareous ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,3,A
346-U1430A-4H-3-A,10,72,25.7,26.32,nannofossil rich,clayey silt [MMK88],,nannofossil rich clayey silt ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,3,A
346-U1430A-4H-3-A,72,110,26.32,26.7,volcanic glass bearing,clayey silt [MMK88],,volcanic glass bearing clayey silt ,,,,,5GY 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,volcanic glass bearing  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,3,A
346-U1430A-4H-3-A,110,121,26.7,26.81,,biosiliceous ooze [Leg339],,biosiliceous ooze ,,,,lamination,7.5YR 3/2 (dark brown),,,,,,,,,,,,,,,,,biosiliceous ooze ,biosiliceous ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,3,A
346-U1430A-4H-3-A,121,150,26.81,27.1,biosiliceous rich,silty clay [MMK88],,biosiliceous rich silty clay ,,,,color banding,5Y 6/1 (gray),,,,,,,,,,,,,,,,,biosiliceous rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,3,A
346-U1430A-4H-4-A,0,38,27.1,27.48,,clayey silt [MMK88],with foraminifers [Leg339],clayey silt  with foraminifers ,,,,tilted bedding,5Y 3/1 (very dark gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,4,A
346-U1430A-4H-4-A,38,39,27.48,27.49,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,4,A
346-U1430A-4H-4-A,39,61,27.49,27.71,,clayey silt [MMK88],with foraminifers [Leg339],clayey silt  with foraminifers ,,,,tilted bedding,5Y 3/1 (very dark gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,4,A
346-U1430A-4H-4-A,61,62,27.71,27.72,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,4,A
346-U1430A-4H-4-A,62,77,27.72,27.87,,clayey silt [MMK88],with foraminifers [Leg339],clayey silt  with foraminifers ,,,,tilted bedding,5Y 3/1 (very dark gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,4,A
346-U1430A-4H-4-A,77,78,27.87,27.88,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,4,A
346-U1430A-4H-4-A,78,116,27.88,28.26,,clayey silt [MMK88],with foraminifers [Leg339],clayey silt  with foraminifers ,,,,tilted bedding,5Y 3/1 (very dark gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,4,A
346-U1430A-4H-4-A,116,117,28.26,28.27,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,5Y 6/2 (light olive gray),slight [DB86],1,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,4,A
346-U1430A-4H-4-A,117,118,28.27,28.28,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,4,A
346-U1430A-4H-4-A,118,150,28.28,28.6,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,5Y 6/2 (light olive gray),slight [DB86],1,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,4,A
346-U1430A-4H-5-A,0,45,28.6,29.05,,calcareous ooze [Leg339],,calcareous ooze ,,,,,10Y 5/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,calcareous ooze ,calcareous ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,5,A
346-U1430A-4H-5-A,45,66,29.05,29.26,,tephra [FS84],,tephra ,pumice,,,,N 8 (white),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,5,A
346-U1430A-4H-5-A,66,100,29.26,29.6,,clayey silt [MMK88],,clayey silt ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,5,A
346-U1430A-4H-5-A,100,105,29.6,29.65,,tephra [FS84],,tephra ,,,,,N 8 (white),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,5,A
346-U1430A-4H-5-A,105,117,29.65,29.77,,silty clay [MMK88],,silty clay ,,,,,10Y 5/1 (greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,5,A
346-U1430A-4H-5-A,117,118,29.77,29.78,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,5,A
346-U1430A-4H-5-A,118,150,29.78,30.1,,clayey silt [MMK88],,clayey silt ,,,,,5Y 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,5,A
346-U1430A-4H-6-A,0,18,30.1,30.28,,clayey silt [MMK88],,clayey silt ,,,,,5Y 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,6,A
346-U1430A-4H-6-A,18,105,30.28,31.15,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,10Y 5/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,6,A
346-U1430A-4H-6-A,105,112,31.15,31.22,,clayey silt [MMK88],,clayey silt ,,,,,5Y 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,6,A
346-U1430A-4H-7-A,0,2,31.22,31.24,,clayey silt [MMK88],,clayey silt ,,,,color banding,5Y 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,7,A
346-U1430A-4H-7-A,2,3,31.24,31.25,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,7,A
346-U1430A-4H-7-A,3,4,31.25,31.26,,clayey silt [MMK88],,clayey silt ,,,,color banding,5Y 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,7,A
346-U1430A-4H-7-A,4,7,31.26,31.29,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,7,A
346-U1430A-4H-7-A,7,15,31.29,31.37,,clayey silt [MMK88],,clayey silt ,,,,color banding,5Y 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,7,A
346-U1430A-4H-7-A,15,18,31.37,31.4,,tephra [FS84],,tephra ,vitric,,,normal grading,N 4 (dark gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,7,A
346-U1430A-4H-7-A,18,33,31.4,31.55,,clayey silt [MMK88],,clayey silt ,,,,color banding,5Y 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,7,A
346-U1430A-4H-7-A,25,27,31.47,31.49,,,,,vitric,,,patch or bleb,N 4 (dark gray),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,7,A
346-U1430A-4H-7-A,33,34.5,31.55,31.565,,tephra [FS84],,tephra ,pumice,,,normal grading,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,A,4,H,7,A
