Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
162, 981,B,Initial Reports          ,      48.000,    0.780000,Bruhnes/Matuyama
,,,,,,
162, 981,B,Initial Reports          ,      58.150,    0.990000,Jaramillo top
,,,,,,
162, 981,B,Initial Reports          ,      60.200,    1.070000,Jaramillo bottom
,,,,,,
162, 981,B,Initial Reports          ,      96.850,    1.770000,Olduvai top
,,,,,,
162, 981,B,Initial Reports          ,     109.900,    1.950000,Olduvai bottom
,,,,,,
162, 981,B,Initial Reports          ,     123.550,    2.140000,Reunion II top
,,,,,,
162, 981,B,Initial Reports          ,     150.350,    2.580000, 
,,,,,,
