leg,site,hole,core,section,top interval depth(cm),top of core depth(cm),top of section(m),sample midpoint depth(m),describer,rock name,piece numbers,texture data,structure data,alteration data,other information data,vesicle data,phenocryst data,groundmass mineral data,replacement mineral data,comments,unknown code
49,409,,7,6,0.0,72.00,79.50,   80.05,"WOOD, D.",CALCAREOUS SANDY MUD,,,,,,,,,,,
49,409,,7,6,55.0,72.00,80.05,   81.00,"WOOD, D.",BASALT,PCE 2 (37-45),FINE-GRAINED ZONE 1CM THICK BELOW GLASSY MARGIN,,SLIGHTLY,"GLASSY CONTACT ZONE WITH SEDIMENT (CONTAINING FORAMS) ON TOP - GLASSY MARGIN 2MM THICK, TOP OF BASALT LAVA FLOW", comments : BELOW GLASSY ZONE IS NON-VESICULAR ZONE 1CM THICK - LATER IN PCE LAVA BECOMES VESICULAR,,,,,
49,409,,7,6,55.0,72.00,80.05,   81.00,"WOOD, D.",PLAG PHYRIC BASALT,"PCE 3 (46-54), 4 (54-63), 5 (63-75), 6 (75-84), 7 (85-96), 8 (97-112), 9 (112-123), 10 (123-133), 11 (133-150)","PHYRIC, FINE TO MEDIUM-GRAINED",,SLIGHTLY DROTHERMALLY ALTERED,,"           >5          PYRITE,ZEOL,SMEC comments : IN PCE 3 |            <5          PYRITE,ZEOL,SMEC comments : IN PCES 4-11, SMALLER THAN IN PCE 3, VESICLES EMPTY OR PARTIALLY LINED - SOME WITH PYRITE AND OTHERS WITH PLATY ZEOL? AND SMEC",PLAG               TO 5,,"ZEOL comments :  ID UNCERTAIN, PLATY | SMEC | PYRITE",,
49,409,,7,7,0.0,72.00,81.00,   81.90,"WOOD, D.",PLAG SPARSELY PHYRIC BASALT,"PCE 1 (0-20), 2 (20-35), 3 (35-44), 4 (45-56), 5 (57-65), 6 (66-74), 7 (83-90)","SPARSELY PHYRIC, MEDIUM TO COARSE-GRAINED, PLAG MICROPHENOS - THIS REPRESENTS MASSIVE CENTER OF FLOW, FINE-GRAINED ZONE IN PCE 3",,SLIGHTLY,THIS DESCRIPTION INCLUDES THE CORE CATCHER,"                       SMEC,ZEOLITE |                        HEULANDITE comments : LESS VESICULAR THAN 7-6 AND VESICLES MORE INFILLED - ESPECIALLY WITH SMEC, IN PCE 1 VESICLES A ZEOL WHICH HAS COFFIN-SHAPED CRYSTALS CAN BE DISTINGUISHED WITH BINOCULAR MICROSCOPE - MAY BE HEULANDITE (A ZEOLITE FOUND IN LOW TO MEDIUM GRADE ZEOL ZONES OF ICELAND), VESICULAR ZONE IN PCE 3 CUTTING MASSIVE BASALT - REPRESENTS GAS BUBBLE TRAIL, BLUE SMEC? IN VESICLES",PLAG      2-3 comments : MICROPHENOS,,"ZEOLITE comments :  BLUE, ID UNCERTAIN | HEULAND comments :  ID UNCERTAIN | SMEC",,
49,409,,8,1,0.0,81.50,81.50,   82.00,"WOOD, D.",BASALT,"PCE 1 (0-16), 3 (26-32), 5 (44-50)",,"FLOW BANDING IN PCE 5, SEVERAL BASALT CHIPS",,,,,,,,
49,409,,8,1,0.0,81.50,81.50,   82.00,"WOOD, D.",PLAG PHYRIC BASALT,PCE 2 (16-25),PHYRIC,,,,       1    5 comments : VESICULAR,PLAG       50      TO 4,,,,
49,409,,8,1,0.0,81.50,81.50,   82.00,"WOOD, D.",PLAG MOD PHYRIC BASALT,PCE 4 (32-43),"MOD PHYRIC, FINE-GRAINED",,,,            5                           ELONGATED comments : LARGE SIZE AND SOME ELONGATED,PLAG       >5      TO 4,,,,
49,409,,8,1,51.0,81.50,82.01,   82.11,"WOOD, D.",PLAG PHYRIC BASALT,PCE 6 (51-61),"PHYRIC, FINE-GRAINED",FLOW BANDING,SLIGHTLY,"GNDMASS COLOR LIGHT GRAY, LOW POTASSIUM THOLEIITE?, FLOW BOUNDARIES? AT TOP AND BOTTOM OF SECTION",       1   >5 comments : VESICULAR,PLAG comments : MICROPHENOS | OL                 TO 2,,,,
49,409,,8,1,62.0,81.50,82.12,   82.70,"WOOD, D.",APHYRIC BASALT,"PCE 7 (62-71), 8 (72-80), 9 (80-89), 10 (89-96), 11 (96-105), 12 (106-111), 13 (111-120)","APHYRIC, FINE-GRAINED",,SLIGHTLY,,     3-4  >10          SMEC comments : SOME VESICLES HAVE SMEC LINING,,,SMEC,,
49,409,,9,1,0.0,91.00,91.00,   92.50,"WOOD, D.",APHYRIC BASALT,"PCE 1 (0-8), 2 (9-17), 3 (17-24), 4 (24-31), 5 (32-37), 6 (38-45), 7 (45-55), 8 (55-61), 9 (62-68), 10 (69-76), 11 (77-83), 12 (83-93), 13 (94-101), 14 (102-110), 15 (110-119), 16 (119-126), 17 (127-137), 18 (138-150)","APHYRIC, FINE-GRAINED","HORIZONTAL FLOW STRUCTURES - VESICLE CONCENTRATIONS IN PCES 8-10 - THESE CORRESPOND TO ZONES OF OXIDATION - SUCH HORIZONTAL STRUCTURES CONFIRM THAT THESE ARE FLOWS AND NOT DIKES, CALCITE AND BROWN FE.OX VEINS IN PCES 7-8+10-12+14+16+18",SLIGHTLY,VERY DOUBTFUL THAT OXIDIZED ZONES ARE FLOW MARGINS - JUST LATE FRACTURES WITHIN LAVA OR BOUNDARIES WITHIN A COMPOUND UNIT,"     1-330-35          CALCITE,FE.OX |                        SMEC comments : HIGHLY VESICULAR, VESICLES UP TO 5MM IN PCES 16-18, OXIDIZED ZONES ASSOCIATED WITH CALCITE AND BROWN IRON OXIDE FILLING VESICLES IN PCES 7-8+10- 12+14+16+18, VESICLES LINED WITH SMEC, VESICLE CONCENTRATIONS IN PCES 8-10",,,CALCITE | SMEC | FE.OX comments :  BROWN,,
