leg,site,hole,age mnemonic,auxiliary age mnemonic,top of section depth(m),bottom of section depth(m),special condition,age,auxiliary age,averaged age,age top of section(million years),age bottom of section(million years),average age(million years)t,data source
56,434,,PLEISTOCENE,,0.0,6.5,,NO AGE GIVEN,,NO AGE GIVEN,0.011,  1.8,.9055,DSDP INITIAL REPORTS
56,434,,UPPER PLIOCENE,,6.5,44.5,,NO AGE GIVEN,,NO AGE GIVEN,  1.8,  3.4,  2.6,DSDP INITIAL REPORTS
56,434,,UPPER PLIOCENE,LOWER PLIOCENE,44.5,54.0,,NO AGE GIVEN,NO AGE GIVEN,NO AGE GIVEN,  1.8,    5,  3.4,DSDP INITIAL REPORTS
56,434,,LOWER PLIOCENE,,54.0,73.0,,NO AGE GIVEN,,NO AGE GIVEN,  3.4,    5,  4.2,DSDP INITIAL REPORTS
56,434,,UPPER PLIOCENE,LOWER PLIOCENE,73.0,82.5,A LEGITIMATE AGE INVERSION,NO AGE GIVEN,NO AGE GIVEN,NO AGE GIVEN,  1.8,    5,  3.4,DSDP INITIAL REPORTS
56,434,,LOWER PLIOCENE,,82.5,111.0,,NO AGE GIVEN,,NO AGE GIVEN,  3.4,    5,  4.2,DSDP INITIAL REPORTS
56,434,,UPPER PLIOCENE,LOWER PLIOCENE,111.0,120.5,A LEGITIMATE AGE INVERSION,NO AGE GIVEN,NO AGE GIVEN,NO AGE GIVEN,  1.8,    5,  3.4,DSDP INITIAL REPORTS
56,434,,LOWER PLIOCENE,,120.5,130.0,,NO AGE GIVEN,,NO AGE GIVEN,  3.4,    5,  4.2,DSDP INITIAL REPORTS
56,434,,UPPER PLIOCENE,LOWER PLIOCENE,130.0,139.5,A LEGITIMATE AGE INVERSION,NO AGE GIVEN,NO AGE GIVEN,NO AGE GIVEN,  1.8,    5,  3.4,DSDP INITIAL REPORTS
56,434,,LOWER PLIOCENE,,139.5,158.5,,NO AGE GIVEN,,NO AGE GIVEN,  3.4,    5,  4.2,DSDP INITIAL REPORTS
56,434,,UPPER PLIOCENE,LOWER PLIOCENE,158.5,177.5,A LEGITIMATE AGE INVERSION,NO AGE GIVEN,NO AGE GIVEN,NO AGE GIVEN,  1.8,    5,  3.4,DSDP INITIAL REPORTS
56,434,,LOWER PLIOCENE,,177.5,244.0,,NO AGE GIVEN,,NO AGE GIVEN,  3.4,    5,  4.2,DSDP INITIAL REPORTS
56,434,,UPPER MIOCENE,,244.0,253.5,,NO AGE GIVEN,,NO AGE GIVEN,    5, 10.5, 7.75,DSDP INITIAL REPORTS
56,434,,MIOCENE,,253.5,263.0,,NO AGE GIVEN,,NO AGE GIVEN,    5, 22.5,13.75,DSDP INITIAL REPORTS
56,434,,UPPER PLIOCENE,LOWER PLIOCENE,263.0,272.5,A LEGITIMATE AGE INVERSION,NO AGE GIVEN,NO AGE GIVEN,NO AGE GIVEN,  1.8,    5,  3.4,DSDP INITIAL REPORTS
56,434,,LOWER PLIOCENE,,272.5,301.0,,NO AGE GIVEN,,NO AGE GIVEN,  3.4,    5,  4.2,DSDP INITIAL REPORTS
