leg,site,hole,core,section,top interval depth(cm),top of core depth(cm),top of section(m),sample midpoint depth(m),describer,rock name,piece numbers,texture data,structure data,alteration data,other information data,vesicle data,phenocryst data,groundmass mineral data,replacement mineral data,comments,unknown code
55,433,A,20,1,0.0,163.50,163.50,  164.93,"AVDEIKO, G.","PLAG-OL PHYRIC BASALTBEGINNING OF FLOW UNIT 1, MASSIVE","PCE 1A (2-10), 1B (10-17), 1C (17-30), 1D (30-40), 1E (40-50), 1F (50-61), 1G (61-69), 2A (72-83), 2B (83-91), 2C (91-103), 2D (103-116), 3A (119-127), 3B (127-135), 3C (135-142)",PHYRIC,"CARBONATE VEINS UP TO 3MM THICK AT 77 AND 120CMM AND A VERTICAL VEIN 1MM THICK FROM 122-143CM, SMALL CLAY VEINS (.3-.5X20MM) AT 71-78CM, WALLS OF CARBONATE VEINS ARE LINED WITH CLAYS, FRACTURE AFTER VERTICAL VEIN AT 122-143CM",EXTENSIVELY FROM 25-35CM AND 68-78CM | SLIGHTLY REST OF SECTION,COLOR GRAY 2.5YR5/0,,"PLAG    10-12       1-7 | OL        3-5      .5-3 comments : ALTERED TO IDDINGS, YELLOW BROWN COLOR, NUMBER OFOL PHENOS INCREASES TOWARD BOTTOM AFTER PCE 2C",PLAG               TO 2 comments : LATHS | OL                TO .5 comments : ALTERED YELLOW BROWN | PYX | GLASS comments : ALTERED,IDDINGS comments :  AFTER OL PHENOS,,
55,433,A,20,2,0.0,163.50,165.00,  165.33,"AVDEIKO, G.","PLAG-OL PHYRIC BASALTSIMILAR TO DESCRIPTION OF LOWER PART OF CORE 20-1, MAY BE BOTTOM OF FLOW UNIT (COOLING UNIT)","PCE 1A (2-10), 1B (10-18), 2A (20-26), 2B (26-33)",PHYRIC,VUGS WITH CLAY WALLS FILLED WITH CARBONATE,EXT,THERE IS A 10MM SECTION OF SANDSTONE AT BOTTOM OF PCE 2B, comments : VESICLES WITH CLAY WALLS FILLED WITH CARBONATE,,,,,
55,433,A,20,2,33.0,163.50,165.33,  165.54,"AVDEIKO, G.",PLAG-OL PHYRIC BASALTDESCRIPTION SAME AS CORE 20-1,"PCE 2C (33-40), 2D (40-47), 2E (47-54)",PHYRIC,"CARBONATE VEINS TO 3MM THICK (36, 40-41CM)",EXT,,,,,,,
55,433,A,20,2,56.0,163.50,165.56,  165.84,"AVDEIKO, G.",PLAG-OL PHYRIC BASALTSIMILAR TO PREVIOUS SECTIONS WITHOUT VESICLES,"PCE 3A (56-63), 3B (63-70), 3C (70-76), 3D (76-80), 3E (80-84)",PHYRIC,"CARBONATE VEIN AT 59CM, CLAY VEIN AT 80CM IN PCE 3D",MOD,,,,,,,
55,433,A,21,1,0.0,166.50,166.50,  167.50,"AVDEIKO, G.","PLAG-OL PHYRIC BASALTMASSIVE, SIMILAR DESCRIPTION TO CORE 20-2 FROM 55-84 CM, SAME FLOW UNIT AS CORE 20-2","PCE 1A (2-11), 1B (11-19), 1C (20-25), 1D (25-37), 1E (37-45), 1F (45-52), 1G (52-61), 2A (63-80), 2B (80-87), 2C (87-94), 2D (94-99)",PHYRIC,,MOD THERE IS SOME FRESH OL,,,,,,,
55,433,A,21,1,100.0,166.50,167.50,  167.84,"AVDEIKO, G.",PLAG-OL PHYRIC BASALTSAME FLOW UNIT AND DESCRIPTION AS CORE 20-2,"PCE 2E (100-114), 3 (117-123), 4 (126-129), 5 (132-134)",PHYRIC,CARBONATE VEINS WITH CLAY WALLS,"EXT MORE ALTERED THAN TOP OF SECTION 21, SUBHORIZONTAL ALTERED CLAY STRIPES",,,,,,,
55,433,A,21,2,0.0,166.50,168.00,  168.38,"AVDEIKO, G.","PLAG-OL PHYRIC BASALTSIMILAR TO CORE 21-1 BELOW 135CM, MASSIVE","PCE 1A (2-32), 1B (32-38)",,"CLAY AND CARBONATE VEINS WITH CLAY WALLS (7-8, 36-37CM)",EXT SUBHORIZONTAL ALTERED STRIPES,, comments : SOME VESICLES FILLED WITH CLAYS,,,,,
55,433,A,21,2,38.0,166.50,168.38,  168.70,"AVDEIKO, G.",PLAG-OL PHYRIC BASALTSIMILAR TO CORE 21-1 ABOVE 105CM,"PCE 1C (38-45), 1D (45-54), 2A (58-69)",,CLAY AND CARBONATE VEIN WITH CLAY WALLS AT 41-45CM,MOD,,,,,,,
55,433,A,21,2,70.0,166.50,168.70,  169.14,"AVDEIKO, G.",PLAG-OL PHYRIC BASALTSIMILAR TO CORE 21-2 PCES 1A-1B,"PCE 2B (69-83), 2C (83-98), 3 (100-114)",PHYRIC,,EXT,,,,,,,
55,433,A,21,2,115.0,166.50,169.15,  169.46,"AVDEIKO, G.",PLAG-OL PHYRIC BASALTSIMILAR TO CORE 21-2 PCES 1C-2A,"PCE 4 (115-123), 5A (125-130), 5B (131-140), 6 (143-146)",PHYRIC,"CLAY VEINS AND CARBONATE VEINS WITH CLAY WALLS (117,121,125,132,137CM)",MOD,,,,,,,
