leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id,sample
92,600,C,1,1,0.0,135.0,0.00,0.00,1.35,RMO, CLAY-BEARING NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000,69ce8cd469f0e89fa2694bb9048f58b3,92-600C-1-1
92,600,C,1,2,0.0,135.0,0.00,1.50,2.85,RMO, CLAY-BEARING NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000,b13897f6492b735b5bf340e838eabefa,92-600C-1-2
92,600,C,1,3,0.0,150.0,0.00,3.00,4.50,RMO, CLAY-BEARING NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000,367d2bfec4ec285d39954030187565cc,92-600C-1-3
92,600,C,1,4,0.0,135.0,0.00,4.50,5.85,RMO, CLAY-BEARING NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000,e83ae66b5e1cace60a8ca769a2bb0a0a,92-600C-1-4
92,600,C,1,5,0.0,135.0,0.00,6.00,7.35,RMO, CLAY-BEARING NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000,112be28b4ae6ca2ebac3e6901eed6678,92-600C-1-5
92,600,C,1,6,0.0,150.0,0.00,7.50,9.00,RMO, CLAY-BEARING NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000,ee26f83e58b381887d61743f1cc991f3,92-600C-1-6
92,600,C,1,7,0.0,19.0,0.00,9.00,9.19,RMO, CLAYEY NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000,0e3bfb621d7ad9f8441cbc6e1ddae6df,92-600C-1-7
92,600,C,1,CC,0.0,19.0,0.00,9.29,9.38,RMO, SILTY CLAY,,,,,,,, SOFT, 00000000,5d1df245b72ba707578ba1dbb97b3d8c,92-600C-1-CC
92,600,C,2,1,0.0,57.0,9.60,9.60,10.17,RMO, CLAYEY NANNOFOSSIL OOZE,,,,,,,, SOFT, 00000000,f2fd68f2ead736ce6f462e3c6aa614a3,92-600C-2-1
92,600,C,2,1,57.0,130.0,9.60,10.17,10.90,RMO, NANNOFOSSIL CHALK,,,,,,,, FIRM, 00000000,83419deab4663410c2d2cc0b10f8ec6b,92-600C-2-1
92,600,C,2,2,0.0,130.0,9.60,11.10,12.40,RMO, FORAM-BEARING CLAYEY NANNOFOSSIL CHALK,,,,,,,, FIRM, 00000000,52877505d5cb68192a5b873eb1471765,92-600C-2-2
92,600,C,2,CC,0.0,7.0,9.60,12.51,12.48,RMO, FORAM-BEARING CLAYEY NANNOFOSSIL CHALK,,,,,,,, FIRM, 11121210,a25dc25a3181abd45da81d418e742fec,92-600C-2-CC
