leg,site,hole,core,section,top interval depth(cm),top of core depth(cm),top of section(m),sample midpoint depth(m),describer,rock name,piece numbers,texture data,structure data,alteration data,other information data,vesicle data,phenocryst data,groundmass mineral data,replacement mineral data,comments,unknown code
62,465,A,40,2,0.0,409.50,411.00,  411.65,"SEIFERT, K.",SEDIMENTS,,,,,,,,,,,
62,465,A,40,2,65.0,409.50,411.65,  412.50,"SEIFERT, K.",VOLCANIC BRECCIA,"PCES 1 (68-72), 2 (75-80), 3 (82-86), 4 (88-92), 5 (94-100), 6A (101-111), 6B (110-112), 7 (115-126), 8A (130-136), 9 (144-150)","PCES 1-5 ARE FINE-GRAINED WITH VISIBLE PLAG LATHS UNDER THE BINOCULAR MICROSCOPE, HIGHLY ALTERED, POSSIBLE TO MARK WITH THE FINGERNAIL, PYRITE AND CALCITE COATINGS ON BOUNDARIES, IN PCE 4 A VEIN IS DARK RED TO WHITE AND MAY CONTAIN BARITE IN ADDITION TO CALCITE AND PYRITE, PCES 6-9 ARE LARGER AND OBVIOUSLY BRECCIATED, THE VOLCANIC ROCK IS GENERALLY SLIGHTLY COARSER GRAINED THAN IN PCES 1-5 AND CONTAINS BOTH PLAG AND PYX MICROPHENOS, THIS VOLCANIC ROCK IS NOT SO BADLY ALTERED, THE VEINS ARE FILLED WITH CALCITE AND A GREEN MINERAL, THE VOLCANIC ROCK CONTAINS FAIRLY ABUNDANT SULFIDES IN PLACES, THE VOLCANIC ROCK PCES ARE ANGULAR TO SUBROUNDED, ONE EUHEDRAL OL MICROPHENO OUTLINE WAS NOTED",,,,,,,,,
62,465,A,40,3,0.0,409.50,412.50,  412.93,"WINDOM, K",VOLCANIC BRECCIA,"PCE 1A (2-16), 1B (16-26), 1C (26-38)","CLASTS OF VOLCANIC ROCK CEMENTED BY VEINS OF CALCITE, THE TEXTURE OF THE INDIVIDUAL CLASTS VARIES FROM VERY FINE-GRAINED TO MEDIUM-GRAINED, THE COARSER GRAINED CLASTS CONTAIN PLAG LATHS THAT ARE VISIBLE UNDER THE BINOCULAR MICROSCOPE, THE CLASTS RANGE IN COLOR FROM N5 GRAY TO 5B 5/1 MEDIUM BLUISH GRAY, MANY OF THE CLASTS CONTAIN VEINS OF PYRITE, OFTEN PYRITE OCCURS AT THE CLAST-CARB INTERFACE, FLOW LAYERING EXEMPLIFIED BY ALIGNMENT OF PLAG CRYSTALS IS PRESENT IN SOME CLASTS, A FEW CLASTS CONTAIN MICROPHENOS OF PLAG, NO HOLOHYALINE CLASTS WERE SEEN, SOME HIGHLY ALTERED CLASTS WERE FOUND THAT MAY REPRESENT ALTERED GLASS HOWEVER, NO SIZE SORTING OF CLASTS WAS OBSERVED, MOST SHOWED A MODERATE DEGREE OF ROUNDING",,,,,,,,,
62,465,A,41,1,0.0,419.00,419.00,  419.15,"WINDOM, K",VOLCANIC BRECCIA,PCE 1 (0-15),"RUBBLE OF VOLCANIC BRECCIA, CLASTS OF VARYING GRAIN SIZES IN A CALCITE MATRIX, A SMEAR SLIDE OF A LIGHT COLORED (5B 7/1, LIGHT BLUISH GRAY) CONTAINED DEVITRIFIED GLASS, FELDSPAR CRYSTALS AND CRYSTAL TENTATIVELY IDENTIFIED AS HYPERSTHENE, THE CLAST IS PRESUMED TO BE AN ALTERED GLASS FRAGMENT, NO CRYSTALS ARE LARGE ENOUGH TO BE SEEN EVEN WITH THE BINOCULAR MICROSCOPE",,,,,,,,,
62,465,A,41,1,16.0,419.00,419.16,  419.62,"WINDOM, K",TRACHYTE,"PCE 2 (16-24), 3 (25-40), 4 (40-46), 5 (47-62)","APHYRIC WITH RARE PLAG MICROPHENOS, VERY FINE- GRAINED, PATCHES OF ALTERED GLASS ARE COMMON",,EXT THIN COATINGS OF PYRITE WITH OR WITHOUT CALCITE OCCUR ON SEVERAL PCES,COLOR IS A FAIRLY UNIFORM 5B 7/1 LIGHT BLUISH GRAY,,PLAG comments : RARE PLAG MICROPHENOS,,PYRITE | CALCITE,,
62,465,A,41,1,62.0,419.00,419.62,  419.70,"WINDOM, K",BASALT FRAGMENTSPILLOW BASALT,PCE 6 (62-70),"PCE 6 CONSISTS OF A RUBBLE OF SMALL PCES OF BASALT, SOME BRECCIATED",SOME CONTAINING CALCITE AND PYRITE VEINS,EXT,,,,,CALCITE | PYRITE,,
62,465,A,41,1,71.0,419.00,419.71,  419.95,"WINDOM, K",BASALTIC BRECCIA,"PCE 7A (71-80), 7B (80-86), 7C (87-95)","BRECCIA CONTAINING HIGHLY SINGULAR BASALT FRAGMENTS IN A MATRIX OF CALCITE, THE BASALT IS BADLY ALTERED, PLAG CRYSTALS ARE PRESENT AND SOME APPARENTLY FLOW ALIGNED MAY BE SEEN WITH THE BINOCULAR MICROSCOPE, DISSEMINATED PYRITE OCCURS IN MANY CLASTS, COLOR VARIES FROM N5 GRAY TO 5B 5/1 MEDIUM BLUISH GRAY EXCEPT ONE CLAST WHICH IS ABOUT 5YR8/1 PINKISH GRAY AND BANDED, SEVERAL PCES SHOW LAYERING, PROBABLY FLOWAGE INDUCED",,,,,,,,,
62,465,A,41,1,96.0,419.00,419.96,  420.50,"WINDOM, K",BASALTIC BRECCIASIMILAR TO ABOVE,"PCE 8 (96-105), 9 (106-120), 10 (122-129), 11A (130-136), 11B (136-142), 11C (142-148)","SIMILAR TO ABOVE EXCEPT THAT BRECCIATION APPEARS TO HAVE OCCURRED IN SITU, PCES ARE VERY ANGULAR AND APPEAR TO FIT TOGETHER ACROSS THE CACITE VEINS, PCE 9 SHOWS FLOW LAYERING THAT HAS BEEN FOLDED, A GREEN ALTERATION MINERAL IS ABUNDANT, IT IS EITHER AN ALTERATION PRODUCT OF GLASS OR VESICLE FILLING",,,,,,,,,
62,465,A,41,2,0.0,419.00,420.50,  422.00,"WINDOM, K",TRACHYTE,"PCE 1 (1-3), 2A (5-11), 2B (11-15), 2C (13-17), 2D (18-22), 3 (25-28), 4 (30-35), 5 (36-45), 6 (47-51), 7 (53-58), 8 (60-65), 9 (66-71), 10 (72-77), 11A (80-88), 11B (88-92), 12 (95-101), 13 (102-112), 14 (115-120), 15 (122-128), 16 (130-135), 17A (137-143), 17B (144-150)","BRECCIATION IS MOST INTENSE IN THE UPPER 30CM OF THE SECTION, PCE 2 IS FINE TO MEDIUM-GRAINED, GRAIN SIZE APPEARS TO DECREASE DOWNWARD FROM THERE TO AT LEAST PCE 14","HIGHLY FRACTURED, FRACTURES NOW FILLED WITH CALCITE AND OCCASIONALLY WITH A BRIGHT GREEN UNIDENTIFIED MINERAL, LAYERING IS PRESENT IN PCES 12 AND 13 AND PCE 2, THE LAYERING IS PRESUMED DUE TO FLOWAGE, LAYERING IN PCE 12 IS FOLDED","EXT ALTERATION IS PERVASIVE AND THE ROCK CAN EASILY BE SCRATCHED WITH A SPATULA, A GREEN MATERIAL IS UBIQUITOUS AND OCCURRING AS PATCHES THROUGHOUT THE BASALT, IT IS PROBABLY A REPLACEMENT PRODUCT OF EITHER GLASS OR IS A VESICLE FILLING",IN CONTRAST TO THE UPPER PART OF SECTION 1 TRANSPORTATION OF BRECCIATED CLASTS DOES NOT APPEAR TO HAVE OCCURRED WITH THE POSSIBLE EXCEPTION OF PCE 6 IN WHICH CALCITE ACCOUNTS FOR ABOUT HALF OF THE SPECIMEN," comments : PCE 15 IS HIGHLY VESICULAR, PCES 16 AND 17 ARE ALSO VESICULAR BUT CONTAIN FEWER VESICLES THAN PCE 15",PLAG | OL comments : PSEUDOMORPHED,PLAG comments : VISIBLE PLAG LATHS IN PCE 2,CALCITE | PYRITE comments :  PYRITE OCCURS SPARSELY DISSEMINATED THROUGHOUT THE TRACHYTE,,
62,465,A,41,3,0.0,419.00,422.00,  422.95,"WINDOM, K",TRACHYTE,"PCE 1 (1-6), 2A (7-12), 2B (12-21), 2C (21-27), 3A (30-37), 3B (36-40), 3C (40-43), 4A (45-50), 4B (50-55), 4C (55-60), 5 (62-65), 6 (67-71), 7 (73-77), 8 (80-85), 9 (87-92)","SMALL GRAIN SIZE IN PCE 1, FROM PCE 1 DOWNWARD TO PCE 2C GRAIN SIZE INCREASES, GRAIN SIZE APPROXIMATELY CONSTANT FROM PCE 2C THROUGH 3B THEN DECREASING TO PCE 4C, PCE 5 IS FINE-GRAINED, GRAIN SIZE INCREASES FROM PCE 5 DOWNWARD TO BOTTOM OF CORE","DEGREE OF FRACTURING IS REDUCED FROM TOP OF CORE (SEE SECTIONS 1 AND 2) BUT SOME FRACTURING STILL IS PRESENT, CALCITE FILLS VIRTUALLY ALL OF THE FRACTURES, FRACTURING IS MOST INTENSE IN PCE 3C",EXT,N6 GRAY COLOR," comments : TOP OF PCE 2A IS VESICULAR, PCES 2B+2C ARE NON-VESICULAR, NUMBER OF OPEN VESICLES DECREASES FROM PCE 1 DOWNWARD, PCE 5 IS VESICULAR, A DARK GREEN MATERIAL MAY BE FILLING VESICLES",,,"CALCITE | PYRITE comments :  PYRITE IS VERY SCARCE IN THIS SECTION, A DARK GREEN MATERIAL IS ABUNDANT THROUGHOUT THE BASALT AND IT APPEARS TO BE EITHER REPLACING GLASS OR FILLING VESICLES",,
62,465,A,42,1,0.0,428.50,428.50,  428.95,"WINDOM, K",TRACHYTE BRECCIA,"PCE 1 (1-11), 2A (14-19), 2B (19-25), 3A (27-31), 3B (31-35), 3C (35-40), 3D (41-44)","BRECCIA CONTAINING VERY ANGULAR FRAGMENTS OF TRACHYT THAT RANGE IN TEXTURE FROM FINE-GRAINED VESICULAR TRACHYTE AND ALTERED GLASS TO MEDIUM-GRAINED TRACHYT CONTAINING ORIENTED FELDSPARS, THE MATRIX IS MOSTLY CALCITE, AN UNIDENTIFIED LIGHT-GREEN MINERAL (COMMONLY OCCURRING AS CRYSTALS) IN THE OPEN VUGS BETWEEN CLASTS, SEVERAL CLASTS ARE SURROUNDED BY PYRITE, ONE CLAST IN PCE 3C IS VERY DIFFERENT IN APPEARANCE FROM THE OTHER TRACHYTE (5YR/1 OLIVE GRAY) AND MAY REPRESENT A DIFFERENTIATION",,,,,,,,,
62,465,A,42,1,45.0,428.50,428.95,  429.10,"WINDOM, K",TRACHYTE AND TRACHYTE BRECCIA,PCE 4 (45-60),"APHYRIC , APHANITIC, ONE PCE EXHIBITS AN INTERFACE OF BRECCIA WITH VESICULAR TRACHYTE",,EXT,, comments : SEVERAL SMALL VESICULAR PCES,,,,,
62,465,A,42,1,61.0,428.50,429.11,  430.00,"WINDOM, K",TRACHYTE,"PCE 5 (62-75), 6A (77-82), 6B (82-87), 6C (88-96), 6D (97-105), 6E (105-111), 6F (110-115), 7 (115-120), 8A (121-140), 8B (140-148)","APHYRIC, APHANITIC",VEINS OF CALCITE OCCUR IN PCES 5A+5B+6A-6F AND IN RUBBLE IN BAG OF PCE 7,EXT,N6 GRAY IN COLOR,,,,CALCITE | PYRITE comments :  SPARCE PYRITE DISSEMINATED THROUGHOUT THIS INTERVAL,,
62,465,A,42,2,0.0,428.50,430.00,  431.42,"SEIFERT, K.",TRACHYTE,"PCE 1A (0-7), 1B (7-14), 2A (16-22), 2B (22-29), 3 (30-35), 4A (37-45), 4B (44-48), 5 (51-60), 6 (61-66), 7 (69-78), 8A (81-87), 8B (88-95), 9 (97-105), 10 (108-115), 11 (117-122), 12 (124-130), 13 (132-140)","APHYRIC, VERY FINE-GRAINED, PCES 5+11+13 HAVE SLIGHTLY LARGER PLAG MICROPHENOS",VEINS ARE FILLED WITH CALCITE,EXT,N7 LIGHT GRAY,"      >1               SMEC,CALCITE comments : MANY VESICLES, RANGE UP TO 1CM AND RANGE FROM UNALIGNED TO FAIRLY WELL ALIGNED, SMEC(?) RIM AND A CENTRAL FILLING OF CALCITE","PLAG comments : MICROPHENOS, SLIGHTLY LARGER IN PCES 5+11+13",,CALCITE | SMEC comments :  ID UNCERTAIN | SULFIDE comments :  DISSEMINATED SULFIDES OCCUR THROUGHOUT,,
62,465,A,42,3,0.0,428.50,431.50,  432.97,"SEIFERT, K.",TRACHYTE,"PCE 1A (1-9), 1B (9-17), 1C (19-28), 2 (31-36), 3 (38-45), 4 (46-54), 5 (55-60), 6 (62-67), 7 (69-78), 8 (80-90), 9 (91-102), 10A (104-106), 10B (106-109), 11 (111-116), 12 (118-125), 13 (127-130), 14A (132-134), 14B (135-137), 14C (137-141), 15 (145-147)","APHYRIC, VERY FINE-GRAINED",VEINS ARE FILLED WITH CALCITE,EXT VERY BADLY ALTERED,"N7 LIGHT GRAY, FLOW UNIT PCES 6-9, FLOW UNIT PCES 9-15","     >=1               SMEC comments : VESICULAR TRACHYTE, MOST VESICLES ARE >=1MM BUT SOME ARE A FEW MM IN SIZE, VESICLES ARE SOMETIMES ORIENTED, THEY RANGE FROM EQUIDIMENSIONAL POORLY ALIGNED TO FLATTENED ELLIPTICAL WELL ALIGNED, IN PCES 9-11 THE VESICLES ARE FILLED-LINED WITH SMEC? AND THE CENTER FILLED WITH OTHER MATERIAL",,,SULFIDES comments :  SULFIDES ARE DISSEMINATED THROUGHOUT THE TRACHYTE BUT OCCURS IN LARGER AMOUNTS IN PCES 1A+1B,,
62,465,A,42,4,0.0,428.50,433.00,  433.15,"WINDOM, K",TRACHYTE,PCE 1 (2-15),VERY FINE-GRAINED,,EXT ALTERED TRACHYTE,GRAY N5, comments : TWO PCES CONTAIN A FEW VESICLES,,,,,
62,465,A,43,1,0.0,438.00,438.00,  439.48,"SEIFERT, K.",TRACHYTE,"PCE 1 (2-7), 2 (10-12), 3 (15-17), 4 (10-15), 5 (16-31), 6 (33-37), 7 (40-42), 8 (44-46), 9 (48-52), 10 (55-61), 11 (63-66), 12 (69-74), 13 (77-81), 14 (82-88), 15 (90-96), 16 (97-102), 17 (105-110), 18 (112-120), 19A (121-127), 19B (127-134), 20 (136-141), 21 (145-148)","FINE-GRAINED, PCES 2-4 ARE SLIGHTLY COARSER GRAINED AND PCES 1+5 ARE FINER GRAINED",PYRITE CONCENTRATIONS IN VEINS,EXT HIGHLY ALTERED,"N7 LIGHT GRAY, INDIVIDUAL FLOW UNITS COMPRISED OF PCES 1-5 AND PCES 6-9 AND PCES 13-16 AND PCES 16- 19 AND PCES 19 ON DOWN, FLOW UNITS ARE BASED ON VESICLE AND MICROPHENO SIZE VARIATIONS","    TO 5 comments : VESICULAR, VESICLE SIZE RANGES UP TO 5MM BUT IS GENERALLY ABOUT 1MM",PLAG comments : SMALL PARALLEL TO SUBPARALLEL PLAG MICROPHENOSTHROUGHOUT,,PYRITE comments :  FAIRLY DISSEMINATED PYRITE IN SMALL AMOUNTS WITH CONCENTRATIONS IN VEINS,,
