Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
133, 816,A,Post Moratorium          ,       4.870,    0.930000,Small Gephyrocapsa Acme top
,,,,,,
133, 816,A,Post Moratorium          ,       9.620,    1.465000,LO Calcidiscus macintyrei
,,,,,,
133, 816,A,Post Moratorium          ,      12.620,    1.890000,LO Discoaster broweri
,,,,,,
133, 816,A,Post Moratorium          ,      17.620,    2.410000,LO Discoaster surculus
,,,,,,
133, 816,A,Post Moratorium          ,      19.120,    2.600000,LO Discoaster tamalis
,,,,,,
133, 816,A,Post Moratorium          ,      76.110,    3.510000,LO Reticulofenestra pseudoumbilica
,,,,,,
