leg,site,hole,core,section,top interval depth(cm),top of core depth(cm),top of section(m),sample midpoint depth(m),describer,rock name,piece numbers,texture data,structure data,alteration data,other information data,vesicle data,phenocryst data,groundmass mineral data,replacement mineral data,comments,unknown code
82,563,,22,CC,0.0,355.50,360.24,  360.34,"RIDEOUT, M.",PLAG-OL MOD PHYRIC BASALTPILLOW BASALT,"PCE NO PCE NUMBERS ASSIGNED,INTERVAL 0-20CM",MOD PHYRIC,PILLOW BASALT,,GRAY BASALT,,PLAG | OL,,,,
82,563,,23,1,0.0,364.50,364.50,  365.95,"RIDEOUT, M.",PLAG-OL MOD PHYRIC BASALTPILLOW BASALTLIMESTONE,"PCES 1 (1-4), 2A (8-17), 2B (14-25), 2C (25-30), 3 (32-36), 4A (39-42), 4B (42-48), 5 (49-62), 6 (64-69), 7 (70-82), 8 (84-89), 9 (90-95), 10A (98-103), 10B (103-109), 10C (109-121), 11 (123-128), 12 (130-135), 13 (138-142)","MOD PHYRIC,GLASS IS SCARCE,PCE 7 HAS A GLASSY RIND GRADING INTO APHANITIC BASALT & THEN INTO APHYRIC-TO -SPARSELY PHYRIC BASALT","PILLOW BASALT,SEDIMENTARY MATERIAL(LIMESTONE) OCCURS AS INTERPILLOW OR IRREGULARLY SHAPED VEINS","FRESH TO MOD D PCE 1 & 5 & 6 & 8 & 10A & 10B, INTERVAL 27-30CMcomments: DARK ORANGE-BROWN ALTERATION RESIDUE IS PRESENT IN MOST LOCALITIES INSTEAD OF FRESH OL,ALTERATION FREQUENTLY OCCURS IN THE BASALT ADJACENT TO LIMESTONE UNITS,DENDRITIC PATTERN OF MN.OXIDE OR OTHER OXIDES VISIBLE IN PLACES","FRESHER BASALT IS GRAY(2.5YN 6/0),ALTERED BASALT VARIES IN COLOR(USUALLY PALE BROWN,10YR 6/3),PCE 7 VARIES IN COLOR FROM A BLACK(10YR 2/1) GLASSY RIND TO VERY DARK GRAY(10YR 3/1) APHYRIC BASALT TO A SPARSELY PHYRIC GRAY(2.5YN 6/0) BASALT",     1-2               CLAY.MINS        ROUND comments : VESICLES SCARCE & OFTEN ARE FILLED WITH CLAY.MINS,"PLAG      2-3       2-4 | OL        1-5       1-2 comments : MICROPHENOS OF OL,PLAG PHENOS ARE RANDOMLYORIENTED 2-4MM LONG &/OR ROUNDED 2-5MMGLOMEROCRYSTS OR LATHS",,CLAY.MIN comments :  FILLS VESICLES | MN.OXIDE comments :  DENDRITIC PATTERN OF MN.OXIDE OR OTHER OXIDES | UNIDENT                OL comments :  DARK ORANGE-BROWN UNIDENT.MIN REPLACES OL IN MOST LOCALITIES | CALCITE comments :  CALCITE FILLS SOME VEINS,,
82,563,,23,2,0.0,364.50,366.00,  366.45,"CHRISTIE, D. M.",PLAG SPARSELY PHYRIC BASALTPILLOW BASALT,"PCES 1 (0-14), 2A (15-17), 2C (21-23), 2D (25-28), 2E (29-30), 2F (31-34), 3 (35-44)","MOD PHYRIC,APHANITIC,VARIOLITIC",PILLOW BASALT,MOD AY TO GRAYISH-BROWN BASALT(10YR 5/1 TO 10YR 5/2),,,PLAG        1         1 comments : PRISMATIC PLAG PHENOS,,,,
82,563,,23,2,0.0,364.50,366.00,  366.45,"CHRISTIE, D. M.",SEDIMENTLIMESTONE,PCE 2B (17-19),,,,,,,,,,
82,563,,24,1,0.0,366.50,366.50,  368.00,"RIDEOUT, M.",PLAG-OL SPARSELY PHYRIC BASALTPILLOW BASALTLIMESTONE,"PCES 1A (0-6), 1B (7-15), 1C (15-23), 2 (41-48), 3A (49-55), 3B (55-61), 4 (63-66), 5A (68-75), 5B (76-82), 6A (85-92), 6B (93-101), 7A (103-107), 7B (107-111), 8 (113-115), 9A (120-125), 9B (125-132), 10A (135-141), 10B (141-143), 10C (143-146)","SPARSELY PHYRIC,GLASS PRESENT AS RIMS & INTERPILLOW ZONES,SEQUENCE OF GLASS TO APHANITIC ZONE(PCES 9A-10C)","PILLOW BASALT,CALCITE & LIMESTONE VEINS,IRREGULAR VEINLETS ALSO PRESENT","FRESH TO MOD D INTERVALS 40-53CM, 89-92CMcomments: ROCK FRACTURES ALTERED,SOME COLOR CHANGES DUE TO ALTERATION","GRAY BASALT(2.5Y N5/0),ALTERED AREAS ARE YELLOWISH- BROWN(10YR 5/8)",,"PLAG | OL                 TO 1 comments : OL DOES NOT BECOME VISIBLE UNTIL 85-150CM,MOST OFOL IS ALTERED TO DARK ORANGE-BROWN CLAY.MINS",,CALCITE comments :  CALCITE VEINS | CLAY.MIN               OL comments :  DARK ORANGE-BROWN CLAY.MINS REPLACE OL,,
82,563,,24,2,0.0,366.50,368.00,  369.50,"RIDEOUT, M.",PLAG-OL MOD PHYRIC BASALTPILLOW BASALT,"PCES 1A (0-10), 1B (10-16), 1C (16-22), 2A (24-30), 2D (40-50), 2E (49-56), 2F (55-61), 3A (67-69), 3B (70-80), 3C (81-85), 3D (86-93), 3E (94-100), 4B (103-108), 4C (108-116), 5A (118-123), 5B (125-140)","MOD PHYRIC,VARIOLITIC SEQUENCE,GLASS",PILLOW BASALT,"FRESH TO MOD D INTERVALS 40-74CM, 115-120CM, PCE 6comments: ALTERATION CONCURRENT WITH VARIOLITIC BASALT SEQUENCE","GRAY BASALT(2.5Y N5/0),GLASS IS BLACK(10YR 2/1), APHANITIC BASALT HAS VARIOLITIC ZONE OF YELLOW-BROWN (10YR 5/8 TO 10YR 5/6)",,"PLAG | OL                 TO 2 comments : PLAG XTLS AS IN CORE 24-1,OL MICROPHENOSINCREASING IN SIZE",,CALCITE,,
82,563,,24,2,0.0,366.50,368.00,  369.50,"RIDEOUT, M.",GLASS BRECCIALIMESTONE,"PCES 2B (31-34), 2C (34-40), 2D (40-48), 3A (64-66), 4A (101-103), 6 (142-148)",,,,,,,,,,
82,563,,24,3,0.0,366.50,369.50,  369.55,"DRAKE, N.",APHYRIC BASALTPILLOW BASALT,PCE 1 (1-5),"APHYRIC,FINE-GRAINED(ALMOST APHANITIC),PILLOW MARGIN",,,,,,,,,
82,563,,24,3,5.0,366.50,369.55,  369.61,"DRAKE, N.",VOLCANIC BRECCIALIMESTONE,PCE 2A (5-11),,,,,,,,,,
82,563,,24,3,11.0,366.50,369.61,  371.00,"DRAKE, N.",PLAG-OL MOD PHYRIC BASALTPILLOW BASALTLIMESTONE,"PCES 2B (11-15), 3 (16-26), 4 (26-38), 5A (40-48), 5B (45-50), 5C (51-54), 6A (56-67), 6B (67-74), 7A (75-82), 7B (82-89), 7C (88-98), 7D (98-108), 7E (108-125), 7F (123-132), 7G (132-149)","MOD PHYRIC,FINE-GRAINED","PILLOW BASALT,FRACTURES FILLED WITH CALCITE OR PINK LIMESTONE OR BOTH(?) TOGETHER",MOD PCE 3 | FRESH PCES 2B+4-5C+7A-7G | FRESH TO MOD PCES 6A-6B,"FRESH BASALT IS GRAY(7.5YR N5),ALTERED BASALT IS LIGHT GRAYISH-BROWN(10YR 6/2-NEAR PILLOW MARGINS)",,"PLAG       <2       2-5 | OL         <1      TO 2 comments : PLAG PHENOS PRISMS OR EQUANT & SOME WITH ROUNDEDEDGES(RESORBED?),SOME PLAG NEEDLES(1-4MM) RANDOMLYORIENTED,OL IS MOSTLY ALTERED",,CLAY.MIN               OL comments :  OL MOSTLY ALTERED TO RED-BROWN CLAY.MINS(ID UNCERTAIN) | CALCITE comments :  CALCITE FILLS FRACTURES,,
82,563,,24,4,0.0,366.50,371.00,  371.40,"DRAKE, N.",PLAG-OL MOD PHYRIC BASALTPILLOW BASALT,"PCES 1A (0-9), 1B (10-18), 1C (18-40)","MOD PHYRIC,SIMILAR TO CORE 24-3",PILLOW BASALT,FRESH AY BASALT,,,PLAG       <2       2-5 | OL         <1      TO 2,,,,
82,563,,24,4,40.0,366.50,371.40,  372.10,"DRAKE, N.",PLAG-OL SPARSELY PHYRIC TO APHYRIC BASALTPILLOW BASALTLIMESTONE,"PCES 2 (41-51), 3 (52-67), 4 (68-73), 5 (74-83), 6 (84-96), 7 (97-110)",SPARSELY PHYRIC TO APHYRIC,,"FRESH TO MOD PCE 4 AND INTERVAL 90-110CM | MOD PCE 2, INTERVAL 73-90CM | EXT PCE 3",INTERVAL 85-86CM IS RIM OF LIMESTONE & ANGULAR BASALT BRECCIA & ALT.GLAS CLASTS WITH A RIM OF CALCITE,,,,,,
82,563,,25,1,0.0,373.50,373.50,  375.00,"NEUSER, R.",PLAG-OL SPARSELY PHYRIC BASALTPILLOW BASALTLIMESTONE,"PCES 1A (0-8), 1B (8-17), 1C (17-25), 1D (25-28), 1E (27-44), 1F (44-52), 2 (53-62), 3A (64-71), 3B (71-78), 3C (78-92), 4 (93-106), 5A (108-112), 5B (112-115), 5C (113-120), 5D (118-122), 5E (122-124), 5F (125-130), 5G (130-133), 6A (134-137), 6B (137-141), 6C (143-147), 6D (147-150)","SPARSELY PHYRIC,FINE-GRAINED,BLACK GLASS RINDS AT INTERVALS 0-2+64-65+100-102+138-142CM","PILLOW BASALT,LIMESTONE OCCURS PARTLY AS VEIN FILLING,BOUNDARY BETWEEN LIMESTONE & BASALT IS OFTEN VERY IRREGULAR(LOBES)",FRESH TO MOD AY(2.5Y N6/0) BASALT,,"                                        IRREGULAR comments : NO VISIBLE ROUND VESICLES,PCE 1E HAS A FEW IRREGULAR VESICLES COATED WITH CALCITE CEMENT","PLAG       <2       1-7 | OL         <1        <2 comments : PLAG PHENOS SUBHEDRAL(SLIGHTLY RESORBED?) & PARTLYEQUANT & PARTLY NEEDLE-LIKE,OL PHENOS ARE EUHEDRAL& ANHEDRAL RESIDUES FILLED WITH BROWN CLAY.MINS",,CALCITE comments :  CALCITE COATS SOME VESICLES | CLAY.MIN               OL comments :  CLAY.MINS REPLACE OL,,
82,563,,25,2,0.0,373.50,375.00,  376.25,"RIDEOUT, M.",PLAG-OL SPARSELY PHYRIC BASALTPILLOW BASALTLIMESTONE,"PCES 1A (0-6), 1B (8-13), 1C (13-18), 1D (16-19), 1E (20-27), 1F (27-32), 1G (32-35), 2A (38-47), 2B (47-51), 2C (51-59), 2D (60-64), 3A (66-75), 3B (76-86), 3C (87-101), 3D (101-107), 3E (107-121), 3F (122-125)","SPARSELY PHYRIC,FINE-GRAINED,VARIOLITIC ZONE","PILLOW BASALT,FRACTURES,CALCITE VEINS","FRESH TO MOD NTERVALS 35-45CM, 55-75CM, 81-125CM | MOD 0-35CM, 45-55CM, 75-81CM, OL ALTERED,ALTERATION ALONG FRACTURES & VEINS & NEAR LIMESTONE PATCHES","GRAY(2.5Y N6/0) BASALT IN FRESHER PARTS,SOME BASALT ALTERED TO LIGHT GRAY(10YR 6/0) OR YELLOWISH-BROWN (10YR 5/8),ALTERATION NEAR LIMESTONE PATCHES HAS GRAY(2.5Y N6/0) BASALT", comments : VESICLES ABSENT EXCEPT FOR THOSE PRESENT NEAR GLASS(& THESE CAN ONLY BE SEEN WITH A HAND LENS),"PLAG      1-2       1-5 | OL         <1        <2 comments : PLAG PHENOS ARE NEEDLE-LIKE OR 2-5MM DIAMETERROUNDED AGGREGATES &/OR GLOMEROCRYSTS,OL PHENOSARE ANHEDRAL TO EUHEDRAL ALTERATION RESIDUE DARKORANGE IN COLOR & ARE SPARSELY SCATTERED AS WELL",,CALCITE comments :  CALCITE VEINS | CLAY.MIN               OL comments :  DARK ORANGE-COLORED CLAY.MINS,,
82,563,,25,2,125.0,373.50,376.25,  376.50,"RIDEOUT, M.",GLASS BRECCIALIMESTONE,"PCES 4A (128-134), 4B (134-141), 4C (141-149)",,,FRESH TO MOD LCITE LAG                  GLASS GLASS CLASTS PALAGONITIZED,"GLASS BRECCIA IN A CALCITE & LIMESTONE MATRIX,CLASTS ARE ANGULAR(FEW MM TO FEW CM IN DIAMETER),SOME PALAGONITIZATION OF GLASS CLASTS OCCURS AS WELL AS A PALAGONITE-TINTED SEDIMENTARY PRODUCT BETWEEN CLASTS & MATRIX",,,,,,
