Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
126, 787,B,Initial Reports          ,      18.490,    3.500000,LO R. pseudoumbilica
,,,,,,
126, 787,B,Initial Reports          ,      35.600,    4.600000,FO C. rugosus
,,,,,,
126, 787,B,Initial Reports          ,      35.610,    8.550000,Zone CN8
,,,,,,
126, 787,B,Initial Reports          ,      36.200,   23.700001,LO R. bisecta
,,,,,,
126, 787,B,Initial Reports          ,      54.950,   24.209999,base of 3rd normal in Anomaly 6c
,,,,,,
126, 787,B,Initial Reports          ,     126.600,   27.010000,top of 2nd normal in Anomaly 8
,,,,,,
126, 787,B,Initial Reports          ,     170.920,   27.740000,base of 2nd normal in Anomaly 8
,,,,,,
126, 787,B,Initial Reports          ,     230.040,   28.150000,top of 1st normal in Anomaly 9
,,,,,,
126, 787,B,Initial Reports          ,     251.700,   28.200001,LO of S. distentus
,,,,,,
126, 787,B,Initial Reports          ,     290.850,   28.740000,base of 1st normal in anomaly 9
,,,,,,
