Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
162, 983,C,Initial Reports          ,      79.100,    0.780000,Bruhne/Matuyama
,,,,,,
162, 983,C,Initial Reports          ,     103.690,    0.990000,Jaramillo top
,,,,,,
162, 983,C,Initial Reports          ,     117.900,    1.070000,Jaramillo bottom
,,,,,,
162, 983,C,Initial Reports          ,     222.700,    1.770000,Olduvai top
,,,,,,
162, 983,C,Initial Reports          ,     254.650,    1.950000, 
,,,,,,
