leg,site,hole,core,coretype,section,observer,top interval,piece number top,sub piece top,bottom interval,piece number bottom,sub piece bottom,lithology,color,color number,structures,drilling deformities,unusual occurrences,minerals,paleontology,other,induration,more data available,code,latitude,longitude,depth,top interval depth below sea floor,bottom interval depth below sea floor
119,739,C,001,Rotary,01,DOR,000,,,110,,,diatomaceous sand-silt-clay and sand-silt-clay w/ minor diatoms(0-96cm);sand-silt-clay(96-110cm),olive(0-20cm);dark gray(20-90cm);very dark grayish brown(90-110cm),5y 5/3(0-20cm);5y 4/1(20-90cm);2.5y 3/2(90-110cm),,soupy(0-96cm) to moderately disturbed(96-110cm),granules and pebbles composed predominately of quartz,quartz,diatoms,"relatively more consolidated(96-110cm);more consolidated(96-110cm);angular pebbles,granules, large sand grains;clasts;very sandy",very soft(0-20cm);soft(20-96cm),,R,-67.28520,75.08183,0000.00,0,110
119,739,C,001,Rotary,CC,DOR,000,,,011,,,sand-silt-clay,very dark grayish brown,2.5y 3/2,,soupy,,,,,,,R,-67.28520,75.08183,0001.09,109,120
119,739,C,004,Rotary,01,CRA,000,,,150,,,diamictite,black,5y 2.5/1,biotite-rich layers?,,,"quartz,garnet,biotite,feldspar,& amphibole grains;quartzite,granulite & amphibole facies gneiss clasts",,"compacted?;possibly cemented; gravel(20% @ 0-30,85-120cm;5% @ 30-85,120-145cm);clasts include quartzite,granulite and amphibolite facies gneisses",possibly cemented?;compacted to slightly indurated?,,R,-67.28520,75.08183,0024.10,2410,2560
119,739,C,004,Rotary,02,CRA,000,,,120,,,diamictite,black,5y 2.5/1,biotite-rich layers?,,,"quartz,garnet,biotite,feldspar,& amphibole grains;quartzite,granulite & amphibole facies gneiss clasts",,"compacted;gravel 5-10%;clasts include quartzite,granulite and amphibolite facies gneisses",compacted to slightly indurated?,,R,-67.28520,75.08183,0025.60,2560,2680
119,739,C,004,Rotary,02,CRA,120,,,145,,,organic geochemistry sample,,,,,,,,,,,R,-67.28520,75.08183,0025.60,2680,2705
119,739,C,004,Rotary,02,CRA,145,,,150,,,interstitial water sample,,,,,,,,,,,R,-67.28520,75.08183,0025.60,2705,2710
119,739,C,004,Rotary,03,CRA,000,,,015,,,physical properties sample,,,,,,,,,,,R,-67.28520,75.08183,0027.10,2710,2725
119,739,C,004,Rotary,03,CRA,015,,,150,,,diamictite,black,5y 2.5/1,biotite-rich layers?,,gravel 10-20%,"quartz,garnet,biotite,feldspar,& amphibole grains;quartzite,granulite & amphibole facies gneiss clasts",,"clasts include quartzite,granulite and amphibolite facies gneisses",slightly lithified,,R,-67.28520,75.08183,0027.10,2725,2860
119,739,C,004,Rotary,04,CRA,000,,,040,,,diamictite,black,5y 2.5/1,biotite-rich layers?,,5-10% gravel,"quartz,garnet,biotite,feldspar,& amphibole grains;quartzite,granulite,amphibole facies gneiss clasts",,"clasts include quartzite,granulite and amphibolite facies gneisses",slightly lithified,,R,-67.28520,75.08183,0028.60,2860,2900
119,739,C,004,Rotary,CC,CRA,000,,,004,,,diamictite,black,5y 2.5/1,biotite-rich layers?,,5-10% gravel,"quartz,garnet,biotite,feldspar,& amphibole grains;quartzite,granite, and amphibole facies gneiss clasts",,"clasts include quartzite,granulite and amphibolite facies gneisses",slightly lithified,,R,-67.28520,75.08183,0029.00,2900,2904
