Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
145, 882,B,Post Moratorium          ,       4.400,    0.050000,R1; LO Lychnocanoma nipponica sakaii
,,,,,,
145, 882,B,Post Moratorium          ,       8.800,    0.300000,D1; LO Simonseniella curvirostris
,,,,,,
145, 882,B,Post Moratorium          ,      18.450,    0.350000,R2; LO Stylacontarium aquilonium
,,,,,,
145, 882,B,Post Moratorium          ,      28.150,    0.490000,N1; LO Pseudoemiliania lacunosa
,,,,,,
145, 882,B,Post Moratorium          ,      47.200,    1.000000,D2; LCO Actinocyclus oculatus
,,,,,,
145, 882,B,Post Moratorium          ,      75.650,    1.580000,D3; FO Simonseniella curvirostris
,,,,,,
145, 882,B,Post Moratorium          ,      85.150,    2.000000,R5; FO Eucyrtidium matuyamai
,,,,,,
145, 882,B,Post Moratorium          ,     104.150,    2.700000,D6; FO Neodenticula seminae
,,,,,,
145, 882,B,Post Moratorium          ,     123.150,    2.900000,R6; FO Cycladophora davisiana davisiana
,,,,,,
145, 882,B,Post Moratorium          ,     161.150,    3.150000,D7; LO Thalassiosira marujamica
,,,,,,
145, 882,B,Post Moratorium          ,     180.150,    3.680000,D8; FO Neodenticula koizumii
,,,,,,
145, 882,B,Post Moratorium          ,     189.650,    3.750000,D9; FO Actinocyclus oculatus
,,,,,,
