leg,site,hole,core,section,top interval depth(cm),top of core depth(cm),top of section(m),sample midpoint depth(m),describer,rock name,piece numbers,texture data,structure data,alteration data,other information data,vesicle data,phenocryst data,groundmass mineral data,replacement mineral data,comments,unknown code
51,417,D,21,4,0.0,334.50,339.00,  339.37,"KELTS, K.",SEDIMENT,,,,,,,,,,,
51,417,D,21,4,37.0,334.50,339.37,  339.62,"SALISBURY, M.",PLAG PHYRIC BASALT,"PCE 1 (37-40), 2 (42-44), 3 (47-49), 4 (52-61)",PHYRIC,VEINS FILED BY CALCITE WITH INCLUSIONS OF SMEC,MOD ALTERATION HALO ALONG VEINS AND MARGINS,COLOR OF BASALT IS GRAY,      <4,PLAG  <2,, comments :  FILLS VEINS | SMEC comments :  INCLUSIONS IN CALCITE VEINS,,
51,417,D,22,1,0.0,344.00,344.00,  345.48,"RUSINOV, V.",BASALTIC BRECCIA,"PCE 1A (3-18), 1B (18-26), 2 (32-38), 3A (42-48), 3B (48-53), 4 (57-72), 5 (76-80), 6 (83-92), 7 (95-101), 8 (104-110), 9 (115-118), 10 (121-131), 11 (135-148)","BASALT BRECCIA CONSISTING OF PLAG-CPX PHYRIC BASALT, LIGHT GREY-BROWN CHILLED MARGINS IN PCES 1-3A, GROUNDMASS HAS MICROLITIC TEXTURE","VEINS FILLED BY CALCITE AND YELLOW-GREEN TO DARK- GREEN SMEC, BRECCIA IN PCES 1-3A COMPOSED OF FRAGMENTS OF BASALT AND ALTERED GLASS IN A BANDED MATRIX OF GREEN YELLOW-GREEN AND BLUE-GREEN SMEC WITH MINOR PYRITE AND VEINS OF CALCITE, SMALLER FRAGMENTS OFTEN CONCENTRICALLY ZONED COMPLETELY REPLACED BY SMEC+CALCITE, INTERPILLOW BRECCIA IN PCE 4 COMPOSED OF CALCITE SPHERES AND ANGULAR SHARDS OF DEVITRIFIED GLASS IN A FINE-GRAINED 1MM SPAR CALCITE",MOD SALT IS DARK GREY COLOR,,,"PLAG     5-10     <2-<5 comments : SIZE INCREASES FROM <2MM IN PCE 1 TO <5MM IN PCES10+11,PARTLY REPLACED BY CLAY OR CALCITE IN PCES1-3, EXTREMELY FRESH IN PCES 4-11 | CPX       <10        <1 comments : PARTLY REPLACED BY GREEN SMEC+CALCITE", comments : MICROLITIC,"CALCITE comments :  PARTLY REPLACES PLAG + CPX PHENOS, FILLS VEINS, PCES 10+11 CONTAIN DISSEMINATED CALCITE, REPLACES SMALLER FRAGMENTS IN PCES 1-3A, FOUND AS SPHERES AND IN FINE-GRAINED MOSAIC MATRIX AND RIMMING COURSE GRAINED BASALT FRAGMENTS AND GLASS SHARDS IN THE FORM OF 1MM SPARS IN PCE 4 | CLAY.MIN comments :  PARTLY REPLACES PLAG PHENOS | SMEC comments :  GREEN PARTLY REPLACES CPX PHENOS, YELLOW-GREEN TO DARK GREEN FILLS VEINS, GREEN + YELLOW-GREEN + BLUE GREEN FORM A BANDED MATRIX IN PCES 1-3A, GREEN IS PART OF A FINE-GRAINED MOSAIC MATRIX IN PCE 4 | PYRITE comments :  MINOR AMOUNTS IN BANDED MATRIX PCES 1-3A | CELAD comments :  FOUND IN FINE-GRAINED MOSAIC MATRIX IN PCE 4",,
51,417,D,22,2,0.0,344.00,345.50,  346.98,"UI, TADAHIDE",PLAG PHYRIC BASALTPILLOW BASALT,"PCE 1 (2-15), 2 (17-20), 3 (22-42), 4A (47-56), 4B (56-71), 4C (72-76), 5 (80-83), 6 (86-92), 7 (95-101), 8 (104-111), 9 (115-119), 10 (122-131), 11 (134-148)","PHYRIC PILLOW BASALT WITH CHILL MARGINS IN PCES 3+6+ 7+9+10 WITH TRACES OF FRESH GLASS IN PCE 6, GROUNDMASS IS APHANITIC TO INTERSERTAL TEXTURE","VEINS FILLED BY CALCITE + GREEN SMECTITE + SULFIDES, PCE 3 CONTAINS RADIAL COOLING CRACKS",MOD SALT IS DARK GRAY COLOR,,"    <0.5               CALCITE,SMEC comments : SMEC IS GREEN","PLAG    10-15        <5 comments : EUHEDRAL, PARTIALLY  REPLACED BY CALCITE | MAFIC      <2        <1 comments : REPLACED BY GREEN OR PALE BROWN SECONDARYMINERALS", comments : APHANITIC TO INTERSERTAL,"CALCITE comments :  PARTIALLY REPLACES PLAG PHENOS, FILLS VESICLES AND VEINS | SULFIDES comments :  FILLS VEINS | SMEC comments :  GREEN FILLS VESICLES AND VEINS, MAFIC PHENOS REPLACED BY GREEN OR PALE BROWN SECONDARY MINERALS",,
51,417,D,22,3,0.0,344.00,347.00,  348.36,"UI, TADAHIDE",PLAG PHYRIC BASALTPILLOW BASALT,"PCE 1 (2-10), 2 (15-19), 3 (24-32), 4 (37-55), 5A (61-74), 5B (74-76), 6 (82-85), 7 (91-94), 8A (98-106), 8B (106-116), 8C (116-136)","PHYRIC PILLOW BASALT WITH CHILLED MARGINS AND FRESH TO PARTIALLY DEVITRIFIED GLASS IN PCES 3+7+8, GLASSY MARGIN IN PCE 3 IS 20MM THICK AND IS COATED WITH A DARK GRAY FILM AGAINST CALCITE CEMENTED INTERPILLOW FILLING, GROUNDMASS TEXTURE IS APHANITIC TO INTERSERTAL",VEINS FILLED BY CALCITE + DARK GREEN SMEC + SULFIDES,MOD SALT IS DARK GRAY COLOR,,,PLAG       20        <5 comments : EUHEDRAL | MAFIC      <2 comments : REPLACED BY GREEN TO PALE BROWN SECONDARY MINERALSEUHEDRAL PHENOS IN PCE 4 POSSIBLY OLIVINE REPLACEDBY CALCITE AND PALE BROWN IDDINGSITE, comments : APHANITIC TO INTERSERAL,"CALCITE comments :  REPLACES PHENOS IN PCE 4, FILLS VEINS, CEMENTS INTERPILLOW FILLING | IDDINGS comments :  REPLACES PHENOS IN PCE 4 | SULFIDES comments :  FILLS VEINS | SMEC comments :  DARK GREEN FILLS VEINS comments :  MAFIC PHENOS REPLACED BY GREEN TO PALE BROWN SECONDARY MINERALS",,
51,417,D,22,4,0.0,344.00,348.50,  349.98,"UI, TADAHIDE",PLAG PHYRIC BASALTPCE 2 IS A FRAGMENT OF INTERPILLOW LIMESTONE,"PCE 1A (4-29), 1B (29-32), 1C (32-34), 1D (44-58), 2 (61-65), 3 (67-69), 4A (71-75), 4B (75-89), 5 (93-94), 6 (98-109), 7 (112-116), 8 (119-126). 9 (130-138), 10 (145-147)","PHYRIC PILLOW BASALT WITH CHILLED MARGINS IN PCES 1D + 4A + 7-9, TRACES OF FRESH GLASS IN PCES 2+3+5, GROUNDMASS IS APHANITIC TO INTERSERTAL",VEINS FILLED BY CALCITE + SULFIDES + GREEN SMECTITE,MOD SALT IS DARK GRAY COLOR,,      <1               CALCITE,"PLAG       20        <8 comments : EUHEDRAL, FRESH TO PARTIALLY REPLACED BY CALCITE | MAFIC      <2", comments : APHANITIC TO INTERSERTAL,"SMEC comments :  GREEN, FILLS VEINS | SULFIDES comments :  FILLS VEINS | CALCITE comments :  FILLS VESICLES AND VEINS, PARTIALLY REPLACES PLAG PHENOS comments :  FILLS VESICLES AND VEINS, PARTIALLY REPLACES PLAG PHENOS",,
51,417,D,22,5,0.0,344.00,350.00,  351.40,"UI, TADAHIDE",PLAG PHYRIC BASALTPCES 2+6+11 ARE FRAGMENTS OF INTERPILLOW LIMESTONE,"PCE 1 (2-10), 2 (13-14), 3A (17-32), 3B (31-50), 3C (49-61), 3D (61-72), 4 (76-88), 5 (91-93), 6 (96-98), 7 (101 - 105), 8 (107-118), 9 (121-124), 10 (126-132), 11 (135-140)","PHYRIC PILLOW BASALT WITH GLASSY CHILLED MARGINS IN PCES 1+3A+3D, INTERVAL 0-10CM AND 17-71CM REPRESENT INDIVIDUAL PILLOW OR PARTS OF PILLOWS WITH CHILLED MARGINS AND PORPHYRITIC CRYSTALLINE INTERIORS, BASALT HAS AN APHANITIC TO INTERSERTAL GROUNDMASS",VEINS FILLED WITH CALCITE + GREEN SMECTITE,MOD SALT IS DARK GRAY COLOR,,"                       CALCITE, SMEC comments : RARE, SMEC IS GREEN","PLAG       20        <7 comments : EUHEDRAL | MAFIC comments : RARE, LONG BLACK TABULAR PHENOS", comments : APHANITIC TO INTERSERTAL,"CALCITE comments :  FILLS VEINS AND VESICLES | SMEC comments :  GREEN, FILLS VEINS AND VESICLES",,
51,417,D,22,6,0.0,344.00,351.50,  352.97,"UI, TADAHIDE",PLAG-OL PHYRIC BASALT,"PCE 1A (2-9), 1B (8-24), 2 (28-45), 3 (48-59), 4 (64-76), 5 (80-86), 6 (90-96), 7 (101-115), 8 (119-147)",PHYRIC BASALT WITH AN INTERSERTAL GROUNDMASS,VEINS FILLED BY CALCITE AND GREEN SMECTITE,MOD SALT IS DARK GRAY COLOR,,"    <0.3               CALC OR SMEC comments : COMMON IN PCES 7+8, SMECTITE IS GREEN","PLAG    15-20        <7 comments : EUHEDRAL, RARELY TO 12MM | MAFIC      <2        <1 comments : REPLACED BY GREEN SMEC OR CALCITE AND PALE BROWNSECONDARY MINERAL | OL                   <1 comments : PCE 8, EUHEDRAL, COMPLETELY REPLACED BY IDDINGSITEAND GREEN SMEC", comments : INTERSERTAL,"CALCITE                MAFIC PHENOS comments :  FILLS VESICLES + VEINS | SMECTITE               MAFIC, OL PHENOS comments :  GREEN, FILLS VESICLES AND VEINS | IDDINGS                OL comments :  MAFIC PHENOS ALSO REPLACED BY A PALE BROWN SECONDARY MINERAL",,
51,417,D,22,7,0.0,344.00,353.00,  353.34,"UI, TADAHIDE",PLAG-CPX-OL PHYRIC BASALTPCE 2 IS INTERPILLOW LIMESTONE WITH MINOR BRECCIA,"PCE 1 (1-9), 2 (13-24), 3 (28-34)",PHYRIC PILLOW BASALT WITH FRESH GLASSY CHILL MARGINS IN PCE 3,VEINS FILLED BY CALCITE,MOD SHRINKAGE VESICLES IN PCE 3,,,PLAG comments : VARIABLY ALTERED TO CLAY | CPX                  <2 | OL                    1 comments : ALTERED,,"CLAY                   PLAG | SULFIDES comments :  MINOR IN PCE 3 | SMEC                   LIMESTONE comments :   GREEN, PCE 3, LIMESTONE ALSO CONTAINS FRAGMENTS O ALTERED GLASS",,
51,417,D,23,1,0.0,353.50,353.50,  354.02,"JUTEAU, T.",PLAG PHYRIC BASALT,"PCE 1 (2-7), 2 (12-19), 3 (22-27), 4 (30-35), 5 (39-42), 6 (46-52)","PHYRIC BASALT, INTERSERTAL GROUNDMASS",VEINS FILLED BY CALCITE,MOD SALT IS GRAY COLOR,,      <1 RARE          CALCITE,PLAG       15        <5 comments : REPLACED BY CALCITE AND DARK GREEN SMEC, comments : INTERSERTAL,"CALCITE comments :  FILLS VESICLES AND VEINS, REPLACES PLAG PHENOS | SMEC comments :  DARK GREEN, REPLACES PLAG PHENOS",,
