file,path,taxon_group,empty_rows_columns,remove_identical_rows,remove_identical_columns,add_expedition_section_cols,rename_label_id,add_sample_name,update_top_bottom,add_missing_cols,update_zones
339_benthic_forams_U1388B_5.csv,Micropal_CSV_3/339_benthic_forams_U1388B_5.csv,benthic_forams,True,False,False,False,False,False,True,False,False
324_U1348A_benthic_forams.csv,Micropal_CSV_3/324_U1348A_benthic_forams.csv,benthic_forams,False,False,False,False,True,False,True,False,False
339_planktic_forams_U1387C.csv,Micropal_CSV_3/339_planktic_forams_U1387C.csv,planktic_forams,True,False,False,False,False,False,True,False,False
339_benthic_forams_U1390A_6.csv,Micropal_CSV_3/339_benthic_forams_U1390A_6.csv,benthic_forams,False,False,False,False,False,False,True,False,False
341_radiolarians_U1419D.csv,Micropal_CSV_3/341_radiolarians_U1419D.csv,radiolarians,False,False,False,True,False,False,False,False,False
340_nannofossils_U1393A.csv,Micropal_CSV_3/340_nannofossils_U1393A.csv,nannofossils,False,False,False,False,True,False,False,False,False
339_planktic_forams_U1391C.csv,Micropal_CSV_3/339_planktic_forams_U1391C.csv,planktic_forams,True,False,False,False,False,False,True,False,False
321_Radiolarians_U1338A.csv,Micropal_CSV_3/321_Radiolarians_U1338A.csv,radiolarians,False,False,False,False,True,False,False,False,False
323_Radiolarians_U1340D.csv,Micropal_CSV_3/323_Radiolarians_U1340D.csv,radiolarians,False,False,False,False,True,False,False,False,False
342_radiolarians_U1405A.csv,Micropal_CSV_3/342_radiolarians_U1405A.csv,radiolarians,False,False,False,True,False,False,False,False,False
341_diatoms_U1418C.csv,Micropal_CSV_3/341_diatoms_U1418C.csv,diatoms,False,True,False,True,False,False,False,False,False
330_nannofossils_U1375A.csv,Micropal_CSV_3/330_nannofossils_U1375A.csv,nannofossils,False,False,False,False,True,False,False,False,False
341_diatoms_U1418B.csv,Micropal_CSV_3/341_diatoms_U1418B.csv,diatoms,False,False,False,True,False,False,False,False,False
340_planktic_forams_U1401A.csv,Micropal_CSV_3/340_planktic_forams_U1401A.csv,planktic_forams,False,False,False,False,True,False,False,False,False
323_Radiolarians_U1341A.csv,Micropal_CSV_3/323_Radiolarians_U1341A.csv,radiolarians,False,False,False,False,True,False,False,False,False
342_nannofossils_U1406B_2.csv,Micropal_CSV_3/342_nannofossils_U1406B_2.csv,nannofossils,False,False,False,False,True,False,False,False,False
344_U1412C_radiolarians.csv,Micropal_CSV_3/344_U1412C_radiolarians.csv,radiolarians,False,False,False,False,True,False,False,False,False
342_benthic_forams_U1403A_1.csv,Micropal_CSV_3/342_benthic_forams_U1403A_1.csv,benthic_forams,False,False,False,False,True,False,False,True,False
324_U1349A_benthic_forams.csv,Micropal_CSV_3/324_U1349A_benthic_forams.csv,benthic_forams,True,False,False,False,True,False,True,False,False
339_planktic_forams_U1391B.csv,Micropal_CSV_3/339_planktic_forams_U1391B.csv,planktic_forams,True,False,False,False,False,False,True,False,False
339_planktic_forams_U1387B.csv,Micropal_CSV_3/339_planktic_forams_U1387B.csv,planktic_forams,True,False,False,False,False,False,True,False,False
341_radiolarians_U1418A.csv,Micropal_CSV_3/341_radiolarians_U1418A.csv,radiolarians,False,False,False,True,False,False,False,False,False
339_benthic_forams_U1386B_1.csv,Micropal_CSV_3/339_benthic_forams_U1386B_1.csv,benthic_forams,False,False,False,False,False,False,True,False,False
