Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
114, 701,C,Initial Reports          ,      16.080,    0.620000,LO Actinocyclus ingens
,,,,,,
114, 701,C,Initial Reports          ,      23.520,    0.730000,Base Brunhes chron
,,,,,,
114, 701,C,Initial Reports          ,      39.950,    2.200000,LO Coscinodiscus vulnificus
,,,,,,
114, 701,C,Initial Reports          ,      67.600,    2.430000,LO Helotholus vema
,,,,,,
114, 701,C,Initial Reports          ,      67.790,    2.470000,Top Gauss
,,,,,,
114, 701,C,Initial Reports          ,      69.350,    2.640000,LO Nitzschia weaveri
,,,,,,
114, 701,C,Initial Reports          ,      69.360,    2.810000,LO Nitzschia interfrigidaria
,,,,,,
114, 701,C,Initial Reports          ,      76.150,    3.100000,F. concurrent C. vulnificus & C. insignis
,,,,,,
114, 701,C,Initial Reports          ,      93.800,    3.880000,FO Nitzschia weaveri
,,,,,,
114, 701,C,Initial Reports          ,     106.050,    4.220000,FO Nitzschia angulata
,,,,,,
114, 701,C,Initial Reports          ,     115.550,    4.250000,LO Triceraspyris coronata
,,,,,,
114, 701,C,Initial Reports          ,     128.240,    4.770000,LO Thalassiosira torokina
,,,,,,
114, 701,C,Initial Reports          ,     140.270,    5.680000,Top chron C3AN2
,,,,,,
114, 701,C,Initial Reports          ,     144.200,    5.890000,Base chron C3AN2
,,,,,,
114, 701,C,Initial Reports          ,     172.550,    6.400000,FO Cosmiodiscus insignis var. triangula
,,,,,,
114, 701,C,Initial Reports          ,     177.800,    8.700000,LO Denticulopsis lauta
,,,,,,
114, 701,C,Initial Reports          ,     207.800,    8.900000,LO Nitzschia denticuloides
,,,,,,
114, 701,C,Initial Reports          ,     239.050,   11.400000,LO Cyrtocapsella tetrapera
,,,,,,
114, 701,C,Initial Reports          ,     249.800,   14.400000,FO Nitzschia denticuloides
,,,,,,
114, 701,C,Initial Reports          ,     249.900,   15.600000,LO Nitzschia maleinterpretaria
,,,,,,
114, 701,C,Initial Reports          ,     258.050,   18.799999,FO Nitzschia maleinterpretaria
,,,,,,
114, 701,C,Initial Reports          ,     267.550,   22.299999,LO Rocella gelida v. schraderi
,,,,,,
114, 701,C,Initial Reports          ,     287.050,   22.700001,FO Raphidodiscus marylandicus
,,,,,,
114, 701,C,Initial Reports          ,     387.100,   23.400000,FO Rocella gelida v. schraderi
,,,,,,
114, 701,C,Initial Reports          ,     387.110,   23.900000,FO Rocella gelida
,,,,,,
114, 701,C,Initial Reports          ,     391.850,   30.000000,LO Pyxilla prolungata
,,,,,,
114, 701,C,Initial Reports          ,     395.800,   32.000000,Top Naviculopsis trispinosa Zone
,,,,,,
114, 701,C,Initial Reports          ,     400.640,   35.099998,Top NP21 Zone
,,,,,,
114, 701,C,Initial Reports          ,     439.460,   37.799999,Base NP19/20 Zone
,,,,,,
114, 701,C,Initial Reports          ,     452.940,   39.900002,Base NP18 Zone
,,,,,,
114, 701,C,Initial Reports          ,     458.230,   49.000000,P10-11 Zones
,,,,,,
114, 701,C,Initial Reports          ,     463.050,   52.599998,NP15/14 Zones
,,,,,,
