Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
168,1029,A,Initial Reports          ,      29.850,    0.090000,B acme E. huxleyi
,,,,,,
168,1029,A,Initial Reports          ,      78.290,    0.280000,B E. huxleyi
,,,,,,
168,1029,A,Initial Reports          ,     119.560,    0.460000,T P. lacunosa
,,,,,,
168,1029,A,Initial Reports          ,     160.940,    0.760000,B G. caribbeanica
,,,,,,
168,1029,A,Initial Reports          ,     197.550,    0.900000,T R. asanoi
,,,,,,
168,1029,A,Initial Reports          ,     207.320,    1.150000,B R. asanoi
,,,,,,
168,1029,A,Initial Reports          ,     216.300,    1.230000,T G. lumina
,,,,,,
168,1029,A,Initial Reports          ,     219.070,    1.550000,T H. sellii
,,,,,,
168,1029,A,Initial Reports          ,     220.020,    1.580000,T C. macintyrei
,,,,,,
