Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
149, 899,B,Initial Reports          ,     233.685,   18.799999,T. Sphenolithus belemnos
,,,,,,
149, 899,B,Initial Reports          ,     241.395,   20.000000,T. Triquetrorhabdulus carinatus
,,,,,,
149, 899,B,Initial Reports          ,     283.410,   24.700001,Base NN1 (T. common S.ciperoensis)
,,,,,,
149, 899,B,Initial Reports          ,     311.735,   27.600000,T. Sphenolithus distentus
,,,,,,
149, 899,B,Initial Reports          ,     330.780,   29.400000,B. Sphenolithus ciperoensis
,,,,,,
149, 899,B,Initial Reports          ,     347.860,   35.599998,T. Discoaster barbadiensis
,,,,,,
149, 899,B,Initial Reports          ,     364.670,   67.500000,Late Cretaceous (Maastrichtian?)
,,,,,,
149, 899,B,Initial Reports          ,     465.050,  119.000000,late early Aptian
,,,,,,
149, 899,B,Initial Reports          ,     492.310,  123.500000,early early Aptian
,,,,,,
149, 899,B,Initial Reports          ,     549.560,  126.500000,Barremian
,,,,,,
