Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
160, 965,A,Shipboard                ,       0.760,    0.260000,FO E. huxleyi
,,,,,,
160, 965,A,Shipboard                ,       3.890,    0.460000,LO P. lacunosa
,,,,,,
160, 965,A,Shipboard                ,       6.340,    0.990000,FO Gephyrocapsa sp. 3
,,,,,,
160, 965,A,Shipboard                ,      10.100,    1.025000,LO Gephyrocapsa >5.5 microns
,,,,,,
160, 965,A,Shipboard                ,      10.780,    1.500000,FO Gephyrocapsa >5.5 microns
,,,,,,
160, 965,A,Shipboard                ,      14.990,    2.450000,LO B. bononiensis
,,,,,,
160, 965,A,Shipboard                ,      15.000,    2.510000,LO D. pentaradiatus
,,,,,,
160, 965,A,Shipboard                ,      18.600,    2.820000,LCO D. tamalis
,,,,,,
160, 965,A,Shipboard                ,      22.550,    3.850000,LO R. pseudounbilicus
,,,,,,
