leg,site,hole,core,section,top interval depth(cm),top of core depth(cm),top of section(m),sample midpoint depth(m),describer,rock name,piece numbers,texture data,structure data,alteration data,other information data,vesicle data,phenocryst data,groundmass mineral data,replacement mineral data,comments,unknown code
81,555,,68,2,0.0,670.50,672.00,  673.50,"MORRISON, M. ANN",PHYRIC BASALT,"PCES 1 (35-44), 2 (45-57), 3 (59-70), 4 (72-88), 5 (92-106), 6 (110-120), 7 (125-150)","PHYRIC BASALT, FINE-GRAINED WITH PCES 6+7 MEDIUM- GRAINED, PCE 4 IS COARSER-GRAINED THAN PCES 1-3","VERTICAL FRACTURE FILLED WITH BASALT BRECCIA AND CALCITE CEMENT IN PCE 1, PCE 2 IS FRACTURED BASALT WITH CALCITE VEIN FILLED, PCE 3 HAS MINOR FRACTURES AND PCE 4 HAS VEIN NEAR HORIZONTAL AND FILLED WITH FRACTURED BASALT IN CALCITE, PCES 6-7 HAVE HORIZONTAL AND IRREGULAR FRACTURES",,MED GREY (N5),"                       CALCITE, SMEC comments : MINOR CALCITE FILLED VESICLES, PCE 4 HAS VERY RARE VESICLES, PCES 6-7 HAVE SMALL VESICLES FILLED WITH CALCITE AND SMECTITE",,,CALCITE | SMEC,,
81,555,,68,3,0.0,670.50,673.50,  674.97,"MORRISON, M. ANN",PHYRIC BASALT,"PCES 1 (9-11), 2 (13-26), 3 (27-35), 4 (38-41), 5 (42-51), 6 (55-61), 7 (64-74), 8 (77-81), 9 (83-90), 10 (94-102), 11 (104-118), 12 (121-135), 13 (137-147)","PHYRIC, PCE 11 HAS BASALT BRECCIA FILLED WITH SMEC AND CALCITE CEMENT IN A LARGE FRACTURE","MUCH FRACTURING ALL SMECTITE FILLED WITH THE LARGER FRACTURES HAVING CALCITE SECOND-STAGE FILL, ONE LARGE FRACTURE 1CM WIDE IN PCE 11",comments: ALTERATION RIMS,MED LIGHT GREY (N6),"       1               SMEC, CALCITE comments : 1MM VESICLES RARE THROUGHOUT, 2 LARGE VESICLES FILLED WITH SMECTITE AND CALCITE",,,CALCITE | SMEC,,
81,555,,68,4,0.0,670.50,675.00,  676.44,"MORRISON, M. ANN",PHYRIC BASALTSIMILAR TO 68-3,"PCES 1 (0-7), 2 (10-18), 3 (20-32)",,FRACTURES MAINLY NEAR HORIZONTAL,,,                       SMEC comments : MINOR SMEC FILLED VESICLES,,,SMECTITE,,
81,555,,69,1,0.0,680.00,680.00,  681.50,"MORRISON, M. ANN",PHYRIC BASALT,"PCES 1 (0-4), 2 (7-21), 3A (23-32), 3B (31-38), 3C (38-46), 3D (46-56), 3E (56-63), 3F (62-67), 3G (69-76), 3H (80-91), 3I (91-102), 3J (102-111), 3K (110-119), 3L (1180125), 3M (124-137), 3N (130-150)","PHYRIC BASALT, SOME GLOMEROPHYRIC TEXTURES, BELOW 60CM BECOMING COARSER-GRAINED OTHERWISE SIMILAR THROUGHOUT","FRACTURES ABUNDANT, NUMEROUS HORIZONTAL FRACTURES BUT LARGELY IRREGULAR AND FILLED WITH SMECTITE AND LATH CALCITE",,MEDIUM LIGHT GREY (N6),"       1               SMECTITE, CALCITE comments : SCATTERED MINOR 1MM SMECTITE FILLED VESICLES AND RARELY CALCITE",,,SMECTITE | CALCITE comments :  LATH CALCITE FILLING FRACTURES,,
81,555,,69,2,0.0,680.00,681.50,  683.00,"MORRISON, M. ANN",GLOMEROPHYRIC BASALTSIMILAR TO 69-1,"PCES 1A (0-7), 1B (7-19), 1C (19-22), 1D (22-36), 1E (36-49), 1F (69-80), 2A (80-96), 2B (95-109), 2C (109-112), 2D (112-119), 2E (119-127), 2F (127-133), 2G (1132-150)","UNIFORM GLOMEROPHYRIC BASALT AS ABOVE (69-1), ELONGATE CLASTS 4CM WITH MINOR PYRITE IN UPPER CLASTS, TWO RESORBED CLASTS OF VESICULAR BASALT- SLIGHTLY DARKER (MEDIUM DARK GREY N4)",FRACTURES AS BEFORE,,,"       5               SMECTITE, CALCITE",,,SMECTITE | CALCITE | PYRITE comments :  MINOR,,
81,555,,69,3,0.0,680.00,683.00,  684.50,"MORRISON, M. ANN",PHYRIC BASALTSIMILAR TO 69-2,"PCES 1A (0-9), 1B (9-22), 1C (24-27), 1D (28-36), 2 (39-42), 3 (45-52), 4 (56-72), 5 (74-81), 6A (84-100), 6B (99-106), 6C (105-112), 6D (112-122), 6E (130-139), 6F (138-150)",ONE SMALL RESORBED CLAST AT 13-14CM,LESS FRACTURED,,,,,,,,
81,555,,69,4,0.0,680.00,684.50,  685.20,"MORRISON, M. ANN",PHYRIC BASALTSAME AS ABOVE,"PCES 1A (0-12), 1B (12-23), 2A (25-30), 2B (30-34), 3 (36-45), 4 (47-57), 5 (60-71)",,,,,,,,,,
81,555,,69,4,72.0,680.00,685.22,  685.72,"MORRISON, M. ANN",PHYRIC BASALT,PCES 6A-C (72-122),"PCE 6A IS A GRADATIONAL UNIT AS ABOVE, PCE 6B BECOMES DARKER AND FINER-GRAINED, PCE 6C IS A FINE- GRAINED GLOMEROPHYRIC BASALT",,,PCE 6C IS MEDIUM DARK GREY (N4),      <1               CALCITE comments : VESICLES ARE CALCITE FILLED AND SLIGHTLY MORE ABUNDANT,,,CALCITE,,
81,555,,69,4,122.0,680.00,685.72,  686.00,"MORRISON, M. ANN",BAKED SEDIMENT,INTERVAL (122-150CM),FINE-GRAINED INDURATED CLAYSTONE WITH VOLCANIC LAPILLI CLASTS,,,OLIVE BLACK (5Y2/1),,,,,,
81,555,,69,5,0.0,680.00,686.00,  687.03,"MORRISON, M. ANN",VOLCANIC LAPILLI,"INTERVALS (0-45), (45-103)",LAPILLI CLASTS UP TO 1CM,FAINT HORIZONTAL BEDDING IN INTERVAL (45-103CM),,"OLIVE GREY (5Y4/1), BACKGROUND SEDIMENT IS MUDDY, IN (45-103) BACKGROUND SEDIMENT MORE SANDY, TERRIGENOUS, STILL HARD",,,,,,
