leg,site,hole,core,section,top interval depth(cm),top of core depth(cm),top of section(m),sample midpoint depth(m),describer,rock name,piece numbers,texture data,structure data,alteration data,other information data,vesicle data,phenocryst data,groundmass mineral data,replacement mineral data,comments,unknown code
58,443,,49,3,0.0,453.50,456.50,  457.07,"MARSH, N.",SEDIMENT,,,,,,,,,,,
58,443,,49,3,57.0,453.50,457.07,  458.00,"MARSH, N.",PLAG MODERATELY PHYRIC BASALT,"PCE 1 (57-60), 2 (63-69), 3 (72-78), 4A (80-86), 4B (86-94), 4C (94-102), 5 (103-110), 6 (112-115), 7 (116-120), 8A (121-133), 8B (134-142), 9 (145-150)","GLASSY MARGIN AND CHILL ZONE IN PCE 1, COARSE AND MICRODIABASIC IN PCES 3-9, PLAG MODERATELY PHYRIC",VEIN FILLED WITH CALC AND BROWN MATERIAL IN PCES 4A+4B,FRESHcomments: NO ALTERATION VISIBLE IN BORDERING BASALT,BASALT IS GREY COLOR,"      <1    3 comments : PCE 1 |       <1  7.5 comments : PCE 2 |                        ZEOL comments : ID UNCERTAIN, SOME LARGER VESICLES (5MM ACROSS) ARE FILLED BY WHITE OR CLEAR XTLLINE ZEOL (?) ON EXTERNAL DRILLCUT FACES FOR PCES 3-9         7.5          CLAY PCES 3-9, OCCASIONAL CLAY LINED VESICLES","PLAG      7.5 comments : PCES 2-9, NOT MENTIONED IN PCE 1",,"CALCITE comments :  IN VEINS PCES 4A+4B | CLAY comments :  CLAY LINES SOME VESICLES IN PCES 3-9 | ZEOL comments :  ID UNCERTAIN, THOUGHT TO FILL VESICLES",,
58,443,,49,4,0.0,453.50,458.00,  459.16,"MARSH, N.",PLAG PHYRIC BASALT,"PCE 1 (0-5), 2 (7-13), 3 (16-22), 4 (25-28), 5A (31-61), 5B (60-66), 6 (68-76), 7 (77-93), 8 (95-106), 9 (109-115)","PLAG MODERATELY PHYRIC, COARSE-GRAINED ALMOST MICRODIABASIC",,FRESH,GREY COLOR BASALT,                       CLAY comments : ODD CLAY FILLED VESICLE,PLAG    10-20 comments : ODD PYX PHENO,,,,
58,443,,50,1,0.0,463.00,463.00,  463.50,"MARSH, N.",SEDIMENT,,,,,UPHOLE CONTAMINATION,,,,,,
58,443,,50,1,50.0,463.00,463.50,  464.35,"MARSH, N.",PLAG-PYX PHYRIC BASALT,"PCE 1 (5-10), 2 (10-20), 3 (23-27), 4 (30-40), 5A (43-53), 5B (53-60), 6 (63-70), 7 (73-76), 8 (79-82), 9 (85-96), 10 (99-115), 11A (117-127), 11B (129-134)","PLAG-PYX PHYRIC, FINE-GRAINED","AMYGDULES FILLED WITH WHITE ZEOLITES (?) AND CALC <<1%, VEINS 2MM THICK FILLED WITH CALC+PYRITES AND POSSIBLY PYRRHOTITE OR CHALCOPYRITE ON JOINT SURFACES ON PCE 10, MAYBE CHLORITE ON VEIN SURFACES",FRESH LITTLE EVIDENCE OF WEATHERING,MEDIUM GREY BASALT,            0 comments : NO VISIBLE VESICLES,PLAG    10-20       2-7 comments : EUHEDRAL XTLS | PYX       <<1       2-4,,"ZEOLITES comments :  ID UNCERTAIN, THOUGHT TO BE IN AMYGDULES | CALCITE   <<1 comments :  IN AMYGDULES AND IN VEINS | PYRITES comments :  IN VEINS PCE 10 | CHALPYR comments :  ID UNCERTAIN, MAY BE ON JOINT SURFACES OF VEINS | PYRRHOT comments :  ID UNCERTAIN, MAY BE ON JOINT SURFACES OF VEINS",,
58,443,,50,2,0.0,463.00,464.50,  466.00,"DICK, H.",PLAG-PYX PHYRIC BASALT,"PCE 1A (0-18), 1B (18-31), 1C (31-40), 1D (41-52), 1E (51-60), 1F (59-68), 1G (68-78), 1H (79-85), 1I (85-90), 1J (93-100), 2 (102-108), 3 (110-115), 4 (117-122), 5 (124-125), 6 (125-137), 7 (138-150)","PHYRIC, FINE GRAINED",CARBONATE VEIN FILLINGS ABUNDANT,FRESH,MEDIUM GREY COLOR,,PLAG    10-20   2.0-7.0 comments : EUHEDRAL | PYX        <1       2-4,,"CARB comments :  FOUND IN VEINS | ARAGONIT | PYRITE comments :  BOTH FOUND FREE GROWING, POSSIBLY MARCASITE comments :  ALSO A GREEN CLAYEY MINERAL POSSIBLY GLAUCONITE IS FOUND FREE GROWING",,
58,443,,50,3,0.0,463.00,466.00,  467.47,"DICK, H.",PLAG-PYX PHYRIC BASALT,"PCE 1 (1-12), 2 (14-19), 3 (20-24), 4A (26-35), 4B (34-43), 5A (45-58), 5B (58-64), 6 (65-73), 7 (74-88), 8 (90-99), 9 (100-104), 10 (105-111), 11 (112-116), 12 (119-131), 13 (132-135), 14 (137-143), 15 (146-147)","PHYRIC, FINE GRAINED",VEINS FILLED WITH CARBONATE SOME SULPHIDE POSSIBLY PYRITE AND SOME GREEN CLAY MINERAL,FRESH,MEDIUM GREY COLOR,,PLAG    10-20       2-7 comments : EUHEDRAL | PYX        <1       2-3,,CARB comments :  FOUND IN VEINS ALONG WITH SOME SULPHIDE POSSIBLY PYRITE AND SOME GREEN CLAY MINERAL,,
58,443,,50,4,0.0,463.00,467.50,  468.98,"DICK, H.",PLAG-PYX PHYRIC BASALT,"PCE 1A (1-20), 1B (20-27), 2 (28-40), 3A (42-47), 3B (45-53), 4 (55-64), 5 (65-79), 6 (80-87), 7 (88-95), 8 (98-102), 9 (104-108), 10 (112-118), 11 (119-129), 12 (131-136), 13 (138-148)","PHYRIC, FINE GRAINED",VEINS FILLED WITH CARB AND CLAY MINERALS IN INTERVAL 0-25CM,FRESH,MEDIUM GREY COLOR,,PLAG    10-20       2-7 comments : IN INTERVAL 102-137CM PHENOS ARE SAUSSURITIZED | PYX        <1         2,,CARB | CLAY comments :  BOTH ABOVE FOUND IN VEINS IN INTERVAL 0-25CM,,
58,443,,51,1,0.0,472.50,472.50,  472.56,"DICK, H.",OL-PLAG PHYRIC BASALT,PCE 1 (1-6),FINE GRAINED TO APHANITIC,,SLIGHTLY,POSSIBLY SLUMP FROM ABOVE WITH THE APPROX 1 METER OF TALUS AND SLURRY THAT CAME DOWN THE HOLE WITH THIS RECOVERY | BROWN COLOR,,OL          4         1 | PLAG        8         1 comments : PLAG PHENOS IN 2 BANDS 1CM WIDE ACROSS ROCK,,,,
58,443,,51,1,7.0,472.50,472.57,  472.70,"DICK, H.",PLAG PHYRIC BASALT,PCE 2 (7-19),"PHYRIC, FINE TO MEDIUM GRAINED",,SLIGHTLY,," comments : VEINS AND AMYGDULES FILLED WITH CARBONATE, STAINED AMYGDULES LOOK LIKE OLIVINE",PLAG                2-5 comments : EUHEDRAL,,CARB comments :  FOUND IN VEINS AND AMYGDULES,,
58,443,,52,1,0.0,477.50,477.50,  479.00,"DICK, H.",PLAG PHYRIC BASALT,"PCE 1 (0-6), 2 (7-16), 3 (17-21), 4 (22-25), 5A (27-31), 5B (31-48), 5C (49-54), 6A (56-60), 6B (60-66), 6C (66-71), 6D (72-78), 6E (78-85), 6F (87-92), 6G (93-103), 6H (102-104), 6I (103-110), 6J (111-120), 6K (118-124), 6L (124-134), 6M (134-140), 6N (140-150)","PHYRIC, MEDIUM TO FINE GRAINED, NO CHILL ZONES","AMYGDULES 3 PERCENT AND ABUNDANT VEINS ARE FILLED WITH CARBONATE, MANY MORE AMYGDULES FILLED WITH CLAY",SLIGHTLY,,"          3-5          CARB,CLAY",PLAG       10       2-4,,CARB comments :  FOUND IN AMYGDULES + VEINS + VESICLES | CLAY comments :  FOUND IN AMYGDULES,,
58,443,,52,2,0.0,477.50,479.00,  480.50,"DICK, H.",PLAG PHYRIC BASALT,"PCE 1A (1-9), 1B (9-20), 1C (21-32), 1D (32-47), 1E (46-53), 1F (53-58), 2 (60-63), 3 (64-68), 4A (70-78), 4B (79-85), 4C (82-92), 4D (92-97), 4E (97-101), 4F (100-111), 4G (108-116), 4H (116-135), 4I (133-149)","NO CHILL ZONES, PHYRIC",CARBONATE VEINS ARE ABUNDANT,SLIGHTLY PCES 1A-4B +4E | FRESH PCE 4C+4D+4F+4G+4H+4I,," 0.5-2.0  3-5          SMEC,CALCITE     COMPOSITE |           0-2 comments : HALF FILLED WITH ALTERATION PRODUCTS",PLAG       10     2-8.0,,SMEC | CALCITE comments :  BOTH FOUND IN AMYGDULES | CARB comments :  FOUND IN VEINS,,
58,443,,52,3,0.0,477.50,480.50,  481.85,"DICK, H.",PLAG PHYRIC BASALT,"PCE 1 (0-8), 2 (10-22), 3 (24-26), 4A (28-37), 4B (37-56), 4C (56-73), 5 (74-84), 6A (86-99), 6B (98-110), 6C (110-119), 6D (117-135)","PHYRIC, MEDIUM GRAINED, DIABASE",CARB VEINS UP TO 3 MM SIMILAR TO VEINS FILLED WITH BIAXIAL CARB IN CORE 50,SLIGHTLY PCES 1-4C +BOUNDRY BETWEEN PCE 6A AND PCE 6B | FRESH ALL OTHER SECTIONS,85-135CM IS 1/2 OF A CONTINUOUS PIECE TOO LARGE FOR END OF CORE SECTION - REMAINDER IN SECTION 4,"          2-4          CALCITE,SMEC |           0-5 comments : WHERE CORE IS WEATHERED MANY OF THE VESICLES LACK FILLINGS OR ARE PARTIALLY FILLED WITH CALCITE",PLAG     5-10       2-3,,CALCITE comments :  FOUND IN AMYGDULES AND SOME VESICLES | SMEC comments :  FOUND IN AMYGDULES | CARB comments :  FOUND IN VEINS,,
58,443,,52,4,0.0,477.50,482.00,  482.25,"DICK, H.",PLAG PHYRIC DIABASE,PCE 1 (1-25),"DIABASE, MEDIUM GRAINED, PHYRIC",CALCITE VEIN AT 0CM,SLIGHTLY INTERVAL 0-4CM | FRESH REMAINING INTERVAL,MEDIUM GREY COLORED BASALT,"          1-2          SMEC,CARB comments : AMYGDULES",PLAG        5         2,,CALCITE comments :  FOUND IN VEIN AT 0CM | SMEC | CARB comments :  BOTH FOUND FILLING AMYGDULES,,
58,443,,53,1,0.0,482.00,482.00,  483.50,"NISTERENKO, G.",PLAG PHYRIC BASALT,"PCE 1 (1-13), 2 (15-19), 3 (21-25), 4A (27-34), 4B (34-40), 5 (42-45), 6 (48-63), 7 (64-67), 8A (70-79), 8B (80-95), 8C (93-99), 8D (98-106), 9A (107-115), 9B (115-126), 9C (125-133), 9D (132-135), 9E (134-142), 9F (141-147), 9G (147-149)","PHYRIC, MEDIUM GRAINED, PCE 2 IS A CHILL ZONE OF NEXT LAVA FLOW",VEINS FILLED BY CALCITE,"FRESH PCES 1+2+3 | SLIGHTLY ALL OTHER PCES, ALTERATION CLOSE TO CALCITE VEIN, ALTERATION TO IRON OXIDES","BASALT IS DARK GREY COLOR, 0-14CM BASALT IDENTICAL TO CORE 52 SECTIONS 3+4",,PLAG    10-15         4,,CALCITE comments :  FOUND IN VEINS,,
58,443,,53,2,0.0,482.00,483.50,  485.00,"NISTERENKO, G.",PLAG PHYRIC BASALT,"PCE 1A (1-6), 1B (6-11), 1C (11-36), 1D (36-46), 1E (46-53), 1F (53-60), 1G (60-70), 1H (70-92), 1I (92-100), 1J (98-111), 1K (111-120), 2 (121-125), 3A (127-140), 3B (142-148)","PHYRIC, MEDIUM GRAINED",PCES 1F+1H CONTAIN A CALCITE FILLED VEIN WITH A THICKNESS OF 3-5MM,"SLIGHTLY INTERVAL 0-50CM | MOD INTERVAL 50-150CM, OXIDATION IS MODERATE,ALTERATIO CONSISTS OF AN OXIDATION OF ZONES CLOSE BY CALCITE VEINS TO FE OXIDE","BASALT IS DK GREY (BROWNISH) COLOR,BASALT IDENTICAL TO CORE 53 SECTION 1 (14-150CM)",,PLAG       10,,CALCITE comments :  FOUND IN VEINS,,
58,443,,53,3,0.0,482.00,485.00,  486.37,"NISTERENKO, G.",PLAG PHYRIC BASALT,"PCE 1 (1-9), 2 (11-19), 3 (21-27), 4A (29-35), 4B (35-49), 5A (51-70), 5B (70-87), 5C (88-96), 5D (97-101), 5E (101-107), 6A (110-125), 6B (125-136)","PHYRIC, MEDIUM GRAINED, PCE 3 IS A CHILL ZONE OF NEXT LAVA FLOW",,MOD PCES 1+2+4A+4B | SLIGHTLY ALL OTHER PCES,"INTERVAL 0-20 IS DARK BROWNISH-GREY COLOR AND IS IDENTICAL TO BASALT IN CORE 53 SECTION 2 BUT WITH MORE OXIDES - IT REPRESENTS THE BASE OF THE LAVA FLOW | INTERVAL 20-27CM IS THE CHILL ZONE OF THE NEXT LAVA FLOW | INTERVAL 27-147CM IS AGAIN SIMILAR TO CORE 53 SECTION 2, 28-47CM IS A DARK BROWNISH GREY COLOR AND CONTAINS MODERATE AMOUNTS OF OXIDE | INTERVAL 47-147CM IS A DARK GREY COLOR",,PLAG       10,,,,
58,443,,54,1,0.0,491.50,491.50,  491.58,"NISTERENKO, G.",PLAG PHYRIC BASALT,PCE 1 (2-8),"PHYRIC, FINE-GRAINED",,SLIGHTLY,"DARK GREY COLOR, BOTTOM CHILL ZONE OF BASE OF CORE 53 SECTION 3",,,,,,
58,443,,54,1,8.0,491.50,491.58,  491.66,"NISTERENKO, G.",PLAG GLOMEROPHYRIC BASALT,PCE 2 (9-16),"GLOMEROPHYRIC, MEDIUM GRAINED",,FRESH,DARK GREY COLOR,,PLAG       10       2-4 comments : GLOMEROPHENOCRYSTS,,,,
58,443,,54,1,16.0,491.50,491.66,  492.50,"NISTERENKO, G.",PLAG GLOMEROPHYRIC BASALT,"PCE 3 (17-23), 4A (25-40), 4B (40-56), 4C (56-65), 4D (65-69), 4E (70-76), 4F (77-84), 5 (87-89), 6A (90-101)","GLOMEROPHYRIC, FINE GRAINED",CALCITE VEIN 1-2CM,SLIGHTLY,"BASALT IS A DARK GREY COLOR, OXIDATION CLOSE TO CALCITE VEIN",,PLAG comments : PHENOS AND GLOMEROPHENOS,,CALCITE comments :  FOUND IN VEIN,,
58,443,,54,1,100.0,491.50,492.50,  492.83,"NISTERENKO, G.",PLAG-CPX PHYRIC BASALT,"PCE 6B (101-113), 6C (113-120), 7 (122-133)",COARSER GRAINED,,,,,PYX        30       0.5 | PLAG    10-15      TO 5,,,,
58,443,,54,2,0.0,491.50,493.00,  493.60,"NISTERENKO, G.",PLAG PHYRIC BASALT,"PCE 1A (1-50), 1B (50-60)","PHYRIC, GLOMEROPHYRIC, COARSE GRAINED",,SLIGHTLY,SAME AS SECTION 1,,PLAG    10-15         5 comments : PHENOS AND GLOMEROPHENOS | PYX        30       0.5,,,,
58,443,,54,2,60.0,491.50,493.60,  494.43,"NISTERENKO, G.",PLAG PHYRIC BASALT,"PCE 1C (59-71), 1D (71-77), 1E (77-119), 1F (119-134), 1G (133-143)","PHYRIC, GLOMEROPHYRIC, MEDIUM GRAINED",CALCITE VEINS,SLIGHTLY,"BASALT IS DARK GREY COLOR, SLIGHTLY ALTERED - OXIDIZED CLOSE TO CALCITE VEINS 1-2CM",,PLAG       20         3 comments : PHENOS + GLOMEROPHENOS,,,,
58,443,,54,3,0.0,491.50,494.50,  495.92,"MARSH, N.",PLAG-PYX PHYRIC BASALT,"PCE 1A (1-12), 1B (13-33), 1C (33-46), 1D (46-60), 1E (59-81), 1F (82-125), 1G (85-142)","PHYRIC, MEDIUM GRAINED","THIN WHITE CARBONATE-FILLED VEINS ARE COMMON 0.5MM ACROSS, OLD AMYGDULE FILLED BY LIGHT OLIVE GREEN CLAY",SLIGHTLY BROWN ALTERATION ZONE WITH A GREENISH TINGE 1-1.5 CM ACROSS IS ADJACENT TO CARB VEINS,AT 109CM A SMALL PIECE OF NATIVE COPPER 1MM ACROSS FOUND IN A CARBONATE VEIN | BASALT IS DARK GREY COLOR,,PLAG       10       2-5 comments : INTERVAL 25-56CM SOME PHENOS POSSIBLYSAUSSURITIZED | PYX      5-10       1-2,,CARB comments :  INFILLS VEINS | CLAY comments :  LIGHT OLIVE GREEN COLOR INFILLS AMYGDULE | FE.OXIDE comments :  INTERVAL 25-56CM INFILLS VEINS,,
58,443,,54,4,0.0,491.50,496.00,  497.46,"MARSH, N.",PLAG-PYX PHYRIC BASALT,"PCE 1A (1-30), 1B (30-55), 1C (55-65), 1D (65-100), 1E (101-116), 1F (116-131), 1G (131-146)","PHYRIC, MEDIUM GRAINED","CARBONATE VEINS 0.5-1MM WIDE WITH ALTERATION ZONES - BROWN COLORATION 1-2CM WIDE, OLD AMYGDULE FILLED BY LIGHT OLIVE GREEN CLAYS",SLIGHTLY BROWN COLORATION ALTERATION ZONES SURROUND CARBONATE VEINS,BASALT IS DARK GRAY COLOR,,PLAG       10       2-5 | PYX        10       1-2,,CARB comments :  FOUND IN VEINS | CLAYS comments :  LIGHT OLIVE GREEN FILLING AMYGDULE,,
58,443,,54,5,0.0,491.50,497.50,  498.40,"MARSH, N.",PLAG-PYX PHYRIC BASALT,"PCE 1A (1-12), 1B (12-33), 1C (33-55), 1D (55-64), 1E (65-72), 2 (73-77), 3 (78-87), 4 (88-90)","PHYRIC, MEDIUM GRAINED",CARBONATE VEIN 2MM WIDE,FRESH INTERVAL 0-70 | SLIGHTLY FROM INTERVAL 70-90 WEATHERING INCREASEScomments: ALTERATION ZONE 2CM WIDE SURROUNDS CARB VEINS,"BASALT IS A DARK GREY COLOR, SIMILAR TO PREVIOUS SECTION",,PLAG       10       2-5 | PYX      5-10       1-2,,CARB comments :  FOUND IN VEINS,,
58,443,,54,5,92.0,491.50,498.42,  499.00,"MARSH, N.",PLAG SPARSELY PHYRIC BASALT,"PCE 5 (92-96), PCE 6 (97-102), PCE 7A (103-120), 7B (113-123), 7C (124-128), 8 (130-132), 9 (133-136), 10 (137-150)","SPARSELY PHYRIC, SOME GLOMEROPHENOS, PCE 5 HAS A FINE GRAINED GROUNDMASS WITH FEW PHENOS - POSSIBLY IT IS A CHILLED MARGIN",CARBONATE VEINS AND FRACTURES,SLIGHTLY GRAINS OF BROWN ALTERATION MATERIAL POSSIBLY FE OXIDES 0.5-1MM ACROSS ARE FOUND PARTICULARLY NEAR CARB VEINS AND FRACTURES AND CONSTITUTE APPROX 5 PERCENT,BASALT IS A DARK GREY COLOR, comments : PCE 5 CONTAINS A FEW VESICLES,PLAG     5-10       2-5 comments : SOME AS GLOMEROCRYSTS,,CARB comments :  FOUND IN VEINS AND FRACTURES | FE OXIDE comments :  POSSIBLY FOUND AS GRAINS NEAR VEINS AND FRACTURES,,
