Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
127, 797,B,Post Moratorium          ,      38.300,    0.730000,Brunhes/Matuyama
,,,,,,
127, 797,B,Post Moratorium          ,      49.300,    0.900000,Top Jaramillo
,,,,,,
127, 797,B,Post Moratorium          ,      51.300,    0.980000,Base Jaramillo
,,,,,,
127, 797,B,Post Moratorium          ,      78.600,    1.660000,Top Olduvai
,,,,,,
127, 797,B,Post Moratorium          ,      84.600,    1.880000,Base Olduvai
,,,,,,
127, 797,B,Post Moratorium          ,     113.400,    2.470000,Matuyama/Gauss
,,,,,,
127, 797,B,Post Moratorium          ,     126.000,    2.920000,Top Kaena
,,,,,,
127, 797,B,Post Moratorium          ,     133.800,    2.990000,Base Kaena
,,,,,,
127, 797,B,Post Moratorium          ,     143.600,    3.080000,Top Mammoth
,,,,,,
127, 797,B,Post Moratorium          ,     150.800,    3.180000,Base Mammoth
,,,,,,
127, 797,B,Post Moratorium          ,     167.800,    3.400000,Gauss/Gilbert
,,,,,,
