leg,site,hole,core,section,top interval depth(cm),top of core depth(cm),top of section(m),sample midpoint depth(m),describer,rock name,piece numbers,texture data,structure data,alteration data,other information data,vesicle data,phenocryst data,groundmass mineral data,replacement mineral data,comments,unknown code
59,447,A,14,1,0.0,113.00,113.00,  114.49,"ZAKARIADZE, G.","PLAG-CPX PHYRIC BASALT PCE 1A (0-5), 1B (5-7), 1C (7-10), 2 (10-13), 3A (13-23), 3B (23-29), 3C (30-35), 3D (36-51), 3E (51-56), 3F (56-62), 4A (63-76), 4B (76-86), 4C (86-97), 4D (97-105), 4E (105-110), 4F (110-116), 4G (116-120), 4H (120-123), 4I (123-129), 4J (130-136), 4K (136-140), 4L (140-149)",,"PHYRIC, FINE-GRAINED, MICROPENIDIOMORPHIC GRANULAR TO SUBOPHITIC",ROCK IS CRISSCROSSED BY SEVERAL GENERATIONS OF VEINS FILLED MAINLY WITH CARBONATE,MOD,"COLOR IS GRAY, 7.5R 5/10",,"PLAG    40-45      <0.5 comments : EUHEDRAL TO SUBHEDRAL | CPX     20-25   0.5-0.7 comments : EUHEDRAL TO ANHEDRAL, EQUALLY DISTRIBUTED",TITAN.MT,CARB comments :  FILLS VEINS,,
59,447,A,14,2,0.0,113.00,114.50,  115.96,"ZAKARIADZE, G.",PLAG-CPX-OL PHYRIC BASALTDOLERITE,"PCE 1A (0-6), 1B (6-12), 1C (12-29), 2 (20-21), 3A (22-26), 3B (26-33), 3C (33-38), 4 (39-46), 5A (47-52), 5B (51-64), 5C (64-67), 6 (69-70), 7A (71-75), 7B (75-80), 8 (81-86), 9 (88-90), 10 (91-97), 11A (98-103), 11B (102-110), 12A (111-119), 12B (119-126), 13A (127-136), 13B (136-142), 13C (142-146)","PHYRIC, HOLOCRYSTALLINE, FINE-GRAINED, MICROPENIDIOMORPHIC GRANULAR TO SUBOPHITIC, IN INTERVAL 71-103 CM ROCK IS FINE-GRAINED HOLOCRYSTALLINE DOLERITE THAT GRADUALLY CHANGES TO MICROPHYRIC BASALT AND THEN TO GLASSY ZONES SUPPOSEDLY CHILLED MARGINS OF THE PILLOWS",ROCK IS DISSECTED BY THIN 1-10 MM MORE FINE-GRAINED DIKES OF THE SAME MINERALOGICAL COMPOSITION,SLIGHTLY ALONG THE CONTACTS OF THE DIKES THE HOST ROCKS ARE SLIGHTLY ALTERED,GRAY COLOR 7.5R 5/10,,PLAG    40-45 comments : SPARSE MICROPHENOS 1-1.5MM | CPX        20 | OL comments : RARE MICROPHENOS,TITAN.MT   <5,,,
59,447,A,14,3,0.0,113.00,116.00,  117.44,"ZAKARIADZE, G.",PLAG-CPX-OL PHYRIC BASALT,"PCE 1A (1-5), 1B (5-8), 1C (8-12), 1D (12-15), 2 (17-26), 3A (28-40), 3B (38-45), 3C (45-52), 3D (52-62), 3E (62-70), 3F (70-74), 4A (75-82), 4B (82-91), 4C (91-97), 4D (97-102), 5A (104-111), 5B (110-116), 5C (116-130), 6 (131-134), 7 (136-144)","TEXTURALLY AND MINERALOGICALLY SIMILAR TO PREVIOUS SECTION, TRANSITIONS TO EITHER MICRODOLERITE OR TO GLASSY CHILLED MARGINS OF THE PILLOWS",SMALL DOLERITE DIKES AND HYDROTHERMAL VEINS FILLED WITH CARBONATES,,,,,,CARB comments :  FILLS VEINS,,
59,447,A,14,4,0.0,113.00,117.50,  118.03,"ZAKARIADZE, G.",PLAG-CPX-OL PHYRIC BASALT,"PCE 1A (0-12), 1B (12-20), 1C (20-30), 1D (30-37), 2A (40-47), 2B (46-53)",TEXTURALLY AND MINERALOGICALLY SIMILAR TO PREVIOUS SECTION,,MOD,THIS SECTION MIGHT CORRESPOND TO THE INNER PART OF THE BASALTIC FLOW,,CPX | OL | PLAG,,,,
59,447,A,15,1,2.0,122.00,122.02,  123.50,"ZAKARIADZE, G.",CPX-PLAG PHYRIC BASALT,"PCE 1 (2-8), 2A (10-16), 2B (17-27), 2C (28-35), 2D (28-31), 2E (33-35), 2F (35-37), 2G (37-41), 2H (39-41), 2I (41-47), 2J (47-57), 2K-2L (59-71), 2M (71-81), 2N (81-90), 2O (89-97), 2P (98-106), 2Q (107-115), 2R (115-124), 3 (125-142), 4 (144-150)","PHYRIC, HOLOCRYSTALLINE, FINE GRAINED-DOLERITIC, PLAG AND CPX MICROPHENOCRYSTS FORM LOCAL GLOMEROPHYRIC SEGREGATIONS",,SLIGHTLY TO MODERATELY,COLOR OF BASALT IS 7.5 YR 5/0 PLAG    30-40 % MICROPHENOS 1.5-2.0 MM HELP FORM GLOMEROPHYRIC % SEGREGATIONS,,CPX        30 comments : MICROPHENOS 1.5-2.0 MM HELP FORM GLOMEROPHYRICSEGREGATIONS | TITAN.MT  3-5,,,,
59,447,A,15,2,0.0,122.00,123.50,  124.85,"ZAKARIADZE, G.",PLAG-CPX PHYRIC BASALT,"PCE 1A (0-6), 1B (7-12), 1C (12-15), 2A (18-21), 2B (21-25), 2C (25-30), 3A (31-41), 3B (41-47), 3C (47-52), 4A (54-60), 4B (60-70), 4C (70-74), 4D (74-82), 4E (81-88), 5A (90-99), 5B (99-106), 5C (107-116), 5D (116-123), 5E (123-135)","PHYRIC, TEXTURALLY AND MINERALOGICALLY SIMILIAR TO PREVIOUS SECTION",,MODERATELY TO EXTENSIVELY,,,CPX | PLAG,,,,
59,447,A,15,3,5.0,122.00,125.05,  126.50,"MATTEY, D.",PLAG SPARSELY PHYRIC BASALT,"PCE 1A (7-9), 1B (10-13), 1C (15-23), 1D (26-29), 2 (32-37), 3 (40-48), 4A (51-52), 4B (53-55), 5 (57-64), 6A (66-73), 6B (73-78), 6C (78-82), 7 (84-103), 8A (105-110), 8B (110-120),8C (120-128), 8D (128-135), 8E (136-142), 8F (143-150)","PLAG SPARSELY PHYRIC,PCE 3-8F ARE APHYRIC,PCES 1A-D+ 7+8A-8F FINE-GRAINED,PCES 2+3-6C VERY FINE-GRAINED, TEXTURE OPHITIC (?) WITH IRREGULAR PATCHES OF GLASSY MESOSTASIS IN PCES 1A-1D,THIN ALTERED GLASSY RINDS ON PCES 2+6C+7,FRAGMENTS OF ALTERED GLASS AND GREEN CONCENTRICALLY BANDED SMECTITIE AT 30-37 AND 60-80 CM, FRAGMENTS OF ALTERED GLASS AND GREEN SMECTITE IN PCE 7,FRAGMENTS OF EXTREMELY ALTERED PALE-BROWN FINE  GRAINED BASALT IN PCE 7,GRANULAR TO SUB-OPHITIC TEXTURE IN PCES 3-6C,INTERGRANULAR TEXTURE IN PCE 8A-8F,PCE 1 IS 85% XTLLINE","PCE 2 VEINED WITH QTZ (?) + ZEOLITES-VEIN 1CM THICK FILLED WITH ROUNDED CONCENTRICALLY BANDED FRAGMENTS OF GREEN SMEC (?) SET IN SMEC+ZEOLITE+BASALT FRAGMENT MATRIX,SCATTERED IRREGULAR VUGS LINED WITH ZEOLITE IN PCE 2,THIN VEINS OF SMEC SURROUNDED BY WIDE (1-2CM) PALE WEATHERING RIM IN PCE 3,NUMEROUS IRREGULAR VEINS WITH LOCALIZED STRONG ALTERATION OF BASALT IN PCES 8A-8F",EXTREMELY PCE 2 (BUFF COLORED- 10YR5/4) AND PCE 6A-6B | MODERATELY INTERVAL 37-77 CM + 117-150 CM,"PCES 1A-1D PALE GREY WITH BROWN MOTTLING (ALTERED) GLASS (?) ESPECIALLY NEAR EDGES IN PCE 1,PCES 8A-8F HAVE MOTTLED APPEARANCE,UNIT 6 BEGINS AT 104 CM","             SCATTERED CALCITE,ZEOLITE comments : PCE 1 |      0.5 RARE          EMPTY comments : PCE 8A-8F",PLAG     RARE comments : PCE 1A-1D+2,,SMEC | ZEOLITE,,
59,447,A,15,4,0.0,122.00,126.50,  127.30,"MATTEY, D.",APHYRIC TO PLAG SPARSELY PHYRIC BASALT,"PCE 1 (0-2), 2A (5-9), 2B (10-14), 2C (15-17), 3 (20-27), 4A (30-39), 4B (40-43), 5 (45-47), 6 (50-54), 7 (57-62), 8 (64-70), 9 (73-79)","FINE-GRAINED WITH IRREGULAR PATCHES OF BROWN GLASSY MESOSTASIS,PCES 1+3-4B APHYRIC,PCES 2+7-9 PLAG SPARSELY PHYRIC,SLIGHT INCREASE IN GRAINSIZE IN PCE 3-6,PCES 8-9 SLIGHTLY LESS XTLLINE (HENCE MORE ALTERED)",THIN VEIN OF SMEC (?) IN PCE 2,MODERATELY PCES 1-5 | EXTENSIVELY PCES 6-9,ALL UNIT 6," 0.5-1.0 comments : RARE AND SMALL AND EMPTY IN PCES 1,MORE VESICULAR IN PCES 3-6,NUMEROUS VESICLES IN PCES 3-6(SOME LINED WITH PALE BLUE ZEOLITE OR SMECTITE-1MM), PCE 7 IS LESS VESICULAR",PLAG                1-2 comments : SCATTERED IN PCE 2,,ZEOLITE comments :  IN VESICLES | SMECTITE comments :  IN VEINS AND VESICLES,,
59,447,A,16,1,0.0,131.00,131.00,  131.70,"MATTEY, D.",PLAG SPARSELY PHYRIC BASALTSIMILAR TO BASALT IN PREVIOUS SECTION,"PCE 1A (0-5), 1B (3-15), 2 (17-21), 3 (24-27), 4 (30-33), 5 (35-45), 6 (47-52), 7 (54-64), 8 (67-69)","90% XTLN, PCES 1+2 FINE-GRAINED,PCES 3+4+5 SIMILAR BASALT IN CONTACT WITH ALTERED MEDIUM-GRAINED BASALT (SEGREGATION VEINS OR PERHAPS XENOLITHS (?), PCES 6+7 SLIGHTLY COARSER","SEGREGATION VEINS OR PERHAPS XENOLITHS IN PCES 3-5, FEW VEINS OF SMECTITE WITH THIN ALTERATION RIMS IN PCES 6+7",MODERATELY,"OSERVATION MADE OF WORKING HALF OF CORE,PCE 8 IS FRAGMENT OF BRECCIA (?) WELL-ROUNDED AND CONTAINING CHLORITE","                       ZEOLITE,SMEC comments : COMMON",PLAG comments : SPARSE,,SMEC comments :  VEINS AND VESICLES | ZEOLITE,,
59,447,A,16,1,70.0,131.00,131.70,  132.35,"MATTEY, D.",APHYRIC BASALT,"PCE 9A (72-77), 9B (77-89), 9C (89-95), 9D (95-101), 9E (102-109), 10 (111-122), 11 (125-135)","COARSER BASALT, 75% XTLN,APHYRIC,OPHITIC WITH COMMON GLASSY MESOSTASIS (ALTERED TO BROWN CLAYS),BECOMES SLIGHTLY COARSER BETWEEN 105 AND 125 CM (DOLERITIC)  - OTHERWISE VERY UNIFORM",SOME EVIDENCE OF FRACTURING AND VEINING,MODERATELY,UNIT 7,,,,CLAY                   GLASSY MESOSTASIS comments :  BROWN,,
59,447,A,16,2,0.0,131.00,132.50,  133.50,"MATTEY, D.",APHYRIC TO PLAG PHYRIC BASALT,"PCES 1 (0-8), 2 (10-15), 3A (18-30), 3B (30-33), 4 (37-42), 5 (44-49), 6 (53-56), 7 (60-68), 8 (72-76), 9 (80-83), 10 (86-90), 11 (93-98)","ENTIRE SECTION ""COARSE"" FINE-GRAINED,APHYRIC, IRREGULAR AREAS OF GLASSY MESOSTASIS ALTERED TO SMEC,75% XTLLINE,OPHITIC,RELATIVELY UNIFORM IN TEXTURE AND COMPOSITION",,"MOD GLASSY MESOSTASIS ALTERED TO BROWN SMEC,SLIGHTLY MORE ALTERED AT TOP OF SECTION(PCES 1+2 (0-15)","OBSERVATIONS DONE ON WORKING HALF,UNIT 7",,,,SMEC                   GLASS,,
59,447,A,17,1,0.0,140.00,140.00,  141.25,"MATTEY, D.",APHYRIC TO PLAG PHYRIC BASALT,"PCES 1 (2-6), 2 (8-15), 3 (18-22), 4 (25-35), 5 (37-44), 6A (47-55), 6B (55-63), 6C (64-69), 7 (72-77), 8A (80-87), 8B (88-98), 8C (99-108), 8D (110-116), 9 (118-123)","PCE 1 SAME AS PREVIOUS SECTION,PCES 2-4 ARE FINER GRAINED THAN PCE 1,PCE 5 SAME AS PCES 2-4 AND HAS GLASSY RIND,PCES 6A-9 ARE FINE-GRAINED,UNIFORM IN COMPOSITION AND TEXTURE,GLASSY RIND ON PCE 8A",PILLOWS WITH NUMEROUS VEINS OF ZEOL AND CALCITE,MOD VEINS OF CALCITE AND ZEOL,"OBSERVATIONS OF WORKING HALF,PCE 1 IS INCLUDED IN UNIT 7,UNIT 8 (8-125),UNIT 9 BEGINS AT 125",,,,ZEOL | CALCITE,,
