leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id
59,448,,1,1,0.0,150.0,0.00,0.00,1.50,BA, NANNO OOZE," 10YR8/3,10YR4/4,10YR2/1-BLACK,10YR6/4 ,5YR3/3-DK.BROWN"," 10YR8/3 DOM WITH FEW MOTTLES OF 10YR4/4 (AROUND 2 MM DIA) SCATTERED THROUGHOUT,COLOR CHANGE BOUNDARY AT 20CM, 10YR6/4 DOM BELOW", SLIGHT DEFORMATION-MOTTLES SMEARED," SMALL 10YR2/1 BLEBS ALONG COLOR CHANGE BOUNDARY DOWN TO 30 CM (SPARSE AWAY FROM BOUNDARY--ABOUT 1 MM DIA),FEW-V.SPARSE-5YR 3/3 BLEBS (AVE. 3 MM DIA) IN LOWER COLOR SECTION",, NANNOS*,,,,12944372610cc91e199736d827a4b0a4
59,448,,1,2,0.0,113.0,0.00,1.50,2.63,BA, NANNOFOSSIL OOZE," 10YR5/4,10YR3/4-BROWNISH,10YR7/ 4"," 10YR5/4 DOMINANT,SCATTERED LIGHT 10YR7/4 MOTTLES (4MM DIA AND SMEARED)", SLIGHT DEFORMATION, VERY SPARSE 10YR3/4 BLEBS (2 MM DIA),, NANNOFOSSILS, 113 -150 CM TAKEN AS I.W. SAMPLE*,,,49d7f0c9915f9c740e7780963e0f46ce
59,448,,1,CC,0.0,20.0,0.00,2.88,2.98,BA,, 10YR7/4-V.PALE BROWN, HOMOGENEOUS,,,,,, SOFT*,,813507193d102c8826388fa6f5ee3544
59,448,,2,1,0.0,150.0,5.00,5.00,6.50,BA, NANNO OOZE (?)," 10YR7/4-V.PALE BROWN,10YR8/1-WHIT E,10YR7/1-LT.GREY,10YR3/2-V.DK.GREYISH BROWN"," GENERAL COLOR 10YR7/4,HOMOGENEOUS EXCEPT: 10YR8/1 STREAKS 2-3 MM THICK--POSSIBLE DISTURBED BURROWS, 10YR7/1 1 CM THICK 7 CM LONG FORAM OR RAD FILLED BUR ROW AT 19 CM,STARTING FROM 64 CM DOWNWARD TO 118 CM SCATTERED FRAGMENTS OF 10YR3/2--ROUNDED,MAX SIZE TO 2X1,FAINT PATCHES OF SAME COLOR (MAX DIM 2 CM) ARE SCATTERED 99-130 CM"," HIGHLY DISTURBED 0-50 CM,REST IS SLI TO MOD DEFORM",,, RAD OR FORAMS," SMEARS AT 13 (MINOR),19 (MIN.),67 (MIN.) AND 140 (MAJ.) CM", SOFT,,118c32d9683e866cff81b0f9705fabdc
59,448,,2,2,0.0,110.0,5.00,6.50,7.60,BA, NANNO OOZE (?)," 10YR7/4-V.PALE BROWN,10YR8/1-WHIT E,10YR3/2-V.DK.GREYISH BROWN"," HOMOGENEOUS 10YR7/4, 10YR8/1 IRREGULAR PATCHES AT 0-9 AND 101-102 CM (MAX BREADTH 2 CM),10YR3/2 PATCHES AND FRAGMENTS (ROUNDE D: 2X2 MM AT 21 CM AND 1X1 CM AT 50 CM),10YR3/2 ROUNDED WEATHERED VESICULAR BASALT OF 4 CM DIA AT 84 CM (OBVIOUSLY THE SAME FRAG AS AT 50 CM),SOME MINOR PATCHES OF SAME COLOR AT 68-100 CM,LOWER VERY GRADATIONAL CONTACT", SLIGHT DEFORM, BASALT FRAG, BASALT,, SMEAR AT 4 AND 50 CM, SOFT*,,c22b47a60930a05bddd8dfcd62c317df
59,448,,2,2,110.0,150.0,5.00,7.60,8.00,BA, NANNO OOZE (?)," 10YR7.5/4-V.PALE BROWN,10YR8/1- WHITE,10YR3/2-V.DK.GREYISH BROWN"," SAME CHARACTERS AS ABOVE,WHITE STREAKS,10YR3/2 FRAGMENTS AND PATCHES (UP TO 2X3 CM)", SLIGHTLY DEFORMED,,,, SMEAR AT 140 CM--DOM. 10YR7.5/4*,,,cae82003b7cc7d20f2c71417658e0873
59,448,,2,3,0.0,150.0,5.00,8.00,9.50,BA, NANNO OOZE (?)," 10YR7.5/4-V.PALE BROWN,10YR6/4-LT .YELLOWISH BROWN,10YR8/2-WHITE,10YR5/4-YELLOWISH BROWN,10YR8/3-V.PALE BROWN,10YR2/1-BLACK,10YR7/1-LT. GREY,10YR8/1-WHITE,10YR7/4-V.PALE BROWN"," 0-20 CM IS HOMOGENEOUS 10YR7.5/4 WITH 1 BLACK PATCH (0.5X0.5 CM) AT 12 CM,LOWER TRANSITIONAL COLOR CONTACT,20-60 CM IS HOMOGENEOUS 10YR6/4 WITH BLACK PATCHES AT 39 (1 CM DIA) AND 46 (0.5 CM DIA) CM AND WHITE AT 43 (1 X0.4 CM) CM,LOWER CONTACT COLOR TRANSITION DUE TO GRADUAL INCREASE OF PATCHES OF THE COLOR BELOW,61-61 .5 CM IS THIN LAYER (<0.5 CM) OF DEFORMED 10YR8/2, LOWER SHARP COLOR CONTACT,61.5-69 CM IS V. HOMOGENEO US LAYER OF 10YR5/4,LOWER SHARP COLOR CONTACT,69-91 CM IS HOMOGENEOUS 10YR8/3 WITH WHITE STREAK AT 87-90 CM,LOWER SHARP (THOUGH DSTRBD) COLOR AND GRANULOMET RICAL CONTACT,91-95 CM IS 10YR6/4 AT 91-93 AND 10YR2 /1 AT 93-95 CM CLAY LAYER--PROBABLY THE UPPER 2 CM ARE ALTERATION OF THE GLASS (BURROW CONC.),LOWER SHARP COLOR AND GRAIN CONTACT,95-118 CM IS 10YR8/3 WITH SMALL (0.2-0.5 MM) IRREGULAR PATCHES OF 10YR2/1 (98-108 CM),10YR7/1 (97-118 CM),10YR8/1 AT 99-105 ( BREADTH 1CM) 109-110 (0.5X2 CM) AND 117 (1 CM DIA) CM,LOWER COLOR CONTACT GRADATIONAL,118-150 CM IS HOMOGENEOUS 10YR7/4 WITH WHITE PATCH (2X1 CM) AT 120 CM AND BLACK FRAGMENTS AT 126 (0.6 CM DIA) AND 131 (1 CM DIA) CM", SLI. TO MOD DEFORM,,,," SMEARS AT 34 (DOM),61 (MIN),65 (DOM),72 (DOM),94 (MIN),117 (MIN), AND 140 (DOM) CM", SOFT*,,423410a6b398fac9bf3e5bf4dfdf7c16
59,448,,2,4,0.0,150.0,5.00,9.50,11.00,R," MUD,CLAY"," 10YR7/4,10YR5.5/4,10YR6/3,10YR8/1,10YR7 .5/4,10YR3.5/1,10YR3.5/2,-WHITE"," 0-30 CM IS HOMOGEN EOUS 10YR7/4 WITH SOME SMALL WHITE PATCHES (<0.5 CM) MAINLY AT 13 CM,COLOR GRADATIONAL CONTACT,30-50 CM IS 10YR5.5/4 WITH THIN (0.5 MM) 10YR7/4 IRREGULAR STREAKS THROUGHOUT AND A 3 CM DIA STRUCTURE AT 41-44 CM GIVEN BY A WHITE 0.5 CM MOTTLE ENCLOSING 10YR7/4 MUD (BURROW?),LOWER SHARP COLOR CONTACT,50-70 CM IS 10YR7/4 WITH 1CM DIA PATCH (WHITE?) AT 53 CM AND A 10YR6/3 2 CM THICK LAYER (53-55 CM) AND SOME SMALL PATCHES SAME COLOR AT 55-70 CM,LOWER SHARP COLOR CON TACT,70-79 CM IS IRREGULAR 10YR8/1 PATCH,70-94 CM IS 10YR7.5/4 WITH IRREGULAR (+-PARALLEL TO LINER WALLS ) 10YR3.5/1 STRETCHES OF CLAY + SILT SIZED (COARSER) MATERIAL (THICKNESS 0.6 CM--LENGTH 16-18 CM)--ALSO SOME PATCHES SAME COLOR (STRETCHES ARE STRETCHED BUR ROWS),LOWER COLOR GRADATIONAL CONTACT,94-150 CM IS HOMOGENEOUS 10YR7/4 WITH MINOR SMALL (MAX 0.5 CM DIA ) WHITE AT 97 99 118 AND 127 CM,10YR3.5/2 PUMICE FRAGMENTS FROM 116 CM DOWNWARD", HIGHLY TO INTENSELY DEFORMED, PUMICE FRAGS 116 DOWN, PUMICE,," SMEARS AT 39 (MIN: 10YR5.5/4),41 (MOTTLE RING),42 (MOTTLE INSIDE),72 (MIN: 10YR8/1),81 (MIN: 10YR3.5/1),AND 140 (DOM) CM", SOFT*,,0776c22d51b1e289b795fefbc7bf16b8
59,448,,2,5,0.0,100.0,5.00,11.00,12.00,R,," 10YR7/4-V.PALE BROWN,10YR5.5/4-LT.YLLSH BR,10YR4/4 -DK.YLLSH BR,10YR7/3,10YR5/2,-BLACK,-WHITE"," 0-24 CM HOMOGENEOUS 10YR7/4,LOWER GRADATIONAL COLOR CONTACT (LGCC),24-37 CM 10YR5.5/4 WITH MOTTLES OF 10YR7/4-- MOST FREQUENT AT 33-37 CM,LGCC,37-65 CM 10YR7/4 WITH WHITE STREAKS AND MOTTLES (1X5-6 CM) AT 37-44 CM, 10YR4/4 MOTTLES (2 CM DIA) AT 42-46 CM,10YR8/1 AND 7/1 V.IRREGULAR MOTTLES AT 59-65CM,RND AND WEATHERED PUMICE FRAG (1.5 CM DIA) AT 65 CM,65-84 CM 10YR7/3 HOMOGENEOUS WITH A DOZEN BLACK MOTTLES AND PATCHES (ABOUT 0.3 MM DIA EACH) AT 68-70 CM,84-100 CM 10YR5/ 2 INTENSIVELY MOTTLED WITH VERY IRREGULAR 10YR7/3 MOTTLES", HIGH TO INTENSE DEFORM, PUMICE FRAG AT 65 CM, PUMICE,," SMEARS AT 44 (M),59 (M),AND 100 (D) CM,100-150 CM IS GEOCHEMISTRY SPL", SOFT*,,86f927eb0ac4bae2ccef1b575b227ea9
59,448,,2,6,0.0,150.0,5.00,12.50,14.00,R,," 10YR7/4,10YR5/1,10YR4/1-DK.GREY,10YR8/1-WHITE"," V. HOMOGENEOUS 10YR7/4,NO COLOR CHANGES,10YR5/1 TO 4/1 PUMICE FRAGS,NUMEROUS 10YR4/1 AND 10YR8/1 MOTTLES", MOD. DEFORM.," 10YR5/1 TO 4/1 ROUNDED PUMICE FRAGS. OR VESICULAR BSLT AT 20 (0.6 CM DIA),25 (0.2 CM DIA) ,31 (0.8 CM DIA),85 (0.5 CM DIA),AND 132 (1 CM DIA) CM", PUMICE OR VESICULAR BSLT,," SMEARS AT 89 (WHITE MOTTLES),106 (DK.GREY MOTTLES),AND 140 (DOM) CM", SOFT*,,56450ce21b20f3458783e4b016d9ea42
59,448,,2,7,0.0,21.0,5.00,14.00,14.21,R,," 10YR7/4,10YR5/4,10YR8/1", 10YR7/4 WITH 10YR5/4 AND 10YR8/1 MOTTLES (MAX 1CM) AT 10-15 CM, SLI DEFORM,,,, S.S. AT 20 (DOM) CM*,,,c84c31b05cde433943678d2211ea2473
59,448,,2,CC,0.0,20.0,5.00,14.35,14.45,R,, 10YR7/4, VERY HOMOGENEOUS--NO MOTTLES*,,,,,,,,8207ac3689c689275f7790bc3700d2aa
59,448,,3,1,0.0,150.0,14.50,14.50,16.00,R,," 10YR7.5/4-V.PALE BROWN,10YR5/1,10YR4/1,10YR8/1", 10YR7.5/4 (COLOR IS CONSTANT THROUGHOUT) WITH IRREGULAR STREAKS AND MOTTLES OF 10YR4/1 AND 10YR8/1 (MAX 2X10 CM), SLI TO MOD DEFORM," 10YR5/1 PUMICE, BASALT FRAGMENTS (0.5 CM DIA AT 20 CM)"," PUMICE, BASALT",," S.S. AT 46 (M),111 (M) AND 140 (D) CM", SOFT*,,d86386ce46b1695bc9428634fe4b4042
