Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
162, 984,B,Initial Reports          ,      38.100,    0.260000,FO E. huxleyi
,,,,,,
162, 984,B,Initial Reports          ,      65.600,    0.460000,LO P.lacunosa
,,,,,,
162, 984,B,Initial Reports          ,     100.200,    0.780000,Bruhnes/Matuyama
,,,,,,
162, 984,B,Initial Reports          ,     121.700,    0.990000,Jaramillo top
,,,,,,
162, 984,B,Initial Reports          ,     132.500,    1.070000,Jaramillo bottom
,,,,,,
162, 984,B,Initial Reports          ,     148.600,    1.230000,LO Gephyrocapsa app. A/B
,,,,,,
162, 984,B,Initial Reports          ,     195.900,    1.770000,Olduvai top
,,,,,,
162, 984,B,Initial Reports          ,     222.250,    1.950000,Olduvai bottom
,,,,,,
162, 984,B,Initial Reports          ,     241.850,    2.140000, 
,,,,,,
