leg,site,hole,core,section,top interval depth(cm),top of core depth(cm),top of section(m),sample midpoint depth(m),describer,rock name,piece numbers,texture data,structure data,alteration data,other information data,vesicle data,phenocryst data,groundmass mineral data,replacement mineral data,comments,unknown code
65,483,B,2,7,0.0,101.00,110.00,  111.08,"ZOLOTAREV, B.",PLAG MOD PHYRIC BASALT,"PCES 1 (0-13), 3 (23-26), 4 (27-34), 5A (36-42), 5B (42-44), 6 (46-49), 7 (51-63), 8 (65-68), 9 (71-73), 10 (75-78), 11 (80-84), 12 (86-94), 13 (95-102), 14 (105-108)","MEDIUM-GRAINED, MOD PHYRIC",,FRESH TO SLIGHT PCE 1 IS FRESH WITH PCES(3-14) SHOWING INCREASED ALTERATION,"PCE 1 IS GREY, PCES(3-14) ARE WHITE GREY, MAY BE TWO COOLING UNITS WITH BOUNDARY ON PCE 2 BUT PETROGRAPHICALLY SIMILAR","   1-1.5               SMECTITE comments : NO OBVIOUS VESICLES IN PCE 1, VESICLES IN PCES (3-14) ARE UNEVENLY DISTRIBUTED AND NOT ABUNDANT","PLAG      2-5       3-6 comments : PCE 1 HAS 2-3% PHENOS RANGING UP TO 3-4MM, PCES(3-14) HAVE ABOUT 3-5% PHENOS WITH SIZES TO 5-6MMBUT USUALLY 3MM | OL         TR       1-2 | CPX        TR       1-2 comments : ID OF PHENOS OF OL AND/OR CPX ARE QUESTIONABLE ANDVERY RARE, THESE PHENOS ARE REPLACED BY GREENISH-BLUE SMECTITE(?)(SEE PCE 14)",,SMEC comments :  GREENISH BLUE SMECTITE ID UNCERTAIN,,
65,483,B,2,7,17.0,101.00,110.17,  110.20,"ZOLOTAREV, B.",SEDIMENTSILTY CLAY,PCE 2 (17-20),,,,OLIVE BLACK,,,,,,
65,483,B,3,1,4.0,110.50,110.54,  111.24,"KUDO, A.",PLAG-OL MOD PHYRIC BASALT,"PCES 1 (4-6), 2 (7-12), 3 (15-21), 4 (23-27), 5 (33-37), 6 (41-52), 7 (55-58), 8 (61-74)","MOD PHYRIC, MED-GRAINED, OL(ALTERED TO GREEN SMEC)- PLAG GLOMEROPHYRIC AGGREGATES",VEIN 3MM WIDE OF CALCITE AND SMECTITE IN PCE 5,SLIGHTLY,"GREY, SIMILAR TO CORE 2-7 PCE 14",,PLAG       <3       1-4 | OL                  1-2 comments : FEW PHENOS OF OL ALTERED TO GREEN SMECTITE INGLOMEROPHYRIC AGGREGATES WITH PLAG,,CALCITE | SMECTITE               OL,,
65,483,B,3,1,75.0,110.50,111.25,  111.97,"KUDO, A.",APHYRIC BASALT,"PCES 9 (75-85), 10 (89-95), 11 (97-105), 12 (109-112), 13 (117-127), 14 (132-147)",APHYRIC,,SLIGHTLY,ANOTHER COOLING UNIT BUT NO CHILLED MARGINS OBSERVED BETWEEN PCES(8-9),      <1    5          SMECTITE comments : VESICULAR BASALT,,,SMECTITE,,
65,483,B,3,2,0.0,110.50,112.00,  112.27,"ZOLOTAREV, B.",APHYRIC BASALT,PCE 1 (2-27),"APHYRIC, MEDIUM-GRAINED",SOME VEINS ARE 3MM AND 5-7MM THICK AND FILLED WITH CARB AND SMEC AND VERY RARE PYRITE WITH THE WALLS OF THE VEINS COVERED BY SMEC,MOD,"GREY, IT IS THE SAME UNIT AS 3-1"," 0.5-1.5  5-7          SMEC, CARB, ZEOL comments : WHITE-BLUE AND WHITE-GREENISH MATERIAL FILLS VESICLES",,,SMECTITE | CARB | AEOL comments :  ID UNCERTAIN | PYRITE comments :  VERY RARE,,
65,483,B,4,1,0.0,119.50,119.50,  120.95,"ZOLOTAREV, B.",APHYRIC BASALT,"PCES 1A (0-12), 1B (12-18), 2A (20-28), 2B (29-37), 2C (37-52), 2D (52-57), 3A (59-61), 3B (70-80), 4 (82-97), 5 (100-104), 6 (106-118), 7 (120-123), 8 (126-135), 9 (137-145)","APHYRIC, MEDIUM-GRAINED, RARE MICROPHENOS","ROCK IS FRACTURED PCES(2A,6,8) AND FRACTURES ARE FILLED WITH CARB AND SMEC",MOD TO STRONG,GREY," 0.5-1.5  3-5          SMEC, CARB comments : VESICLES UNEVENLY DISTRIBUTED",PLAG comments : RARE MICROPHENOS OF PLAG PCE 6,,SMEC | CARB,,
65,483,B,4,2,0.0,119.50,121.00,  122.48,"ZOLOTAREV, B.",APHYRIC BASALTMASSIVE,"PCES 1 (1-22), 2 (24-34), 3A (36-41), 3B (41-54), 4 (57-65), 5 (68-78), 6 (80-98), 7 (100-108), 8 (110-120), 9 (122-137), 10 (141-148)","APHYRIC, MEDIUM-GRAINED, RARE MICROPHENOS","FRACTURES FILLED WITH SMEC AND CARB, MASSIVE",SLIGHTLY,GREY, 0.5-1.0   <1          SMEC comments : VESICLES UNEVENLY DISTRIBUTED,PLAG       TR comments : SOME PCES CONTAIN MICROPHENOS OF PLAG,,SMEC | CARB,,
65,483,B,4,3,0.0,119.50,122.50,  123.98,"ZOLOTAREV, B.",APHYRIC BASALTMASSIVE,"PCES 1 (1-6), 2 (10-21), 3 (24-34), 4 (36-38), 5 (47-57), 6 (59-67), 7 (71-77), 8A (80-96), 8B (95-103), 9 (95-113), 10 (115-131), 11 (134-139), 12 (142-148)","APHYRIC, MEDIUM-GRAINED, RARE PLAG PHENOS","FRACTURES FILLED WITH SMEC AND CARB AND VERY RARE PYRITE, MASSIVE",SLIGHT TO MOD,GREY,                       SMECITITE comments : VESICLES FEW AND SMALL AND UNEVENLY DISTRIBUTED,PLAG     TO 3 comments : VERY RARE PLAG PHENOS AND 3MM PHENO IN PCE 10,,SMEC | CARB | PYRITE comments :  VERY RARE,,
65,483,B,4,4,0.0,119.50,124.00,  125.50,"KUDO, A.",APHYRIC BASALTMASSIVE,"PCES 1 (1-9), 2 (10-25), 3 (26-37), 4 (40-47), 5 (48-59), 6 (60-70), 7 (72-80), 8 (82-87), 9A (89-95), 9B (96-98), 10 (101-117), 11 (110-120), 12 (122-129), 13 (131-137), 14 (140-149)",APHYRIC,"MASSIVE, VEINS OF CALCITE AND SMECTITE",,GREY,                       SMECTITE comments : PCES(5-9) HAVE A FEW VESICLES FILLED WITH SMEC,"PLAG comments : PCES(11,14) HAVE ONE OR TWO PLAG PHENOS",MICROXLN comments : POSSIBLY HAS OL-CPX-PLAG IN MATRIX,CALCITE | SMECTITE,,
65,483,B,4,5,0.0,119.50,125.50,  127.00,"KUDO, A.",APHYRIC BASALTMASSIVE,"PCES 1 (1-10), 2 (14-34), 3A (35-43), 3B (44-49), 4 (50-60), 5 (60-79), 6 (80-85), 7 (86-90), 8 (91-107), 9 (107-118), 10 (120-132), 11 (134-141), 12 (142-150)",APHYRIC,"MASSIVE, FEW VEINS OF CALCITE AND SMECTITE",,"GREY, SIMILAR TO 4-4",,,,SMECTITE | CALCITE,,
